Ar+ 0        18         1    127118.1070(1s)
   14    5 1.94+07 7.66-07 2.08-03 2.47-01 1.27+00 3.15+00 6.69+00 1.07+01 1.65+01 2.70+01 3.72+01 5.00+01 7.02+01 8.64+01 1.03+02-2.22+01
   14    6 1.82-02 7.79-07 2.09-03 2.38-01 1.16+00 2.56+00 4.12+00 4.73+00 4.50+00 3.21+00 2.19+00 1.37+00 6.61-01 3.59-01 1.90-01 6.51-04
   14    7 1.03-03 6.86-07 1.85-03 2.13-01 1.06+00 2.42+00 4.34+00 5.71+00 6.71+00 7.53+00 7.97+00 8.17+00 8.19+00 8.15+00 8.10+00 7.99+00
   14    8 1.31-03 6.84-07 1.84-03 2.11-01 1.03+00 2.31+00 3.90+00 4.72+00 4.75+00 3.58+00 2.49+00 1.58+00 7.75-01 4.27-01 2.29-01 2.87-03
   14    9 1.70-03 6.30-07 1.70-03 1.96-01 9.73-01 2.24+00 4.04+00 5.32+00 6.12+00 6.20+00 6.01+00 5.87+00 5.81+00 5.80+00 5.80+00 5.79+00
   14   10 4.26-03 5.43-07 1.46-03 1.69-01 8.35-01 1.91+00 3.40+00 4.39+00 4.88+00 4.78+00 4.51+00 4.14+00 3.66+00 3.40+00 3.24+00 3.02+00
   14   11 1.40-04 7.52-07 2.03-03 2.37-01 1.19+00 2.81+00 5.37+00 7.51+00 9.14+00 1.00+01 1.03+01 1.04+01 1.05+01 1.06+01 1.06+01 1.08+01
   14   12 1.00-04 1.40-06 3.77-03 4.38-01 2.19+00 5.10+00 9.50+00 1.30+01 1.55+01 1.66+01 1.66+01 1.62+01 1.56+01 1.54+01 1.52+01 1.52+01
   14   13 1.11-05 4.12-07 1.11-03 1.28-01 6.35-01 1.46+00 2.62+00 3.40+00 3.72+00 3.05+00 2.17+00 1.38+00 6.66-01 3.62-01 1.91-01 0.00+00
   15    1 1.00-30 2.73-11 7.80-08 1.05-05 6.38-05 1.98-04 5.92-04 1.23-03 2.53-03 5.50-03 7.00-03 6.60-03 4.43-03 2.72-03 1.50-03 0.00+00
   15    2 2.70+02 2.55-07 6.86-04 7.90-02 3.88-01 8.80-01 1.53+00 1.96+00 2.28+00 2.58+00 2.85+00 3.15+00 3.58+00 3.85+00 3.99+00 3.95+00
   15    3 1.38-03 1.41-07 3.77-04 4.31-02 2.10-01 4.66-01 7.66-01 8.99-01 8.84-01 6.36-01 4.10-01 2.38-01 1.05-01 5.47-02 2.79-02 0.00+00
   15    4 1.00-30 2.03-09 5.46-06 6.25-04 3.05-03 6.80-03 1.13-02 1.42-02 1.79-02 2.55-02 3.16-02 3.62-02 4.01-02 4.18-02 4.28-02 4.36-02
   15    5 4.71-04 1.43-07 3.84-04 4.39-02 2.13-01 4.71-01 7.64-01 8.84-01 8.57-01 6.10-01 3.92-01 2.27-01 1.01-01 5.23-02 2.67-02 0.00+00
   15    6 3.50+07 7.10-07 1.92-03 2.27-01 1.16+00 2.80+00 5.72+00 8.95+00 1.39+01 2.38+01 3.47+01 4.85+01 6.94+01 8.59+01 1.02+02-2.28+01
   15    7 1.67-06 7.29-07 1.96-03 2.23-01 1.09+00 2.41+00 3.92+00 4.58+00 4.57+00 3.67+00 2.95+00 2.48+00 2.21+00 2.14+00 2.11+00 2.08+00
   15    8 1.00-30 4.37-07 1.17-03 1.34-01 6.49-01 1.43+00 2.32+00 2.68+00 2.59+00 1.84+00 1.17+00 6.74-01 2.96-01 1.53-01 7.78-02 0.00+00
   15    9 2.04+06 3.37-07 9.06-04 1.05-01 5.18-01 1.19+00 2.12+00 2.84+00 3.57+00 4.83+00 6.25+00 7.95+00 1.05+01 1.25+01 1.45+01-2.93+00
   15   10 1.00-30 6.03-07 1.62-03 1.84-01 8.93-01 1.96+00 3.12+00 3.53+00 3.32+00 2.26+00 1.41+00 7.99-01 3.47-01 1.78-01 9.04-02 0.00+00
   15   11 1.51+06 3.00-07 8.08-04 9.40-02 4.70-01 1.10+00 2.06+00 2.92+00 3.98+00 5.98+00 7.83+00 9.79+00 1.26+01 1.48+01 1.70+01-3.15+00
   15   12 1.00-30 2.74-07 7.34-04 8.35-02 4.03-01 8.81-01 1.38+00 1.53+00 1.40+00 9.24-01 5.67-01 3.18-01 1.37-01 7.02-02 3.56-02 0.00+00
   15   13 1.00-30 1.93-07 5.17-04 5.88-02 2.83-01 6.17-01 9.55-01 1.04+00 9.42-01 6.24-01 3.86-01 2.18-01 9.46-02 4.87-02 2.47-02 0.00+00
   15   14 3.09+06 3.95-07 1.07-03 1.27-01 6.48-01 1.58+00 3.25+00 5.08+00 7.78+00 1.34+01 1.85+01 2.38+01 3.09+01 3.64+01 4.19+01-7.70+00
   16    1 8.66+04 8.30-11 2.37-07 3.18-05 1.93-04 5.96-04 1.78-03 3.70-03 7.60-03 1.66-02 2.15-02 2.10-02 1.61-02 1.27-02 1.05-02-4.01-05
   16    2 2.34+02 6.57-07 1.77-03 2.04-01 1.01+00 2.29+00 4.04+00 5.25+00 6.15+00 6.86+00 7.43+00 8.10+00 9.12+00 9.76+00 1.01+01 9.99+00
   16    3 3.69+01 7.28-07 1.95-03 2.22-01 1.07+00 2.34+00 3.68+00 4.09+00 3.92+00 3.10+00 2.53+00 2.18+00 2.02+00 2.00+00 1.99+00 1.90+00
   16    4 2.34-04 2.04-07 5.45-04 6.16-02 2.94-01 6.28-01 9.15-01 9.12-01 7.49-01 4.51-01 2.69-01 1.49-01 6.38-02 3.28-02 1.66-02 0.00+00
   16    5 7.75-02 4.23-07 1.13-03 1.29-01 6.28-01 1.39+00 2.24+00 2.58+00 2.50+00 1.79+00 1.16+00 6.81-01 3.11-01 1.69-01 9.37-02 1.44-02
   16    6 3.29+07 2.13-06 5.77-03 6.77-01 3.43+00 8.19+00 1.63+01 2.48+01 3.76+01 6.38+01 9.31+01 1.31+02 1.88+02 2.33+02 2.79+02-6.23+01
   16    7 1.40-06 2.03-06 5.45-03 6.22-01 3.02+00 6.67+00 1.08+01 1.25+01 1.24+01 9.73+00 7.59+00 6.17+00 5.28+00 5.02+00 4.90+00 4.77+00
   16    8 1.17+06 1.71-06 4.60-03 5.26-01 2.56+00 5.69+00 9.38+00 1.12+01 1.19+01 1.16+01 1.19+01 1.33+01 1.61+01 1.88+01 2.16+01-4.21+00
   16    9 2.35+05 1.10-06 2.96-03 3.37-01 1.63+00 3.58+00 5.70+00 6.46+00 6.28+00 5.08+00 4.31+00 4.00+00 4.20+00 4.64+00 5.20+00-9.70-01
   16   10 2.53+06 2.12-06 5.70-03 6.56-01 3.23+00 7.32+00 1.27+01 1.64+01 1.95+01 2.40+01 2.93+01 3.60+01 4.63+01 5.47+01 6.32+01-1.23+01
   16   11 5.75+05 1.02-06 2.74-03 3.14-01 1.53+00 3.42+00 5.68+00 6.90+00 7.66+00 8.56+00 9.64+00 1.11+01 1.36+01 1.58+01 1.81+01-3.43+00
   16   12 1.32+06 1.13-06 3.05-03 3.52-01 1.74+00 4.00+00 7.19+00 9.65+00 1.24+01 1.72+01 2.18+01 2.68+01 3.41+01 3.99+01 4.58+01-8.49+00
   16   13 1.41+06 4.38-07 1.19-03 1.41-01 7.30-01 1.80+00 3.82+00 6.11+00 9.49+00 1.64+01 2.27+01 2.93+01 3.81+01 4.50+01 5.18+01-9.62+00
   16   14 1.15+06 9.27-07 2.50-03 2.89-01 1.44+00 3.32+00 6.08+00 8.35+00 1.10+01 1.60+01 2.07+01 2.56+01 3.27+01 3.83+01 4.40+01-8.15+00
   16   15 2.06-05 2.17-07 5.91-04 7.04-02 3.65-01 9.09-01 1.95+00 2.94+00 3.55+00 3.16+00 2.40+00 1.61+00 8.18-01 4.57-01 2.47-01 0.00+00
   17    1 1.00-30 1.25-10 3.57-07 4.81-05 2.93-04 9.08-04 2.72-03 5.67-03 1.17-02 2.54-02 3.23-02 3.04-02 2.04-02 1.25-02 6.92-03 0.00+00
   17    2 1.52+02 8.68-07 2.34-03 2.69-01 1.33+00 3.04+00 5.37+00 6.98+00 8.04+00 8.43+00 8.62+00 9.00+00 9.81+00 1.04+01 1.07+01 1.05+01
   17    3 9.34+01 7.81-07 2.10-03 2.40-01 1.17+00 2.59+00 4.27+00 5.10+00 5.47+00 5.52+00 5.67+00 6.00+00 6.63+00 7.04+00 7.27+00 7.16+00
   17    4 2.19+01 5.22-07 1.40-03 1.58-01 7.59-01 1.64+00 2.46+00 2.60+00 2.38+00 1.95+00 1.77+00 1.71+00 1.79+00 1.86+00 1.90+00 1.85+00
   17    5 3.55-01 2.82-07 7.60-04 8.79-02 4.36-01 1.00+00 1.81+00 2.38+00 2.61+00 2.11+00 1.45+00 8.87-01 4.29-01 2.49-01 1.52-01 4.74-02
   17    6 2.82+07 3.32-06 8.96-03 1.04+00 5.22+00 1.22+01 2.31+01 3.37+01 4.94+01 8.28+01 1.21+02 1.70+02 2.46+02 3.07+02 3.67+02-8.34+01
   17    7 8.48+05 3.44-06 9.22-03 1.05+00 5.11+00 1.13+01 1.83+01 2.14+01 2.16+01 1.87+01 1.70+01 1.69+01 1.88+01 2.11+01 2.37+01-4.32+00
   17    8 4.82+05 2.41-06 6.46-03 7.37-01 3.58+00 7.92+00 1.28+01 1.50+01 1.53+01 1.35+01 1.25+01 1.26+01 1.38+01 1.53+01 1.70+01-2.66+00
   17    9 5.08+05 1.75-06 4.70-03 5.37-01 2.61+00 5.77+00 9.36+00 1.10+01 1.14+01 1.08+01 1.09+01 1.18+01 1.39+01 1.60+01 1.81+01-3.20+00
   17   10 6.64+06 2.67-06 7.23-03 8.48-01 4.31+00 1.03+01 2.07+01 3.14+01 4.55+01 7.29+01 1.01+02 1.34+02 1.79+02 2.14+02 2.49+02-4.92+01
   17   11 7.03+05 1.46-06 3.93-03 4.51-01 2.21+00 4.98+00 8.50+00 1.07+01 1.23+01 1.41+01 1.64+01 1.95+01 2.46+01 2.88+01 3.32+01-6.35+00
   17   12 3.28+06 2.49-06 6.74-03 7.85-01 3.94+00 9.29+00 1.78+01 2.57+01 3.52+01 5.27+01 7.10+01 9.18+01 1.21+02 1.44+02 1.67+02-3.18+01
   17   13 1.00-30 4.28-07 1.15-03 1.31-01 6.35-01 1.40+00 2.23+00 2.53+00 2.37+00 1.59+00 9.77-01 5.47-01 2.35-01 1.21-01 6.11-02 0.00+00
   17   14 2.03+05 1.14-06 3.06-03 3.50-01 1.71+00 3.80+00 6.31+00 7.58+00 8.01+00 7.73+00 7.68+00 8.09+00 9.30+00 1.06+01 1.19+01-2.17+00
   17   15 1.08-07 2.68-07 7.28-04 8.64-02 4.46-01 1.10+00 2.33+00 3.53+00 4.53+00 5.01+00 5.03+00 4.98+00 4.94+00 4.94+00 4.96+00 5.10+00
   17   16 1.48-04 6.99-07 1.90-03 2.28-01 1.19+00 3.01+00 6.61+00 1.02+01 1.28+01 1.26+01 1.11+01 9.55+00 8.12+00 7.50+00 7.18+00 6.97+00
   18    1 1.00-30 4.75-10 1.31-06 1.60-04 8.67-04 2.31-03 5.61-03 9.97-03 1.68-02 2.84-02 3.21-02 2.82-02 1.78-02 1.07-02 5.87-03 0.00+00
   18    2 2.72+02 1.55-06 4.18-03 4.83-01 2.39+00 5.50+00 9.93+00 1.33+01 1.62+01 1.94+01 2.20+01 2.47+01 2.85+01 3.07+01 3.19+01 3.15+01
   18    3 2.12-12 4.50-07 1.21-03 1.41-01 7.00-01 1.62+00 2.97+00 3.94+00 4.34+00 3.46+00 2.33+00 1.39+00 6.33-01 3.34-01 1.75-01 5.90-03
   18    4 1.03-12 5.65-10 1.56-06 1.94-04 1.07-03 2.91-03 7.29-03 1.20-02 1.47-02 1.24-02 9.08-03 6.54-03 4.76-03 4.16-03 3.85-03 3.44-03
   18    5 4.80-14 4.47-07 1.20-03 1.39-01 6.92-01 1.59+00 2.88+00 3.77+00 4.09+00 3.21+00 2.14+00 1.27+00 5.70-01 2.98-01 1.53-01 3.59-04
   18    6 2.55-06 2.04-06 5.48-03 6.25-01 3.03+00 6.65+00 1.06+01 1.21+01 1.19+01 9.47+00 7.58+00 6.35+00 5.64+00 5.45+00 5.38+00 5.27+00
   18    7 3.83+07 6.41-06 1.75-02 2.09+00 1.10+01 2.78+01 6.18+01 1.04+02 1.72+02 3.24+02 5.01+02 7.20+02 1.04+03 1.29+03 1.54+03-3.31+02
   18    8 3.06-07 3.07-06 8.24-03 9.41-01 4.57+00 1.01+01 1.63+01 1.88+01 1.85+01 1.40+01 9.91+00 6.78+00 4.43+00 3.56+00 3.11+00 2.63+00
   18    9 6.83-08 1.63-06 4.36-03 4.97-01 2.41+00 5.29+00 8.44+00 9.57+00 9.13+00 6.51+00 4.35+00 2.79+00 1.65+00 1.24+00 1.02+00 8.00-01
   18   10 1.95-07 4.71-06 1.26-02 1.44+00 6.99+00 1.54+01 2.46+01 2.80+01 2.69+01 1.94+01 1.33+01 8.85+00 5.66+00 4.51+00 3.93+00 3.32+00
   18   11 1.91-08 1.38-06 3.70-03 4.22-01 2.04+00 4.50+00 7.18+00 8.14+00 7.74+00 5.44+00 3.57+00 2.22+00 1.24+00 8.85-01 7.00-01 5.10-01
   18   12 4.77-08 1.82-06 4.88-03 5.55-01 2.69+00 5.88+00 9.27+00 1.03+01 9.64+00 6.78+00 4.65+00 3.20+00 2.19+00 1.84+00 1.67+00 1.49+00
   18   13 1.00-30 5.55-07 1.49-03 1.69-01 8.20-01 1.80+00 2.86+00 3.22+00 3.03+00 2.07+00 1.30+00 7.38-01 3.21-01 1.65-01 8.39-02 0.00+00
   18   14 3.65-08 1.07-06 2.87-03 3.27-01 1.59+00 3.49+00 5.55+00 6.28+00 5.98+00 4.39+00 3.17+00 2.35+00 1.80+00 1.61+00 1.52+00 1.43+00
   18   15 7.66-25 1.50-08 5.36-05 1.07-02 8.94-02 3.61-01 1.35+00 2.66+00 3.63+00 3.34+00 2.55+00 1.89+00 1.38+00 1.19+00 1.10+00 1.01+00
   18   16 1.96-25 4.59-08 1.58-04 2.98-02 2.40-01 9.47-01 3.49+00 6.86+00 9.44+00 8.90+00 6.91+00 5.06+00 3.50+00 2.87+00 2.53+00 2.18+00
   18   17 1.11-09 1.84-07 5.53-04 8.36-02 5.71-01 1.99+00 6.62+00 1.26+01 1.70+01 1.63+01 1.30+01 9.77+00 6.97+00 5.83+00 5.21+00 4.58+00
   19    1 3.79+00 2.70-10 7.45-07 9.19-05 5.01-04 1.35-03 3.34-03 6.04-03 1.04-02 1.83-02 2.24-02 2.33-02 2.37-02 2.51-02 2.70-02 3.27-02
   19    2 9.45+01 1.46-06 3.92-03 4.49-01 2.19+00 4.86+00 8.02+00 9.61+00 1.02+01 9.50+00 8.70+00 8.23+00 8.25+00 8.45+00 8.56+00 8.25+00
   19    3 1.27+02 8.28-07 2.22-03 2.54-01 1.24+00 2.76+00 4.58+00 5.58+00 6.31+00 7.33+00 8.42+00 9.62+00 1.12+01 1.21+01 1.26+01 1.25+01
   19    4 1.00-30 2.57-07 6.86-04 7.75-02 3.70-01 7.91-01 1.15+00 1.15+00 9.43-01 5.70-01 3.41-01 1.89-01 8.16-02 4.20-02 2.13-02 0.00+00
   19    5 2.07+01 8.04-07 2.16-03 2.47-01 1.20+00 2.67+00 4.39+00 5.20+00 5.37+00 4.71+00 4.12+00 3.75+00 3.63+00 3.67+00 3.69+00 3.54+00
   19    6 1.79-06 1.75-06 4.69-03 5.34-01 2.58+00 5.64+00 8.84+00 9.84+00 9.34+00 7.00+00 5.19+00 3.96+00 3.14+00 2.87+00 2.74+00 2.59+00
   19    7 4.64+06 3.64-06 9.81-03 1.13+00 5.59+00 1.28+01 2.27+01 3.03+01 3.79+01 4.91+01 6.11+01 7.67+01 1.01+02 1.22+02 1.42+02-2.97+01
   19    8 3.18+07 4.47-06 1.22-02 1.46+00 7.67+00 1.94+01 4.34+01 7.31+01 1.20+02 2.22+02 3.41+02 4.87+02 7.01+02 8.66+02 1.03+03-2.20+02
   19    9 2.40-07 1.56-06 4.17-03 4.75-01 2.30+00 5.03+00 7.94+00 8.89+00 8.42+00 6.19+00 4.46+00 3.27+00 2.46+00 2.19+00 2.05+00 1.91+00
   19   10 7.30+05 4.06-06 1.09-02 1.24+00 6.05+00 1.34+01 2.17+01 2.54+01 2.61+01 2.40+01 2.32+01 2.44+01 2.84+01 3.23+01 3.67+01-6.70+00
   19   11 3.52-08 1.57-06 4.21-03 4.79-01 2.32+00 5.09+00 8.05+00 9.02+00 8.44+00 5.83+00 3.80+00 2.38+00 1.36+00 9.88-01 7.98-01 6.03-01
   19   12 1.78+05 2.17-06 5.81-03 6.63-01 3.21+00 7.05+00 1.12+01 1.28+01 1.25+01 1.03+01 9.01+00 8.65+00 9.32+00 1.04+01 1.16+01-2.11+00
   19   13 5.65-08 3.60-07 9.66-04 1.10-01 5.34-01 1.17+00 1.88+00 2.14+00 2.10+00 1.74+00 1.49+00 1.37+00 1.33+00 1.34+00 1.35+00 1.36+00
   19   14 6.89-09 9.84-07 2.64-03 3.01-01 1.45+00 3.19+00 5.07+00 5.69+00 5.34+00 3.67+00 2.34+00 1.39+00 6.90-01 4.33-01 3.00-01 1.63-01
   19   15 1.00-30 2.04-08 6.49-05 1.08-02 8.04-02 2.99-01 1.06+00 2.05+00 2.85+00 2.77+00 2.17+00 1.47+00 7.59-01 4.26-01 2.30-01 0.00+00
   19   16 2.98-07 1.09-07 3.20-04 4.62-02 3.03-01 1.01+00 3.25+00 6.09+00 8.29+00 8.08+00 6.59+00 5.08+00 3.68+00 3.09+00 2.77+00 2.43+00
   19   17 5.91-07 8.60-08 2.78-04 4.79-02 3.63-01 1.37+00 4.90+00 9.46+00 1.27+01 1.14+01 8.48+00 5.99+00 4.06+00 3.32+00 2.92+00 2.40+00
   19   18 6.08-05 1.83-06 4.97-03 5.86-01 3.01+00 7.34+00 1.51+01 2.25+01 2.76+01 2.66+01 2.25+01 1.85+01 1.52+01 1.39+01 1.32+01 1.27+01
   20    1 1.00-30 1.86-10 5.13-07 6.32-05 3.45-04 9.31-04 2.31-03 4.18-03 7.21-03 1.26-02 1.44-02 1.27-02 7.98-03 4.78-03 2.62-03 0.00+00
   20    2 6.56+01 6.17-07 1.66-03 1.92-01 9.48-01 2.17+00 3.86+00 5.02+00 5.64+00 5.24+00 4.61+00 4.15+00 3.97+00 3.99+00 3.99+00 3.81+00
   20    3 1.46+02 3.17-07 8.56-04 9.92-02 4.94-01 1.14+00 2.11+00 2.91+00 3.74+00 4.98+00 6.06+00 7.13+00 8.45+00 9.19+00 9.59+00 9.54+00
   20    4 3.31+01 2.92-07 7.82-04 8.89-02 4.29-01 9.37-01 1.46+00 1.64+00 1.66+00 1.66+00 1.76+00 1.91+00 2.16+00 2.31+00 2.40+00 2.37+00
   20    5 1.21+01 6.33-07 1.70-03 1.94-01 9.48-01 2.11+00 3.48+00 4.14+00 4.20+00 3.37+00 2.58+00 2.02+00 1.64+00 1.53+00 1.47+00 1.35+00
   20    6 8.30+02 1.42-06 3.80-03 4.31-01 2.08+00 4.53+00 7.03+00 7.69+00 7.09+00 5.05+00 3.57+00 2.56+00 1.85+00 1.59+00 1.46+00-2.04-03
   20    7 7.12+05 2.81-06 7.53-03 8.59-01 4.16+00 9.16+00 1.47+01 1.69+01 1.68+01 1.41+01 1.21+01 1.14+01 1.22+01 1.36+01 1.53+01-2.92+00
   20    8 1.23+07 2.69-06 7.28-03 8.52-01 4.30+00 1.02+01 2.00+01 2.98+01 4.30+01 6.80+01 9.53+01 1.29+02 1.78+02 2.16+02 2.55+02-5.41+01
   20    9 2.49+07 2.05-06 5.61-03 6.82-01 3.64+00 9.50+00 2.24+01 3.93+01 6.68+01 1.27+02 1.96+02 2.80+02 4.01+02 4.95+02 5.86+02-1.24+02
   20   10 4.47+04 2.53-06 6.79-03 7.75-01 3.76+00 8.29+00 1.34+01 1.54+01 1.51+01 1.15+01 8.42+00 6.25+00 4.72+00 4.24+00 4.07+00-2.59-01
   20   11 3.91+05 1.50-06 4.03-03 4.61-01 2.24+00 4.96+00 8.09+00 9.52+00 9.85+00 9.25+00 9.18+00 9.79+00 1.14+01 1.30+01 1.48+01-2.71+00
   20   12 8.41+04 1.99-06 5.33-03 6.07-01 2.94+00 6.46+00 1.03+01 1.16+01 1.11+01 8.28+00 6.15+00 4.78+00 4.04+00 4.00+00 4.19+00-6.23-01
   20   13 1.00-30 3.45-07 9.25-04 1.05-01 5.11-01 1.12+00 1.79+00 2.03+00 1.91+00 1.29+00 8.00-01 4.50-01 1.94-01 9.96-02 5.05-02 0.00+00
   20   14 1.14+03 9.12-07 2.45-03 2.79-01 1.35+00 2.98+00 4.76+00 5.41+00 5.13+00 3.57+00 2.34+00 1.47+00 8.38-01 6.09-01 4.93-01-9.28-03
   20   15 9.34-06 7.94-08 2.22-04 2.86-02 1.65-01 4.81-01 1.32+00 2.30+00 3.03+00 2.99+00 2.61+00 2.27+00 2.00+00 1.91+00 1.89+00 1.93+00
   20   16 4.16-05 1.00-07 2.93-04 4.18-02 2.71-01 8.98-01 2.85+00 5.26+00 6.90+00 6.18+00 4.60+00 3.14+00 1.88+00 1.35+00 1.06+00 7.47-01
   20   17 8.90-06 2.91-07 8.16-04 1.05-01 6.07-01 1.77+00 4.84+00 8.44+00 1.10+01 1.04+01 8.54+00 6.97+00 5.74+00 5.26+00 5.01+00 4.70+00
   20   18 2.88-07 3.67-07 1.03-03 1.32-01 7.65-01 2.23+00 6.10+00 1.07+01 1.40+01 1.29+01 9.92+00 7.17+00 4.86+00 3.94+00 3.44+00 2.91+00
   20   19 7.06-04 1.18-06 3.21-03 3.82-01 1.98+00 4.93+00 1.06+01 1.63+01 2.13+01 2.44+01 2.49+01 2.45+01 2.35+01 2.29+01 2.26+01 2.25+01
   21    1 6.49+00 7.67-11 2.16-07 2.80-05 1.64-04 4.82-04 1.36-03 2.71-03 5.19-03 1.06-02 1.50-02 1.94-02 2.72-02 3.41-02 4.05-02 5.46-02
   21    2 1.44+02 1.82-06 4.90-03 5.61-01 2.74+00 6.11+00 1.02+01 1.23+01 1.30+01 1.19+01 1.10+01 1.07+01 1.11+01 1.15+01 1.17+01 1.14+01
   21    3 1.22+01 6.41-07 1.72-03 1.97-01 9.61-01 2.14+00 3.56+00 4.28+00 4.38+00 3.49+00 2.61+00 1.95+00 1.49+00 1.33+00 1.25+00 1.11+00
   21    4 1.00-30 3.94-07 1.05-03 1.19-01 5.72-01 1.23+00 1.84+00 1.90+00 1.64+00 1.03+00 6.29-01 3.52-01 1.52-01 7.81-02 3.96-02 0.00+00
   21    5 6.86+01 9.88-07 2.65-03 3.03-01 1.47+00 3.26+00 5.33+00 6.33+00 6.83+00 7.19+00 7.70+00 8.39+00 9.45+00 1.01+01 1.04+01 1.03+01
   21    6 3.23-07 2.33-06 6.25-03 7.10-01 3.42+00 7.45+00 1.15+01 1.25+01 1.14+01 7.61+00 4.80+00 2.83+00 1.41+00 8.93-01 6.25-01 3.46-01
   21    7 8.14+06 6.45-06 1.73-02 1.99+00 9.76+00 2.19+01 3.74+01 4.73+01 5.62+01 6.92+01 8.52+01 1.08+02 1.46+02 1.77+02 2.09+02-4.46+01
   21    8 4.24+03 4.06-06 1.09-02 1.23+00 5.96+00 1.30+01 2.01+01 2.20+01 2.04+01 1.45+01 9.99+00 6.85+00 4.56+00 3.72+00 3.28+00-2.50-02
   21    9 2.55-07 2.04-06 5.48-03 6.24-01 3.02+00 6.64+00 1.06+01 1.20+01 1.15+01 8.33+00 5.70+00 3.78+00 2.36+00 1.84+00 1.57+00 1.29+00
   21   10 2.78+07 4.76-06 1.30-02 1.55+00 8.08+00 2.03+01 4.46+01 7.42+01 1.21+02 2.23+02 3.40+02 4.85+02 6.96+02 8.58+02 1.02+03-2.15+02
   21   11 2.31-07 2.00-06 5.36-03 6.10-01 2.94+00 6.42+00 1.00+01 1.10+01 1.02+01 7.41+00 5.37+00 4.02+00 3.14+00 2.84+00 2.70+00 2.56+00
   21   12 7.30+04 2.47-06 6.63-03 7.55-01 3.65+00 7.99+00 1.26+01 1.40+01 1.33+01 9.97+00 7.65+00 6.24+00 5.54+00 5.55+00 5.79+00-7.18-01
   21   13 3.96-09 4.05-07 1.08-03 1.24-01 5.99-01 1.31+00 2.09+00 2.36+00 2.21+00 1.49+00 9.39-01 5.46-01 2.61-01 1.57-01 1.03-01 4.76-02
   21   14 1.31-08 9.02-07 2.42-03 2.76-01 1.34+00 2.94+00 4.70+00 5.33+00 5.03+00 3.45+00 2.21+00 1.33+00 6.98-01 4.67-01 3.48-01 2.26-01
   21   15 1.00-30 4.38-08 1.28-04 1.83-02 1.18-01 3.91-01 1.24+00 2.28+00 2.96+00 2.48+00 1.66+00 9.75-01 4.31-01 2.23-01 1.14-01 0.00+00
   21   16 2.46-05 3.07-07 8.57-04 1.10-01 6.30-01 1.82+00 4.93+00 8.59+00 1.13+01 1.09+01 9.29+00 7.81+00 6.62+00 6.18+00 5.98+00 5.92+00
   21   17 2.29-04 7.59-07 2.09-03 2.57-01 1.40+00 3.75+00 9.16+00 1.52+01 2.03+01 2.18+01 2.07+01 1.92+01 1.75+01 1.67+01 1.63+01 1.61+01
   21   18 7.13-04 1.41-06 3.87-03 4.75-01 2.58+00 6.88+00 1.67+01 2.74+01 3.57+01 3.67+01 3.36+01 3.03+01 2.70+01 2.55+01 2.46+01 2.38+01
   21   19 8.76-05 1.02-06 2.79-03 3.40-01 1.82+00 4.79+00 1.13+01 1.82+01 2.27+01 2.07+01 1.64+01 1.27+01 9.82+00 8.72+00 8.16+00 7.61+00
   21   20 1.48-05 8.78-07 2.39-03 2.87-01 1.50+00 3.79+00 8.33+00 1.28+01 1.55+01 1.33+01 9.52+00 6.27+00 3.63+00 2.59+00 2.03+00 1.37+00
   22    1 5.04+06 1.25-10 3.49-07 4.47-05 2.56-04 7.39-04 2.02-03 4.01-03 8.19-03 2.21-02 4.14-02 6.98-02 1.21-01 1.58-01 1.84-01-2.27-03
   22    2 3.67+01 5.88-07 1.58-03 1.81-01 8.84-01 1.98+00 3.31+00 4.01+00 4.12+00 3.28+00 2.45+00 1.84+00 1.42+00 1.29+00 1.22+00 1.09+00
   22    3 2.26+02 4.35-07 1.17-03 1.33-01 6.43-01 1.41+00 2.25+00 2.62+00 2.93+00 3.66+00 4.51+00 5.44+00 6.58+00 7.23+00 7.57+00 7.56+00
   22    4 5.99-05 2.72-07 7.28-04 8.24-02 3.95-01 8.51-01 1.27+00 1.32+00 1.14+00 7.23-01 4.40-01 2.46-01 1.06-01 5.47-02 2.78-02 0.00+00
   22    5 1.01+01 4.10-07 1.10-03 1.26-01 6.10-01 1.35+00 2.18+00 2.53+00 2.49+00 1.89+00 1.37+00 9.88-01 7.21-01 6.32-01 5.85-01 5.11-01
   22    6 1.46+05 1.29-06 3.45-03 3.92-01 1.89+00 4.09+00 6.28+00 6.75+00 6.06+00 4.04+00 2.62+00 1.68+00 1.08+00 9.25-01 9.06-01-1.79-01
   22    7 7.89-07 1.74-06 4.66-03 5.30-01 2.57+00 5.63+00 8.91+00 1.00+01 9.47+00 6.69+00 4.43+00 2.80+00 1.61+00 1.17+00 9.45-01 7.08-01
   22    8 2.95+06 1.31-06 3.53-03 4.04-01 1.97+00 4.40+00 7.33+00 9.00+00 1.02+01 1.18+01 1.38+01 1.69+01 2.21+01 2.64+01 3.07+01-6.23+00
   22    9 1.56+07 1.24-06 3.36-03 3.96-01 2.03+00 4.91+00 1.01+01 1.58+01 2.42+01 4.07+01 5.88+01 8.14+01 1.16+02 1.43+02 1.69+02-3.70+01
   22   10 8.33+04 1.60-06 4.28-03 4.87-01 2.35+00 5.14+00 8.05+00 8.93+00 8.43+00 6.27+00 4.66+00 3.60+00 2.93+00 2.76+00 2.75+00-2.27-01
