SEQ='B '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  83257501.5   NPRNTI= 4   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   602       1.87E-13  1.32E-13  8.29E-14  5.81E-14  4.04E-14  2.43E-14  1.59E-14  9.91E-15  4.70E-15  2.39E-15
             1.11E-15  3.51E-16  1.37E-16  5.15E-17  1.35E-17  4.86E-18  1.73E-18  4.39E-19  1.56E-19
   603       6.22E-14  4.39E-14  2.76E-14  1.94E-14  1.35E-14  8.11E-15  5.32E-15  3.31E-15  1.57E-15  7.98E-16
             3.69E-16  1.17E-16  4.58E-17  1.72E-17  4.52E-18  1.62E-18  5.77E-19  1.47E-19  5.19E-20
   604       1.06E-13  7.48E-14  4.69E-14  3.26E-14  2.24E-14  1.30E-14  8.14E-15  4.72E-15  1.98E-15  9.15E-16
             3.87E-16  1.12E-16  4.17E-17  1.52E-17  3.91E-18  1.39E-18  4.93E-19  1.25E-19  4.42E-20
   605       1.59E-13  1.12E-13  7.03E-14  4.89E-14  3.36E-14  1.95E-14  1.22E-14  7.08E-15  2.97E-15  1.37E-15
             5.80E-16  1.68E-16  6.26E-17  2.28E-17  5.87E-18  2.09E-18  7.40E-19  1.88E-19  6.64E-20
   606       2.12E-13  1.50E-13  9.38E-14  6.53E-14  4.48E-14  2.60E-14  1.63E-14  9.44E-15  3.96E-15  1.83E-15
             7.73E-16  2.24E-16  8.35E-17  3.04E-17  7.82E-18  2.78E-18  9.87E-19  2.50E-19  8.85E-20
   607       2.65E-13  1.87E-13  1.17E-13  8.16E-14  5.59E-14  3.25E-14  2.03E-14  1.18E-14  4.95E-15  2.29E-15
             9.67E-16  2.80E-16  1.04E-16  3.80E-17  9.78E-18  3.48E-18  1.23E-18  3.13E-19  1.11E-19
   608       3.19E-13  2.25E-13  1.41E-13  9.79E-14  6.71E-14  3.90E-14  2.44E-14  1.42E-14  5.95E-15  2.75E-15
             1.16E-15  3.36E-16  1.25E-16  4.55E-17  1.17E-17  4.17E-18  1.48E-18  3.75E-19  1.33E-19
   609       1.59E-13  1.12E-13  7.03E-14  4.89E-14  3.36E-14  1.95E-14  1.22E-14  7.08E-15  2.97E-15  1.37E-15
             5.80E-16  1.68E-16  6.26E-17  2.28E-17  5.87E-18  2.09E-18  7.40E-19  1.88E-19  6.64E-20
   610       2.12E-13  1.50E-13  9.38E-14  6.53E-14  4.48E-14  2.60E-14  1.63E-14  9.44E-15  3.96E-15  1.83E-15
             7.73E-16  2.24E-16  8.35E-17  3.04E-17  7.82E-18  2.78E-18  9.87E-19  2.50E-19  8.85E-20
   611       2.65E-13  1.87E-13  1.17E-13  8.16E-14  5.59E-14  3.25E-14  2.03E-14  1.18E-14  4.95E-15  2.29E-15
             9.67E-16  2.80E-16  1.04E-16  3.80E-17  9.78E-18  3.48E-18  1.23E-18  3.13E-19  1.11E-19
   612       3.19E-13  2.25E-13  1.41E-13  9.79E-14  6.71E-14  3.90E-14  2.44E-14  1.42E-14  5.95E-15  2.75E-15
             1.16E-15  3.36E-16  1.25E-16  4.55E-17  1.17E-17  4.17E-18  1.48E-18  3.75E-19  1.33E-19
   613       3.72E-13  2.62E-13  1.64E-13  1.14E-13  7.83E-14  4.55E-14  2.85E-14  1.65E-14  6.94E-15  3.20E-15
             1.35E-15  3.92E-16  1.46E-16  5.31E-17  1.37E-17  4.87E-18  1.73E-18  4.38E-19  1.55E-19
   614       1.11E-13  7.81E-14  4.86E-14  3.35E-14  2.26E-14  1.25E-14  7.41E-15  4.00E-15  1.51E-15  6.46E-16
             2.57E-16  7.06E-17  2.57E-17  9.25E-18  2.36E-18  8.38E-19  2.97E-19  7.52E-20  2.66E-20
   615       1.48E-13  1.04E-13  6.48E-14  4.47E-14  3.01E-14  1.67E-14  9.89E-15  5.33E-15  2.01E-15  8.61E-16
             3.43E-16  9.42E-17  3.43E-17  1.23E-17  3.15E-18  1.12E-18  3.96E-19  1.00E-19  3.54E-20
   616       1.85E-13  1.30E-13  8.10E-14  5.59E-14  3.76E-14  2.09E-14  1.24E-14  6.66E-15  2.51E-15  1.08E-15
             4.28E-16  1.18E-16  4.29E-17  1.54E-17  3.94E-18  1.40E-18  4.95E-19  1.25E-19  4.43E-20
   617       2.22E-13  1.56E-13  9.73E-14  6.70E-14  4.51E-14  2.51E-14  1.48E-14  8.00E-15  3.01E-15  1.29E-15
             5.14E-16  1.41E-16  5.15E-17  1.85E-17  4.73E-18  1.68E-18  5.94E-19  1.50E-19  5.32E-20
   618       2.59E-13  1.82E-13  1.13E-13  7.82E-14  5.27E-14  2.92E-14  1.73E-14  9.33E-15  3.52E-15  1.51E-15
             6.00E-16  1.65E-16  6.01E-17  2.16E-17  5.51E-18  1.96E-18  6.93E-19  1.75E-19  6.20E-20
   619       1.48E-13  1.04E-13  6.48E-14  4.47E-14  3.01E-14  1.67E-14  9.89E-15  5.33E-15  2.01E-15  8.61E-16
             3.43E-16  9.42E-17  3.43E-17  1.23E-17  3.15E-18  1.12E-18  3.96E-19  1.00E-19  3.54E-20
   620       1.85E-13  1.30E-13  8.10E-14  5.59E-14  3.76E-14  2.09E-14  1.24E-14  6.66E-15  2.51E-15  1.08E-15
             4.28E-16  1.18E-16  4.29E-17  1.54E-17  3.94E-18  1.40E-18  4.95E-19  1.25E-19  4.43E-20
   621       2.22E-13  1.56E-13  9.73E-14  6.70E-14  4.51E-14  2.51E-14  1.48E-14  8.00E-15  3.01E-15  1.29E-15
             5.14E-16  1.41E-16  5.15E-17  1.85E-17  4.73E-18  1.68E-18  5.94E-19  1.50E-19  5.32E-20
   622       2.59E-13  1.82E-13  1.13E-13  7.82E-14  5.27E-14  2.92E-14  1.73E-14  9.33E-15  3.52E-15  1.51E-15
             6.00E-16  1.65E-16  6.01E-17  2.16E-17  5.51E-18  1.96E-18  6.93E-19  1.75E-19  6.20E-20
   623       2.96E-13  2.08E-13  1.30E-13  8.94E-14  6.02E-14  3.34E-14  1.98E-14  1.07E-14  4.02E-15  1.72E-15
             6.85E-16  1.88E-16  6.87E-17  2.47E-17  6.30E-18  2.24E-18  7.92E-19  2.00E-19  7.09E-20
   624       7.34E-14  5.15E-14  3.18E-14  2.16E-14  1.42E-14  7.48E-15  4.17E-15  2.10E-15  7.22E-16  2.93E-16
             1.12E-16  2.99E-17  1.08E-17  3.84E-18  9.78E-19  3.46E-19  1.23E-19  3.10E-20  1.10E-20
   625       9.17E-14  6.43E-14  3.97E-14  2.70E-14  1.78E-14  9.35E-15  5.21E-15  2.62E-15  9.02E-16  3.66E-16
             1.40E-16  3.73E-17  1.35E-17  4.80E-18  1.22E-18  4.33E-19  1.53E-19  3.88E-20  1.37E-20
   626       1.10E-13  7.72E-14  4.76E-14  3.24E-14  2.13E-14  1.12E-14  6.25E-15  3.14E-15  1.08E-15  4.39E-16
             1.68E-16  4.48E-17  1.61E-17  5.76E-18  1.47E-18  5.19E-19  1.84E-19  4.65E-20  1.65E-20
   627       1.28E-13  9.00E-14  5.56E-14  3.78E-14  2.49E-14  1.31E-14  7.29E-15  3.67E-15  1.26E-15  5.12E-16
             1.96E-16  5.23E-17  1.88E-17  6.72E-18  1.71E-18  6.06E-19  2.14E-19  5.43E-20  1.92E-20
   628       1.47E-13  1.03E-13  6.35E-14  4.32E-14  2.84E-14  1.50E-14  8.34E-15  4.19E-15  1.44E-15  5.85E-16
             2.24E-16  5.98E-17  2.15E-17  7.68E-18  1.96E-18  6.93E-19  2.45E-19  6.21E-20  2.19E-20
   629       9.17E-14  6.43E-14  3.97E-14  2.70E-14  1.78E-14  9.35E-15  5.21E-15  2.62E-15  9.02E-16  3.66E-16
             1.40E-16  3.73E-17  1.35E-17  4.80E-18  1.22E-18  4.33E-19  1.53E-19  3.88E-20  1.37E-20
   630       1.10E-13  7.72E-14  4.76E-14  3.24E-14  2.13E-14  1.12E-14  6.25E-15  3.14E-15  1.08E-15  4.39E-16
             1.68E-16  4.48E-17  1.61E-17  5.76E-18  1.47E-18  5.19E-19  1.84E-19  4.65E-20  1.65E-20
   631       1.28E-13  9.00E-14  5.56E-14  3.78E-14  2.49E-14  1.31E-14  7.29E-15  3.67E-15  1.26E-15  5.12E-16
             1.96E-16  5.23E-17  1.88E-17  6.72E-18  1.71E-18  6.06E-19  2.14E-19  5.43E-20  1.92E-20
   632       1.47E-13  1.03E-13  6.35E-14  4.32E-14  2.84E-14  1.50E-14  8.34E-15  4.19E-15  1.44E-15  5.85E-16
             2.24E-16  5.98E-17  2.15E-17  7.68E-18  1.96E-18  6.93E-19  2.45E-19  6.21E-20  2.19E-20
   633       1.65E-13  1.16E-13  7.15E-14  4.86E-14  3.20E-14  1.68E-14  9.38E-15  4.71E-15  1.62E-15  6.58E-16
             2.52E-16  6.72E-17  2.42E-17  8.64E-18  2.20E-18  7.79E-19  2.76E-19  6.98E-20  2.47E-20
   634       3.11E-13  2.19E-13  1.38E-13  9.66E-14  6.72E-14  4.04E-14  2.65E-14  1.65E-14  7.82E-15  3.98E-15
             1.84E-15  5.86E-16  2.29E-16  8.57E-17  2.26E-17  8.09E-18  2.88E-18  7.32E-19  2.59E-19
   635       2.41E-14  1.68E-14  1.03E-14  6.87E-15  4.39E-15  2.18E-15  1.14E-15  5.40E-16  1.73E-16  6.76E-17
             2.52E-17  6.61E-18  2.37E-18  8.42E-19  2.14E-19  7.57E-20  2.68E-20  6.78E-21  2.40E-21
   636       2.89E-14  2.02E-14  1.23E-14  8.24E-15  5.27E-15  2.61E-15  1.37E-15  6.49E-16  2.08E-16  8.11E-17
             3.03E-17  7.94E-18  2.84E-18  1.01E-18  2.57E-19  9.08E-20  3.21E-20  8.13E-21  2.88E-21
   637       3.37E-14  2.35E-14  1.44E-14  9.62E-15  6.15E-15  3.05E-15  1.60E-15  7.57E-16  2.43E-16  9.46E-17
             3.53E-17  9.26E-18  3.31E-18  1.18E-18  2.99E-19  1.06E-19  3.75E-20  9.49E-21  3.36E-21
   638       3.85E-14  2.69E-14  1.64E-14  1.10E-14  7.03E-15  3.49E-15  1.83E-15  8.65E-16  2.77E-16  1.08E-16
             4.04E-17  1.06E-17  3.79E-18  1.35E-18  3.42E-19  1.21E-19  4.28E-20  1.08E-20  3.83E-21
   639       4.33E-14  3.03E-14  1.85E-14  1.24E-14  7.91E-15  3.92E-15  2.06E-15  9.73E-16  3.12E-16  1.22E-16
             4.54E-17  1.19E-17  4.26E-18  1.52E-18  3.85E-19  1.36E-19  4.82E-20  1.22E-20  4.31E-21
   640       2.89E-14  2.02E-14  1.23E-14  8.24E-15  5.27E-15  2.61E-15  1.37E-15  6.49E-16  2.08E-16  8.11E-17
             3.03E-17  7.94E-18  2.84E-18  1.01E-18  2.57E-19  9.08E-20  3.21E-20  8.13E-21  2.88E-21
   641       3.37E-14  2.35E-14  1.44E-14  9.62E-15  6.15E-15  3.05E-15  1.60E-15  7.57E-16  2.43E-16  9.46E-17
             3.53E-17  9.26E-18  3.31E-18  1.18E-18  2.99E-19  1.06E-19  3.75E-20  9.49E-21  3.36E-21
   642       3.85E-14  2.69E-14  1.64E-14  1.10E-14  7.03E-15  3.49E-15  1.83E-15  8.65E-16  2.77E-16  1.08E-16
             4.04E-17  1.06E-17  3.79E-18  1.35E-18  3.42E-19  1.21E-19  4.28E-20  1.08E-20  3.83E-21
   643       4.33E-14  3.03E-14  1.85E-14  1.24E-14  7.91E-15  3.92E-15  2.06E-15  9.73E-16  3.12E-16  1.22E-16
             4.54E-17  1.19E-17  4.26E-18  1.52E-18  3.85E-19  1.36E-19  4.82E-20  1.22E-20  4.31E-21
   644       4.81E-14  3.36E-14  2.05E-14  1.37E-14  8.79E-15  4.36E-15  2.29E-15  1.08E-15  3.47E-16  1.35E-16
             5.05E-17  1.32E-17  4.73E-18  1.68E-18  4.28E-19  1.51E-19  5.36E-20  1.36E-20  4.79E-21
   645       1.24E-13  8.75E-14  5.50E-14  3.86E-14  2.68E-14  1.62E-14  1.06E-14  6.59E-15  3.12E-15  1.59E-15
             7.37E-16  2.34E-16  9.14E-17  3.43E-17  9.02E-18  3.23E-18  1.15E-18  2.93E-19  1.04E-19
   647       1.78E-19  1.26E-19  8.16E-20  5.97E-20  4.49E-20  3.31E-20  2.82E-20  2.52E-20  2.17E-20  1.85E-20
             1.47E-20  9.77E-21  6.56E-21  4.07E-21  1.92E-21  9.92E-22  4.78E-22  1.66E-22  7.00E-23
   649       1.27E-19  9.05E-20  5.85E-20  4.28E-20  3.22E-20  2.38E-20  2.02E-20  1.77E-20  1.45E-20  1.15E-20
             8.17E-21  4.38E-21  2.39E-21  1.18E-21  4.05E-22  1.67E-22  6.52E-23  1.79E-23  6.53E-24
   650       8.48E-19  6.04E-19  3.90E-19  2.85E-19  2.15E-19  1.59E-19  1.35E-19  1.18E-19  9.67E-20  7.65E-20
             5.45E-20  2.92E-20  1.60E-20  7.87E-21  2.71E-21  1.11E-21  4.35E-22  1.19E-22  4.36E-23
   651       1.03E-18  7.35E-19  4.75E-19  3.47E-19  2.61E-19  1.93E-19  1.64E-19  1.44E-19  1.18E-19  9.34E-20
             6.66E-20  3.57E-20  1.95E-20  9.62E-21  3.30E-21  1.36E-21  5.32E-22  1.46E-22  5.32E-23
   652       6.29E-19  4.48E-19  2.89E-19  2.12E-19  1.60E-19  1.18E-19  1.00E-19  8.84E-20  7.25E-20  5.75E-20
             4.10E-20  2.20E-20  1.20E-20  5.93E-21  2.04E-21  8.39E-22  3.28E-22  8.98E-23  3.28E-23
   653       7.50E-19  5.34E-19  3.45E-19  2.52E-19  1.89E-19  1.38E-19  1.14E-19  9.48E-20  6.85E-20  4.73E-20
             2.86E-20  1.20E-20  5.47E-21  2.28E-21  6.57E-22  2.45E-22  8.90E-23  2.29E-23  8.17E-24
   655       1.19E-18  8.49E-19  5.48E-19  4.00E-19  3.00E-19  2.19E-19  1.81E-19  1.51E-19  1.09E-19  7.52E-20
             4.54E-20  1.91E-20  8.70E-21  3.64E-21  1.05E-21  3.89E-22  1.42E-22  3.65E-23  1.30E-23
   656       1.85E-18  1.32E-18  8.49E-19  6.20E-19  4.66E-19  3.39E-19  2.81E-19  2.34E-19  1.69E-19  1.17E-19
             7.05E-20  2.96E-20  1.35E-20  5.64E-21  1.62E-21  6.04E-22  2.20E-22  5.67E-23  2.02E-23
   657       8.84E-21  6.29E-21  4.06E-21  2.97E-21  2.23E-21  1.63E-21  1.35E-21  1.13E-21  8.17E-22  5.65E-22
             3.41E-22  1.44E-22  6.55E-23  2.74E-23  7.87E-24  2.93E-24  1.07E-24  2.75E-25  9.78E-26
   658       2.25E-20  1.60E-20  1.03E-20  7.54E-21  5.67E-21  4.14E-21  3.43E-21  2.86E-21  2.08E-21  1.44E-21
             8.68E-22  3.65E-22  1.67E-22  6.96E-23  2.00E-23  7.45E-24  2.71E-24  6.99E-25  2.49E-25
   659       5.18E-20  3.69E-20  2.37E-20  1.73E-20  1.28E-20  9.07E-21  7.13E-21  5.47E-21  3.36E-21  2.00E-21
             1.03E-21  3.61E-22  1.47E-22  5.64E-23  1.51E-23  5.44E-24  1.94E-24  4.95E-25  1.75E-25
   660       7.82E-20  5.56E-20  3.58E-20  2.61E-20  1.94E-20  1.37E-20  1.08E-20  8.25E-21  5.07E-21  3.02E-21
             1.56E-21  5.45E-22  2.22E-22  8.52E-23  2.28E-23  8.22E-24  2.94E-24  7.48E-25  2.65E-25
   662       2.13E-20  1.53E-20  1.02E-20  7.76E-21  6.31E-21  5.52E-21  5.52E-21  5.68E-21  5.53E-21  4.95E-21
             4.04E-21  2.72E-21  1.84E-21  1.14E-21  5.38E-22  2.78E-22  1.34E-22  4.65E-23  1.96E-23
   664       1.51E-20  1.09E-20  7.24E-21  5.55E-21  4.53E-21  4.00E-21  3.99E-21  4.05E-21  3.75E-21  3.12E-21
             2.28E-21  1.24E-21  6.82E-22  3.37E-22  1.16E-22  4.78E-23  1.87E-23  5.12E-24  1.87E-24
   665       9.97E-20  7.17E-20  4.77E-20  3.65E-20  2.98E-20  2.63E-20  2.63E-20  2.67E-20  2.47E-20  2.05E-20
             1.50E-20  8.17E-21  4.49E-21  2.22E-21  7.64E-22  3.15E-22  1.23E-22  3.37E-23  1.23E-23
   666       1.23E-19  8.84E-20  5.88E-20  4.50E-20  3.68E-20  3.25E-20  3.25E-20  3.30E-20  3.06E-20  2.54E-20
             1.86E-20  1.01E-20  5.56E-21  2.75E-21  9.47E-22  3.90E-22  1.53E-22  4.18E-23  1.53E-23
   667       7.42E-20  5.33E-20  3.55E-20  2.72E-20  2.23E-20  1.97E-20  1.98E-20  2.01E-20  1.87E-20  1.55E-20
             1.14E-20  6.19E-21  3.40E-21  1.68E-21  5.80E-22  2.39E-22  9.34E-23  2.56E-23  9.35E-24
   668       8.88E-20  6.39E-20  4.25E-20  3.26E-20  2.66E-20  2.32E-20  2.26E-20  2.17E-20  1.77E-20  1.29E-20
             7.99E-21  3.42E-21  1.57E-21  6.59E-22  1.90E-22  7.08E-23  2.58E-23  6.65E-24  2.37E-24
   670       1.42E-19  1.02E-19  6.79E-20  5.20E-20  4.25E-20  3.71E-20  3.61E-20  3.47E-20  2.83E-20  2.06E-20
             1.28E-20  5.47E-21  2.51E-21  1.05E-21  3.04E-22  1.13E-22  4.12E-23  1.06E-23  3.78E-24
   671       2.19E-19  1.58E-19  1.05E-19  8.03E-20  6.56E-20  5.73E-20  5.58E-20  5.36E-20  4.38E-20  3.18E-20
             1.98E-20  8.46E-21  3.88E-21  1.63E-21  4.69E-22  1.75E-22  6.37E-23  1.64E-23  5.85E-24
   672       6.92E-21  4.97E-21  3.30E-21  2.52E-21  2.04E-21  1.72E-21  1.58E-21  1.39E-21  9.62E-22  6.02E-22
             3.21E-22  1.14E-22  4.69E-23  1.81E-23  4.85E-24  1.75E-24  6.26E-25  1.59E-25  5.65E-26
   673       1.05E-20  7.55E-21  5.02E-21  3.83E-21  3.10E-21  2.62E-21  2.41E-21  2.11E-21  1.46E-21  9.15E-22
             4.88E-22  1.74E-22  7.13E-23  2.75E-23  7.37E-24  2.66E-24  9.51E-25  2.42E-25  8.58E-26

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (3P  0.0)
   ILREP
   -----
     4       2.79E-36  1.98E-36  1.25E-36  8.83E-37  6.25E-37  3.95E-37  2.79E-37  1.98E-37  1.25E-37  8.73E-38
             6.04E-38  3.56E-38  2.27E-38  1.37E-38  6.30E-39  3.23E-39  1.55E-39  5.33E-40  2.25E-40
     5       6.90E-14  4.88E-14  3.08E-14  2.18E-14  1.54E-14  9.66E-15  6.76E-15  4.68E-15  2.80E-15  1.82E-15
             1.12E-15  5.31E-16  2.74E-16  1.30E-16  4.34E-17  1.76E-17  6.84E-18  1.86E-18  6.79E-19
     6       2.02E-13  1.43E-13  9.00E-14  6.34E-14  4.45E-14  2.75E-14  1.88E-14  1.24E-14  6.69E-15  3.86E-15
             2.04E-15  7.63E-16  3.30E-16  1.33E-16  3.74E-17  1.38E-17  4.98E-18  1.28E-18  4.55E-19
     7       8.44E-37  5.97E-37  3.78E-37  2.67E-37  1.89E-37  1.19E-37  8.43E-38  5.94E-38  3.73E-38  2.59E-38
             1.78E-38  1.03E-38  6.53E-39  3.90E-39  1.78E-39  9.10E-40  4.35E-40  1.50E-40  6.30E-41
     8       1.52E-14  1.08E-14  6.80E-15  4.80E-15  3.39E-15  2.13E-15  1.49E-15  1.03E-15  6.16E-16  4.00E-16
             2.46E-16  1.15E-16  5.94E-17  2.81E-17  9.36E-18  3.80E-18  1.47E-18  4.00E-19  1.46E-19
     9       3.92E-14  2.77E-14  1.75E-14  1.23E-14  8.63E-15  5.33E-15  3.64E-15  2.41E-15  1.30E-15  7.47E-16
             3.94E-16  1.47E-16  6.36E-17  2.57E-17  7.19E-18  2.65E-18  9.59E-19  2.46E-19  8.76E-20
    10       2.71E-14  1.91E-14  1.20E-14  8.43E-15  5.86E-15  3.53E-15  2.32E-15  1.44E-15  6.86E-16  3.50E-16
             1.62E-16  5.17E-17  2.02E-17  7.59E-18  2.00E-18  7.17E-19  2.55E-19  6.49E-20  2.30E-20
    11       2.53E-37  1.79E-37  1.13E-37  7.98E-38  5.64E-38  3.55E-38  2.50E-38  1.76E-38  1.09E-38  7.50E-39
             5.07E-39  2.91E-39  1.82E-39  1.08E-39  4.91E-40  2.50E-40  1.19E-40  4.11E-41  1.73E-41
    12       4.40E-15  3.11E-15  1.96E-15  1.39E-15  9.78E-16  6.14E-16  4.28E-16  2.95E-16  1.75E-16  1.13E-16
             6.87E-17  3.20E-17  1.64E-17  7.73E-18  2.56E-18  1.04E-18  4.02E-19  1.09E-19  3.99E-20
    13       6.94E-15  4.90E-15  3.09E-15  2.18E-15  1.53E-15  9.43E-16  6.42E-16  4.24E-16  2.27E-16  1.30E-16
             6.84E-17  2.54E-17  1.10E-17  4.42E-18  1.24E-18  4.55E-19  1.65E-19  4.23E-20  1.50E-20
    14       5.37E-15  3.78E-15  2.38E-15  1.67E-15  1.16E-15  6.97E-16  4.57E-16  2.84E-16  1.34E-16  6.84E-17
             3.16E-17  1.00E-17  3.93E-18  1.47E-18  3.87E-19  1.39E-19  4.94E-20  1.26E-20  4.45E-21
    16       7.24E-38  5.12E-38  3.23E-38  2.28E-38  1.61E-38  1.01E-38  7.09E-39  4.94E-39  3.02E-39  2.05E-39
             1.37E-39  7.76E-40  4.83E-40  2.85E-40  1.29E-40  6.56E-41  3.13E-41  1.07E-41  4.52E-42
    17       1.10E-15  7.74E-16  4.89E-16  3.45E-16  2.43E-16  1.52E-16  1.05E-16  7.22E-17  4.22E-17  2.69E-17
             1.63E-17  7.52E-18  3.83E-18  1.80E-18  5.97E-19  2.41E-19  9.34E-20  2.54E-20  9.24E-21
    18       1.62E-15  1.14E-15  7.22E-16  5.08E-16  3.56E-16  2.19E-16  1.49E-16  9.76E-17  5.17E-17  2.95E-17
             1.54E-17  5.70E-18  2.45E-18  9.85E-19  2.75E-19  1.01E-19  3.67E-20  9.42E-21  3.35E-21
    19       1.30E-15  9.15E-16  5.75E-16  4.03E-16  2.80E-16  1.68E-16  1.10E-16  6.79E-17  3.19E-17  1.62E-17
             7.45E-18  2.36E-18  9.20E-19  3.45E-19  9.06E-20  3.25E-20  1.16E-20  2.94E-21  1.04E-21
    22       2.55E-38  1.81E-38  1.14E-38  8.04E-39  5.66E-39  3.54E-39  2.46E-39  1.70E-39  1.02E-39  6.85E-40
             4.53E-40  2.53E-40  1.57E-40  9.21E-41  4.16E-41  2.11E-41  1.01E-41  3.45E-42  1.45E-42
    23       3.19E-16  2.26E-16  1.42E-16  1.00E-16  7.05E-17  4.38E-17  3.02E-17  2.05E-17  1.18E-17  7.46E-18
             4.47E-18  2.05E-18  1.04E-18  4.88E-19  1.61E-19  6.51E-20  2.52E-20  6.83E-21  2.49E-21
    24       4.97E-16  3.51E-16  2.21E-16  1.55E-16  1.09E-16  6.66E-17  4.49E-17  2.93E-17  1.53E-17  8.68E-18
             4.51E-18  1.66E-18  7.12E-19  2.86E-19  7.98E-20  2.94E-20  1.06E-20  2.73E-21  9.69E-22
    25       3.80E-16  2.68E-16  1.69E-16  1.18E-16  8.17E-17  4.88E-17  3.18E-17  1.95E-17  9.11E-18  4.59E-18
             2.11E-18  6.66E-19  2.59E-19  9.70E-20  2.55E-20  9.14E-21  3.25E-21  8.27E-22  2.93E-22
    29       9.03E-39  6.38E-39  4.02E-39  2.83E-39  1.99E-39  1.23E-39  8.50E-40  5.79E-40  3.42E-40  2.27E-40
             1.49E-40  8.24E-41  5.07E-41  2.97E-41  1.34E-41  6.79E-42  3.23E-42  1.11E-42  4.65E-43
    30       1.10E-16  7.77E-17  4.90E-17  3.45E-17  2.41E-17  1.49E-17  1.02E-17  6.84E-18  3.88E-18  2.43E-18
             1.44E-18  6.56E-19  3.32E-19  1.55E-19  5.11E-20  2.07E-20  7.98E-21  2.17E-21  7.89E-22
    31       1.80E-16  1.27E-16  7.99E-17  5.61E-17  3.91E-17  2.38E-17  1.59E-17  1.03E-17  5.33E-18  2.99E-18
             1.54E-18  5.66E-19  2.42E-19  9.70E-20  2.70E-20  9.95E-21  3.60E-21  9.23E-22  3.28E-22
    32       1.30E-16  9.20E-17  5.77E-17  4.03E-17  2.79E-17  1.66E-17  1.07E-17  6.53E-18  3.02E-18  1.51E-18
             6.92E-19  2.18E-19  8.47E-20  3.17E-20  8.32E-21  2.98E-21  1.06E-21  2.70E-22  9.55E-23
    37       3.40E-39  2.40E-39  1.51E-39  1.06E-39  7.42E-40  4.56E-40  3.11E-40  2.09E-40  1.22E-40  7.98E-41
             5.18E-41  2.84E-41  1.74E-41  1.02E-41  4.58E-42  2.32E-42  1.10E-42  3.78E-43  1.59E-43
    38       4.32E-17  3.05E-17  1.92E-17  1.35E-17  9.39E-18  5.74E-18  3.89E-18  2.58E-18  1.44E-18  8.93E-19
             5.26E-19  2.38E-19  1.20E-19  5.60E-20  1.84E-20  7.43E-21  2.87E-21  7.79E-22  2.84E-22
    39       7.30E-17  5.15E-17  3.24E-17  2.27E-17  1.57E-17  9.49E-18  6.29E-18  4.02E-18  2.06E-18  1.15E-18
             5.89E-19  2.15E-19  9.15E-20  3.67E-20  1.02E-20  3.75E-21  1.36E-21  3.48E-22  1.24E-22
    40       5.08E-17  3.58E-17  2.24E-17  1.56E-17  1.08E-17  6.35E-18  4.07E-18  2.46E-18  1.13E-18  5.62E-19
             2.56E-19  8.03E-20  3.12E-20  1.16E-20  3.06E-21  1.10E-21  3.90E-22  9.91E-23  3.51E-23
    46       1.37E-39  9.66E-40  6.07E-40  4.25E-40  2.96E-40  1.80E-40  1.21E-40  8.05E-41  4.60E-41  2.98E-41
             1.92E-41  1.05E-41  6.39E-42  3.73E-42  1.67E-42  8.48E-43  4.03E-43  1.38E-43  5.81E-44
    47       1.88E-17  1.33E-17  8.33E-18  5.83E-18  4.05E-18  2.45E-18  1.64E-18  1.07E-18  5.91E-19  3.62E-19
             2.12E-19  9.52E-20  4.78E-20  2.23E-20  7.32E-21  2.95E-21  1.14E-21  3.09E-22  1.13E-22
    48       3.25E-17  2.29E-17  1.44E-17  1.00E-17  6.93E-18  4.14E-18  2.71E-18  1.72E-18  8.67E-19  4.79E-19
             2.45E-19  8.88E-20  3.78E-20  1.51E-20  4.20E-21  1.55E-21  5.58E-22  1.43E-22  5.09E-23
    49       2.19E-17  1.55E-17  9.67E-18  6.72E-18  4.61E-18  2.69E-18  1.71E-18  1.03E-18  4.64E-19  2.30E-19
             1.04E-19  3.26E-20  1.27E-20  4.73E-21  1.24E-21  4.44E-22  1.58E-22  4.02E-23  1.42E-23

   INREP
   -----
     3       2.71E-13  1.92E-13  1.21E-13  8.52E-14  5.99E-14  3.72E-14  2.55E-14  1.71E-14  9.50E-15  5.68E-15
             3.16E-15  1.29E-15  6.03E-16  2.63E-16  8.07E-17  3.14E-17  1.18E-17  3.14E-18  1.13E-18
     4       8.15E-14  5.76E-14  3.63E-14  2.55E-14  1.79E-14  1.10E-14  7.45E-15  4.89E-15  2.60E-15  1.50E-15
             8.02E-16  3.14E-16  1.43E-16  6.13E-17  1.85E-17  7.15E-18  2.68E-18  7.10E-19  2.56E-19
     5       1.67E-14  1.18E-14  7.44E-15  5.23E-15  3.66E-15  2.25E-15  1.53E-15  1.00E-15  5.36E-16  3.11E-16
             1.69E-16  6.75E-17  3.12E-17  1.36E-17  4.18E-18  1.63E-18  6.15E-19  1.64E-19  5.92E-20
     6       4.01E-15  2.83E-15  1.79E-15  1.26E-15  8.78E-16  5.39E-16  3.64E-16  2.38E-16  1.26E-16  7.26E-17
