SEQ='O '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  99453731.9   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     8       1.70E-17  1.22E-17  7.90E-18  5.83E-18  4.45E-18  3.38E-18  2.90E-18  2.54E-18  1.99E-18  1.51E-18
             1.03E-18  5.27E-19  2.84E-19  1.40E-19  4.84E-20  2.01E-20  7.94E-21  2.20E-21  8.07E-22
     9       2.71E-18  1.95E-18  1.31E-18  1.01E-18  8.40E-19  7.50E-19  7.39E-19  7.21E-19  6.20E-19  4.85E-19
             3.36E-19  1.74E-19  9.42E-20  4.64E-20  1.61E-20  6.68E-21  2.64E-21  7.30E-22  2.68E-22
    10       3.12E-19  2.31E-19  1.67E-19  1.46E-19  1.46E-19  1.77E-19  2.12E-19  2.35E-19  2.20E-19  1.78E-19
             1.25E-19  6.54E-20  3.54E-20  1.74E-20  6.04E-21  2.51E-21  9.91E-22  2.74E-22  1.01E-22
    11       1.18E-20  9.83E-21  9.94E-21  1.34E-20  2.22E-20  4.57E-20  6.89E-20  8.65E-20  8.75E-20  7.23E-20
             5.14E-20  2.70E-20  1.46E-20  7.22E-21  2.50E-21  1.04E-21  4.11E-22  1.14E-22  4.18E-23


 -----------------------------------------
 PRTF= 3  TRMPRT= (2P)  SPNPRT= 2  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       4.29E-13  3.03E-13  1.92E-13  1.36E-13  9.58E-14  6.05E-14  4.27E-14  3.00E-14  1.86E-14  1.26E-14
             8.21E-15  4.24E-15  2.34E-15  1.18E-15  4.24E-16  1.79E-16  7.16E-17  2.00E-17  7.38E-18
     4       9.30E-15  6.58E-15  4.16E-15  2.95E-15  2.09E-15  1.33E-15  9.41E-16  6.68E-16  4.16E-16  2.81E-16
             1.79E-16  8.88E-17  4.75E-17  2.34E-17  8.12E-18  3.38E-18  1.34E-18  3.70E-19  1.36E-19
     5       7.09E-16  5.02E-16  3.18E-16  2.26E-16  1.62E-16  1.05E-16  7.68E-17  5.67E-17  3.74E-17  2.61E-17
             1.69E-17  8.42E-18  4.47E-18  2.18E-18  7.50E-19  3.11E-19  1.22E-19  3.38E-20  1.24E-20
     6       7.72E-17  5.48E-17  3.50E-17  2.51E-17  1.83E-17  1.25E-17  9.73E-18  7.74E-18  5.60E-18  4.10E-18
             2.74E-18  1.39E-18  7.39E-19  3.60E-19  1.24E-19  5.11E-20  2.01E-20  5.54E-21  2.03E-21
     7       8.95E-18  6.38E-18  4.14E-18  3.05E-18  2.32E-18  1.77E-18  1.54E-18  1.39E-18  1.14E-18  8.82E-19
             6.10E-19  3.14E-19  1.68E-19  8.20E-20  2.81E-20  1.16E-20  4.56E-21  1.26E-21  4.61E-22
     8       8.18E-19  5.92E-19  4.01E-19  3.15E-19  2.70E-19  2.64E-19  2.85E-19  3.06E-19  2.90E-19  2.37E-19
             1.69E-19  8.82E-20  4.74E-20  2.32E-20  7.95E-21  3.28E-21  1.29E-21  3.55E-22  1.30E-22
     9       2.59E-20  2.00E-20  1.63E-20  1.70E-20  2.23E-20  4.02E-20  6.14E-20  8.13E-20  8.84E-20  7.58E-20
             5.51E-20  2.92E-20  1.57E-20  7.69E-21  2.64E-21  1.09E-21  4.28E-22  1.18E-22  4.32E-23


 -----------------------------------------
 PRTF= 8  TRMPRT= (2P)  SPNPRT= 2  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       2.17E-18  1.54E-18  9.84E-19  7.07E-19  5.16E-19  3.58E-19  2.92E-19  2.63E-19  2.67E-19  2.78E-19
             2.69E-19  2.07E-19  1.41E-19  8.28E-20  3.34E-20  1.50E-20  6.20E-21  1.78E-21  6.66E-22



 --------------------------------
 PRTI= 2  TRMPRT= (2D)  SPNPRT= 2

   INDX TE=  1.21E+03  2.42E+03  6.05E+03  1.21E+04  2.42E+04  6.05E+04  1.21E+05  2.42E+05  6.05E+05  1.21E+06
   ---- ---  2.42E+06  6.05E+06  1.21E+07  2.42E+07  6.05E+07  1.21E+08  2.42E+08  6.05E+08  1.21E+09
     1       1.49E-11  1.05E-11  6.64E-12  4.69E-12  3.31E-12  2.08E-12  1.46E-12  1.02E-12  6.21E-13  4.13E-13
             2.64E-13  1.32E-13  7.17E-14  3.57E-14  1.26E-14  5.26E-15  2.09E-15  5.80E-16  2.13E-16
     2       1.42E-11  1.01E-11  6.36E-12  4.49E-12  3.17E-12  2.00E-12  1.40E-12  9.79E-13  5.96E-13  3.98E-13
             2.55E-13  1.28E-13  6.99E-14  3.49E-14  1.23E-14  5.17E-15  2.05E-15  5.71E-16  2.10E-16
     9       2.29E-12  1.62E-12  1.02E-12  7.24E-13  5.12E-13  3.25E-13  2.30E-13  1.64E-13  1.05E-13  7.52E-14
             5.37E-14  3.37E-14  2.28E-14  1.47E-14  7.37E-15  4.01E-15  2.02E-15  7.38E-16  3.22E-16
    10       7.41E-13  5.24E-13  3.31E-13  2.34E-13  1.66E-13  1.05E-13  7.47E-14  5.32E-14  3.42E-14  2.45E-14
             1.76E-14  1.11E-14  7.55E-15  4.86E-15  2.45E-15  1.33E-15  6.73E-16  2.46E-16  1.07E-16
    13       2.59E-13  1.83E-13  1.16E-13  8.19E-14  5.79E-14  3.65E-14  2.56E-14  1.79E-14  1.09E-14  7.28E-15
             4.65E-15  2.33E-15  1.26E-15  6.30E-16  2.22E-16  9.33E-17  3.71E-17  1.03E-17  3.80E-18
    15       5.48E-13  3.87E-13  2.45E-13  1.73E-13  1.22E-13  7.71E-14  5.43E-14  3.81E-14  2.34E-14  1.58E-14
             1.02E-14  5.18E-15  2.84E-15  1.43E-15  5.06E-16  2.13E-16  8.50E-17  2.37E-17  8.74E-18
    16       3.02E-12  2.14E-12  1.35E-12  9.55E-13  6.75E-13  4.26E-13  3.00E-13  2.10E-13  1.29E-13  8.72E-14
             5.63E-14  2.87E-14  1.57E-14  7.90E-15  2.81E-15  1.18E-15  4.71E-16  1.31E-16  4.85E-17
    17       4.35E-12  3.07E-12  1.94E-12  1.37E-12  9.70E-13  6.13E-13  4.32E-13  3.03E-13  1.87E-13  1.26E-13
             8.14E-14  4.15E-14  2.28E-14  1.15E-14  4.07E-15  1.72E-15  6.85E-16  1.91E-16  7.04E-17
    18       1.43E-12  1.01E-12  6.40E-13  4.52E-13  3.20E-13  2.02E-13  1.42E-13  9.98E-14  6.15E-14  4.16E-14
             2.69E-14  1.38E-14  7.55E-15  3.80E-15  1.35E-15  5.70E-16  2.28E-16  6.35E-17  2.34E-17
    20       1.11E-13  7.87E-14  4.98E-14  3.52E-14  2.49E-14  1.57E-14  1.11E-14  7.81E-15  4.84E-15  3.29E-15
             2.15E-15  1.11E-15  6.12E-16  3.09E-16  1.11E-16  4.67E-17  1.87E-17  5.21E-18  1.92E-18
    21       1.12E-12  7.92E-13  5.01E-13  3.54E-13  2.50E-13  1.58E-13  1.12E-13  7.86E-14  4.87E-14  3.32E-14
             2.16E-14  1.12E-14  6.18E-15  3.13E-15  1.12E-15  4.72E-16  1.89E-16  5.27E-17  1.94E-17
    22       3.74E-13  2.65E-13  1.67E-13  1.18E-13  8.36E-14  5.28E-14  3.73E-14  2.63E-14  1.63E-14  1.11E-14
             7.26E-15  3.76E-15  2.08E-15  1.05E-15  3.77E-16  1.59E-16  6.36E-17  1.78E-17  6.56E-18
    23       7.55E-14  5.34E-14  3.38E-14  2.39E-14  1.69E-14  1.07E-14  7.53E-15  5.30E-15  3.29E-15  2.24E-15
             1.47E-15  7.59E-16  4.20E-16  2.13E-16  7.60E-17  3.22E-17  1.28E-17  3.59E-18  1.32E-18
    25       3.56E-13  2.51E-13  1.59E-13  1.12E-13  7.95E-14  5.03E-14  3.55E-14  2.51E-14  1.56E-14  1.07E-14
             7.04E-15  3.67E-15  2.04E-15  1.04E-15  3.72E-16  1.57E-16  6.30E-17  1.76E-17  6.50E-18
    26       2.10E-13  1.49E-13  9.37E-14  6.60E-14  4.63E-14  2.86E-14  1.96E-14  1.30E-14  7.01E-15  4.06E-15
             2.17E-15  8.27E-16  3.64E-16  1.49E-16  4.26E-17  1.58E-17  5.76E-18  1.48E-18  5.29E-19
    27       5.05E-13  3.57E-13  2.26E-13  1.60E-13  1.13E-13  7.15E-14  5.06E-14  3.58E-14  2.24E-14  1.54E-14
             1.02E-14  5.37E-15  3.00E-15  1.53E-15  5.51E-16  2.34E-16  9.36E-17  2.62E-17  9.68E-18
    28       2.69E-12  1.90E-12  1.20E-12  8.44E-13  5.92E-13  3.67E-13  2.51E-13  1.67E-13  9.10E-14  5.32E-14
             2.86E-14  1.10E-14  4.88E-15  2.02E-15  5.77E-16  2.15E-16  7.82E-17  2.02E-17  7.19E-18
    30       1.38E-13  9.75E-14  6.15E-14  4.33E-14  3.04E-14  1.88E-14  1.29E-14  8.59E-15  4.68E-15  2.73E-15
             1.47E-15  5.68E-16  2.51E-16  1.04E-16  2.97E-17  1.11E-17  4.03E-18  1.04E-18  3.70E-19
    31       3.68E-12  2.60E-12  1.64E-12  1.15E-12  8.11E-13  5.02E-13  3.44E-13  2.29E-13  1.25E-13  7.31E-14
             3.94E-14  1.52E-14  6.73E-15  2.78E-15  7.96E-16  2.97E-16  1.08E-16  2.79E-17  9.93E-18
    32       1.21E-12  8.58E-13  5.42E-13  3.82E-13  2.68E-13  1.66E-13  1.14E-13  7.57E-14  4.13E-14  2.42E-14
             1.30E-14  5.04E-15  2.23E-15  9.22E-16  2.64E-16  9.85E-17  3.59E-17  9.26E-18  3.30E-18
    33       3.78E-13  2.67E-13  1.68E-13  1.19E-13  8.33E-14  5.16E-14  3.53E-14  2.36E-14  1.29E-14  7.54E-15
             4.07E-15  1.57E-15  6.97E-16  2.88E-16  8.26E-17  3.08E-17  1.12E-17  2.89E-18  1.03E-18
    34       1.79E-12  1.27E-12  8.00E-13  5.64E-13  3.96E-13  2.45E-13  1.68E-13  1.12E-13  6.13E-14  3.59E-14
             1.94E-14  7.52E-15  3.33E-15  1.38E-15  3.95E-16  1.47E-16  5.37E-17  1.38E-17  4.93E-18
    35       3.57E-13  2.52E-13  1.59E-13  1.12E-13  7.88E-14  4.89E-14  3.35E-14  2.23E-14  1.22E-14  7.17E-15
             3.88E-15  1.50E-15  6.67E-16  2.76E-16  7.91E-17  2.95E-17  1.07E-17  2.77E-18  9.88E-19
    36       1.08E-12  7.64E-13  4.82E-13  3.40E-13  2.39E-13  1.48E-13  1.01E-13  6.77E-14  3.70E-14  2.17E-14
             1.17E-14  4.55E-15  2.02E-15  8.36E-16  2.40E-16  8.94E-17  3.26E-17  8.41E-18  2.99E-18
    37       3.81E-13  2.69E-13  1.70E-13  1.20E-13  8.40E-14  5.21E-14  3.57E-14  2.39E-14  1.31E-14  7.69E-15
             4.17E-15  1.62E-15  7.19E-16  2.98E-16  8.56E-17  3.19E-17  1.16E-17  3.00E-18  1.07E-18
    38       1.98E-13  1.40E-13  8.83E-14  6.22E-14  4.37E-14  2.71E-14  1.86E-14  1.24E-14  6.82E-15  4.02E-15
             2.18E-15  8.49E-16  3.78E-16  1.57E-16  4.50E-17  1.68E-17  6.12E-18  1.58E-18  5.63E-19
    39       6.93E-13  4.90E-13  3.09E-13  2.18E-13  1.53E-13  9.49E-14  6.51E-14  4.35E-14  2.39E-14  1.41E-14
             7.65E-15  2.98E-15  1.33E-15  5.50E-16  1.58E-16  5.90E-17  2.15E-17  5.55E-18  1.98E-18
    40       8.51E-14  6.01E-14  3.79E-14  2.67E-14  1.88E-14  1.17E-14  7.99E-15  5.34E-15  2.93E-15  1.73E-15
             9.39E-16  3.66E-16  1.63E-16  6.75E-17  1.94E-17  7.24E-18  2.64E-18  6.82E-19  2.43E-19
    41       4.94E-15  3.49E-15  2.20E-15  1.55E-15  1.09E-15  6.77E-16  4.65E-16  3.11E-16  1.71E-16  1.01E-16
             5.50E-17  2.15E-17  9.58E-18  3.97E-18  1.14E-18  4.27E-19  1.56E-19  4.02E-20  1.43E-20
    42       2.65E-13  1.88E-13  1.18E-13  8.34E-14  5.86E-14  3.64E-14  2.50E-14  1.67E-14  9.22E-15  5.45E-15
             2.97E-15  1.16E-15  5.20E-16  2.16E-16  6.22E-17  2.32E-17  8.46E-18  2.19E-18  7.79E-19
    43       1.60E-13  1.13E-13  7.13E-14  5.03E-14  3.53E-14  2.19E-14  1.51E-14  1.01E-14  5.57E-15  3.30E-15
             1.80E-15  7.05E-16  3.15E-16  1.31E-16  3.77E-17  1.41E-17  5.14E-18  1.33E-18  4.73E-19
    44       1.90E-14  1.35E-14  8.49E-15  5.99E-15  4.21E-15  2.62E-15  1.80E-15  1.21E-15  6.70E-16  3.98E-16
             2.18E-16  8.61E-17  3.86E-17  1.61E-17  4.64E-18  1.74E-18  6.34E-19  1.64E-19  5.83E-20
    48       1.89E-14  1.34E-14  8.46E-15  5.98E-15  4.22E-15  2.65E-15  1.86E-15  1.29E-15  7.76E-16  5.11E-16
             3.22E-16  1.59E-16  8.54E-17  4.23E-17  1.49E-17  6.22E-18  2.47E-18  6.87E-19  2.53E-19
    49       9.18E-13  6.49E-13  4.11E-13  2.90E-13  2.06E-13  1.30E-13  9.27E-14  6.61E-14  4.24E-14  3.03E-14
             2.16E-14  1.34E-14  9.03E-15  5.77E-15  2.88E-15  1.56E-15  7.87E-16  2.87E-16  1.25E-16
    50       3.01E-13  2.13E-13  1.34E-13  9.51E-14  6.73E-14  4.27E-14  3.04E-14  2.17E-14  1.39E-14  1.00E-14
             7.13E-15  4.45E-15  3.00E-15  1.92E-15  9.59E-16  5.20E-16  2.62E-16  9.56E-17  4.16E-17
    52       1.86E-14  1.31E-14  8.28E-15  5.83E-15  4.08E-15  2.51E-15  1.71E-15  1.12E-15  5.98E-16  3.43E-16
             1.81E-16  6.80E-17  2.97E-17  1.21E-17  3.45E-18  1.28E-18  4.65E-19  1.20E-19  4.26E-20
    55       3.97E-17  2.80E-17  1.76E-17  1.23E-17  8.55E-18  5.12E-18  3.34E-18  2.05E-18  9.58E-19  4.83E-19
             2.21E-19  6.97E-20  2.72E-20  1.02E-20  2.68E-21  9.60E-22  3.42E-22  8.69E-23  3.08E-23
    56       1.23E-12  8.67E-13  5.48E-13  3.88E-13  2.74E-13  1.73E-13  1.23E-13  8.63E-14  5.35E-14  3.63E-14
             2.36E-14  1.21E-14  6.62E-15  3.33E-15  1.18E-15  4.99E-16  1.99E-16  5.55E-17  2.05E-17
    57       2.40E-13  1.69E-13  1.07E-13  7.57E-14  5.36E-14  3.39E-14  2.39E-14  1.69E-14  1.05E-14  7.09E-15
             4.60E-15  2.35E-15  1.29E-15  6.50E-16  2.31E-16  9.75E-17  3.89E-17  1.08E-17  4.00E-18
    59       1.72E-12  1.21E-12  7.68E-13  5.43E-13  3.84E-13  2.43E-13  1.72E-13  1.21E-13  7.50E-14  5.09E-14
             3.31E-14  1.69E-14  9.30E-15  4.68E-15  1.67E-15  7.03E-16  2.80E-16  7.82E-17  2.88E-17
    60       5.68E-13  4.02E-13  2.54E-13  1.80E-13  1.27E-13  8.03E-14  5.68E-14  4.00E-14  2.49E-14  1.69E-14
             1.10E-14  5.63E-15  3.09E-15  1.56E-15  5.55E-16  2.34E-16  9.33E-17  2.60E-17  9.60E-18
    61       6.86E-13  4.85E-13  3.07E-13  2.17E-13  1.54E-13  9.72E-14  6.88E-14  4.86E-14  3.03E-14  2.07E-14
             1.35E-14  6.98E-15  3.85E-15  1.94E-15  6.93E-16  2.92E-16  1.17E-16  3.26E-17  1.20E-17
    62       3.46E-13  2.44E-13  1.55E-13  1.09E-13  7.74E-14  4.90E-14  3.48E-14  2.46E-14  1.54E-14  1.06E-14
             6.95E-15  3.60E-15  1.99E-15  1.01E-15  3.60E-16  1.52E-16  6.08E-17  1.70E-17  6.26E-18
    64       6.77E-15  4.79E-15  3.03E-15  2.14E-15  1.52E-15  9.63E-16  6.84E-16  4.86E-16  3.07E-16  2.12E-16
             1.40E-16  7.33E-17  4.07E-17  2.07E-17  7.41E-18  3.14E-18  1.25E-18  3.50E-19  1.29E-19
    65       6.22E-15  4.40E-15  2.78E-15  1.97E-15  1.39E-15  8.85E-16  6.29E-16  4.47E-16  2.83E-16  1.96E-16
             1.29E-16  6.77E-17  3.76E-17  1.91E-17  6.85E-18  2.90E-18  1.16E-18  3.24E-19  1.20E-19
    66       1.07E-15  7.59E-16  4.80E-16  3.40E-16  2.41E-16  1.53E-16  1.09E-16  7.74E-17  4.91E-17  3.40E-17
             2.26E-17  1.18E-17  6.59E-18  3.35E-18  1.20E-18  5.09E-19  2.04E-19  5.69E-20  2.10E-20
    67       2.60E-14  1.84E-14  1.16E-14  8.22E-15  5.83E-15  3.70E-15  2.63E-15  1.88E-15  1.19E-15  8.29E-16
             5.51E-16  2.90E-16  1.62E-16  8.23E-17  2.96E-17  1.25E-17  5.01E-18  1.40E-18  5.17E-19
    68       8.00E-14  5.65E-14  3.57E-14  2.51E-14  1.77E-14  1.09E-14  7.50E-15  5.00E-15  2.73E-15  1.60E-15
             8.65E-16  3.34E-16  1.48E-16  6.10E-17  1.75E-17  6.51E-18  2.37E-18  6.12E-19  2.18E-19
    69       1.66E-12  1.17E-12  7.39E-13  5.21E-13  3.66E-13  2.27E-13  1.55E-13  1.04E-13  5.66E-14  3.32E-14
             1.79E-14  6.92E-15  3.06E-15  1.26E-15  3.62E-16  1.35E-16  4.92E-17  1.27E-17  4.52E-18
    70       2.14E-12  1.51E-12  9.55E-13  6.73E-13  4.72E-13  2.93E-13  2.01E-13  1.34E-13  7.33E-14  4.30E-14
             2.32E-14  8.98E-15  3.98E-15  1.64E-15  4.70E-16  1.75E-16  6.38E-17  1.65E-17  5.87E-18
    71       7.09E-13  5.01E-13  3.16E-13  2.23E-13  1.57E-13  9.71E-14  6.65E-14  4.44E-14  2.43E-14  1.43E-14
             7.71E-15  2.98E-15  1.32E-15  5.46E-16  1.56E-16  5.83E-17  2.12E-17  5.48E-18  1.95E-18
    72       1.16E-12  8.18E-13  5.16E-13  3.64E-13  2.56E-13  1.59E-13  1.09E-13  7.26E-14  3.98E-14  2.34E-14
             1.26E-14  4.89E-15  2.17E-15  8.96E-16  2.57E-16  9.57E-17  3.49E-17  9.00E-18  3.20E-18
    73       2.30E-13  1.62E-13  1.02E-13  7.22E-14  5.07E-14  3.15E-14  2.16E-14  1.44E-14  7.89E-15  4.64E-15
             2.51E-15  9.71E-16  4.30E-16  1.78E-16  5.10E-17  1.90E-17  6.92E-18  1.79E-18  6.36E-19
    74       6.87E-13  4.86E-13  3.07E-13  2.16E-13  1.52E-13  9.42E-14  6.46E-14  4.32E-14  2.37E-14  1.40E-14
             7.56E-15  2.93E-15  1.30E-15  5.38E-16  1.54E-16  5.75E-17  2.09E-17  5.40E-18  1.92E-18
    75       2.27E-13  1.60E-13  1.01E-13  7.13E-14  5.01E-14  3.11E-14  2.13E-14  1.43E-14  7.85E-15  4.62E-15
             2.51E-15  9.74E-16  4.32E-16  1.79E-16  5.13E-17  1.91E-17  6.97E-18  1.80E-18  6.41E-19
    76       3.45E-13  2.44E-13  1.54E-13  1.08E-13  7.61E-14  4.73E-14  3.25E-14  2.17E-14  1.19E-14  7.04E-15
             3.82E-15  1.48E-15  6.59E-16  2.73E-16  7.82E-17  2.92E-17  1.06E-17  2.74E-18  9.77E-19
    78       5.05E-13  3.57E-13  2.25E-13  1.59E-13  1.12E-13  6.93E-14  4.76E-14  3.19E-14  1.76E-14  1.04E-14
             5.65E-15  2.20E-15  9.78E-16  4.05E-16  1.16E-16  4.34E-17  1.58E-17  4.08E-18  1.45E-18
    79       9.36E-13  6.60E-13  4.16E-13  2.91E-13  2.03E-13  1.22E-13  8.04E-14  5.02E-14  2.40E-14  1.23E-14
             5.75E-15  1.85E-15  7.25E-16  2.73E-16  7.21E-17  2.59E-17  9.23E-18  2.35E-18  8.31E-19
    80       5.17E-13  3.65E-13  2.30E-13  1.61E-13  1.12E-13  6.76E-14  4.45E-14  2.78E-14  1.33E-14  6.82E-15
             3.18E-15  1.02E-15  4.01E-16  1.51E-16  3.99E-17  1.43E-17  5.11E-18  1.30E-18  4.60E-19
    81       7.30E-13  5.15E-13  3.24E-13  2.27E-13  1.58E-13  9.54E-14  6.28E-14  3.92E-14  1.87E-14  9.63E-15
             4.49E-15  1.44E-15  5.66E-16  2.13E-16  5.63E-17  2.02E-17  7.21E-18  1.83E-18  6.49E-19
    82       1.15E-12  8.11E-13  5.10E-13  3.58E-13  2.49E-13  1.50E-13  9.88E-14  6.17E-14  2.95E-14  1.52E-14
             7.07E-15  2.27E-15  8.91E-16  3.36E-16  8.87E-17  3.18E-17  1.14E-17  2.89E-18  1.02E-18
    83       1.04E-13  7.37E-14  4.64E-14  3.25E-14  2.26E-14  1.36E-14  8.98E-15  5.61E-15  2.68E-15  1.38E-15
             6.43E-16  2.06E-16  8.10E-17  3.05E-17  8.06E-18  2.89E-18  1.03E-18  2.62E-19  9.29E-20
    84       3.83E-13  2.70E-13  1.70E-13  1.19E-13  8.29E-14  5.00E-14  3.29E-14  2.06E-14  9.83E-15  5.05E-15
             2.36E-15  7.56E-16  2.97E-16  1.12E-16  2.95E-17  1.06E-17  3.78E-18  9.62E-19  3.41E-19
    85       1.72E-13  1.21E-13  7.64E-14  5.36E-14  3.72E-14  2.25E-14  1.48E-14  9.24E-15  4.42E-15  2.27E-15
             1.06E-15  3.39E-16  1.33E-16  5.02E-17  1.33E-17  4.77E-18  1.70E-18  4.32E-19  1.53E-19
    86       3.13E-13  2.21E-13  1.39E-13  9.74E-14  6.77E-14  4.08E-14  2.69E-14  1.68E-14  8.03E-15  4.13E-15
             1.92E-15  6.18E-16  2.43E-16  9.14E-17  2.41E-17  8.67E-18  3.09E-18  7.86E-19  2.78E-19
    87       3.11E-13  2.19E-13  1.38E-13  9.67E-14  6.73E-14  4.06E-14  2.67E-14  1.67E-14  7.98E-15  4.10E-15
             1.91E-15  6.14E-16  2.41E-16  9.09E-17  2.40E-17  8.62E-18  3.07E-18  7.81E-19  2.77E-19
    88       2.42E-13  1.71E-13  1.07E-13  7.53E-14  5.24E-14  3.16E-14  2.08E-14  1.30E-14  6.22E-15  3.19E-15
             1.49E-15  4.78E-16  1.88E-16  7.08E-17  1.87E-17  6.71E-18  2.39E-18  6.09E-19  2.16E-19
    89       1.85E-14  1.31E-14  8.24E-15  5.81E-15  4.09E-15  2.55E-15  1.75E-15  1.18E-15  6.57E-16  3.91E-16
             2.14E-16  8.40E-17  3.75E-17  1.56E-17  4.49E-18  1.67E-18  6.11E-19  1.58E-19  5.62E-20
    90       2.45E-15  1.73E-15  1.09E-15  7.70E-16  5.42E-16  3.37E-16  2.33E-16  1.57E-16  8.72E-17  5.19E-17
             2.84E-17  1.12E-17  4.99E-18  2.07E-18  5.97E-19  2.23E-19  8.13E-20  2.10E-20  7.48E-21
    91       2.79E-14  1.97E-14  1.24E-14  8.78E-15  6.18E-15  3.85E-15  2.65E-15  1.79E-15  9.96E-16  5.94E-16
             3.26E-16  1.28E-16  5.73E-17  2.38E-17  6.86E-18  2.56E-18  9.35E-19  2.41E-19  8.60E-20
    92       6.18E-17  4.37E-17  2.76E-17  1.95E-17  1.37E-17  8.53E-18  5.88E-18  3.97E-18  2.21E-18  1.32E-18
             7.23E-19  2.85E-19  1.27E-19  5.29E-20  1.53E-20  5.70E-21  2.08E-21  5.37E-22  1.91E-22
    93       8.88E-15  6.28E-15  3.96E-15  2.80E-15  1.97E-15  1.23E-15  8.47E-16  5.72E-16  3.19E-16  1.91E-16
             1.05E-16  4.14E-17  1.85E-17  7.71E-18  2.22E-18  8.30E-19  3.03E-19  7.83E-20  2.79E-20
    94       3.38E-15  2.39E-15  1.51E-15  1.06E-15  7.49E-16  4.67E-16  3.23E-16  2.19E-16  1.23E-16  7.37E-17
             4.07E-17  1.61E-17  7.24E-18  3.02E-18  8.71E-19  3.26E-19  1.19E-19  3.07E-20  1.09E-20
    95       5.36E-15  3.78E-15  2.38E-15  1.67E-15  1.16E-15  7.05E-16  4.66E-16  2.94E-16  1.42E-16  7.38E-17
             3.48E-17  1.13E-17  4.44E-18  1.68E-18  4.44E-19  1.60E-19  5.69E-20  1.45E-20  5.13E-21
    96       7.06E-16  4.98E-16  3.14E-16  2.20E-16  1.53E-16  9.28E-17  6.14E-17  3.87E-17  1.87E-17  9.73E-18
             4.58E-18  1.48E-18  5.86E-19  2.21E-19  5.85E-20  2.10E-20  7.50E-21  1.91E-21  6.76E-22
    97       1.21E-15  8.54E-16  5.37E-16  3.77E-16  2.63E-16  1.59E-16  1.05E-16  6.63E-17  3.21E-17  1.67E-17
             7.85E-18  2.54E-18  1.00E-18  3.79E-19  1.00E-19  3.61E-20  1.29E-20  3.27E-21  1.16E-21
    98       4.58E-15  3.23E-15  2.04E-15  1.43E-15  9.95E-16  6.03E-16  3.99E-16  2.51E-16  1.22E-16  6.32E-17
             2.97E-17  9.63E-18  3.80E-18  1.44E-18  3.80E-19  1.37E-19  4.87E-20  1.24E-20  4.39E-21
    99       1.32E-15  9.31E-16  5.86E-16  4.11E-16  2.86E-16  1.73E-16  1.15E-16  7.23E-17  3.50E-17  1.82E-17
             8.56E-18  2.77E-18  1.10E-18  4.14E-19  1.09E-19  3.94E-20  1.40E-20  3.57E-21  1.26E-21
   100       1.72E-15  1.21E-15  7.63E-16  5.36E-16  3.73E-16  2.26E-16  1.50E-16  9.42E-17  4.57E-17  2.37E-17
             1.12E-17  3.62E-18  1.43E-18  5.40E-19  1.43E-19  5.14E-20  1.83E-20  4.66E-21  1.65E-21
   106       2.46E-15  1.74E-15  1.10E-15  7.75E-16  5.45E-16  3.40E-16  2.36E-16  1.61E-16  9.42E-17  6.06E-17
             3.73E-17  1.80E-17  9.56E-18  4.70E-18  1.64E-18  6.84E-19  2.71E-19  7.53E-20  2.77E-20
   109       1.07E-18  7.55E-19  4.81E-19  3.44E-19  2.49E-19  1.68E-19  1.32E-19  1.11E-19  1.02E-19  1.01E-19
             9.51E-20  7.26E-20  4.96E-20  2.92E-20  1.19E-20  5.32E-21  2.21E-21  6.36E-22  2.38E-22
   110       2.91E-19  2.06E-19  1.31E-19  9.38E-20  6.78E-20  4.58E-20  3.59E-20  3.04E-20  2.80E-20  2.76E-20
             2.60E-20  1.99E-20  1.36E-20  7.98E-21  3.24E-21  1.45E-21  6.04E-22  1.74E-22  6.50E-23
   112       2.80E-15  1.97E-15  1.24E-15  8.74E-16  6.10E-16  3.73E-16  2.50E-16  1.62E-16  8.41E-17  4.72E-17
             2.45E-17  9.06E-18  3.92E-18  1.59E-18  4.50E-19  1.67E-19  6.05E-20  1.56E-20  5.54E-21
   116       1.99E-17  1.40E-17  8.80E-18  6.15E-18  4.25E-18  2.52E-18  1.63E-18  9.88E-19  4.51E-19  2.24E-19
             1.01E-19  3.16E-20  1.23E-20  4.58E-21  1.20E-21  4.30E-22  1.53E-22  3.89E-23  1.38E-23
   117       4.72E-13  3.34E-13  2.11E-13  1.49E-13  1.06E-13  6.71E-14  4.77E-14  3.40E-14  2.17E-14  1.55E-14
             1.09E-14  6.72E-15  4.48E-15  2.85E-15  1.42E-15  7.67E-16  3.86E-16  1.41E-16  6.12E-17
   118       1.55E-13  1.10E-13  6.94E-14  4.91E-14  3.48E-14  2.21E-14  1.57E-14  1.12E-14  7.18E-15  5.12E-15
             3.62E-15  2.23E-15  1.49E-15  9.49E-16  4.72E-16  2.56E-16  1.29E-16  4.69E-17  2.04E-17
   119       6.24E-13  4.41E-13  2.79E-13  1.97E-13  1.40E-13  8.84E-14  6.25E-14  4.41E-14  2.74E-14  1.86E-14
