SEQ='C '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  89332695.2   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
  1171       2.46E-17  1.73E-17  1.09E-17  7.66E-18  5.34E-18  3.25E-18  2.18E-18  1.41E-18  7.33E-19  4.14E-19
             2.15E-19  7.96E-20  3.42E-20  1.38E-20  3.88E-21  1.43E-21  5.18E-22  1.33E-22  4.73E-23
  1172       4.87E-17  3.44E-17  2.17E-17  1.52E-17  1.06E-17  6.45E-18  4.32E-18  2.80E-18  1.46E-18  8.21E-19
             4.27E-19  1.58E-19  6.80E-20  2.74E-20  7.70E-21  2.84E-21  1.03E-21  2.64E-22  9.39E-23
  1173       6.05E-18  4.27E-18  2.69E-18  1.89E-18  1.32E-18  8.01E-19  5.37E-19  3.48E-19  1.81E-19  1.02E-19
             5.32E-20  1.97E-20  8.47E-21  3.42E-21  9.59E-22  3.54E-22  1.28E-22  3.29E-23  1.17E-23
  1174       2.21E-16  1.56E-16  9.83E-17  6.90E-17  4.82E-17  2.94E-17  1.97E-17  1.28E-17  6.67E-18  3.77E-18
             1.97E-18  7.28E-19  3.14E-19  1.27E-19  3.56E-20  1.31E-20  4.75E-21  1.22E-21  4.34E-22
  1175       2.31E-18  1.63E-18  1.03E-18  7.27E-19  5.11E-19  3.18E-19  2.19E-19  1.49E-19  8.69E-20  5.55E-20
             3.38E-20  1.58E-20  8.18E-21  3.91E-21  1.31E-21  5.37E-22  2.09E-22  5.72E-23  2.09E-23
  1176       3.69E-16  2.61E-16  1.65E-16  1.16E-16  8.15E-17  5.07E-17  3.50E-17  2.39E-17  1.39E-17  8.88E-18
             5.40E-18  2.54E-18  1.31E-18  6.25E-19  2.10E-19  8.59E-20  3.35E-20  9.16E-21  3.35E-21
  1177       6.34E-16  4.48E-16  2.83E-16  1.99E-16  1.40E-16  8.71E-17  6.02E-17  4.10E-17  2.39E-17  1.53E-17
             9.29E-18  4.36E-18  2.25E-18  1.08E-18  3.62E-19  1.48E-19  5.77E-20  1.58E-20  5.76E-21
  1178       2.39E-17  1.69E-17  1.06E-17  7.40E-18  5.11E-18  3.04E-18  1.96E-18  1.20E-18  5.54E-19  2.78E-19
             1.27E-19  4.02E-20  1.56E-20  5.85E-21  1.54E-21  5.52E-22  1.96E-22  4.99E-23  1.77E-23
  1179       3.63E-17  2.56E-17  1.61E-17  1.12E-17  7.75E-18  4.60E-18  2.98E-18  1.82E-18  8.41E-19  4.22E-19
             1.93E-19  6.09E-20  2.37E-20  8.88E-21  2.33E-21  8.37E-22  2.98E-22  7.57E-23  2.68E-23
  1180       5.41E-17  3.82E-17  2.40E-17  1.67E-17  1.16E-17  6.87E-18  4.44E-18  2.71E-18  1.25E-18  6.30E-19
             2.88E-19  9.09E-20  3.54E-20  1.32E-20  3.48E-21  1.25E-21  4.45E-22  1.13E-22  4.00E-23
  1185       7.28E-17  5.13E-17  3.22E-17  2.25E-17  1.56E-17  9.24E-18  5.97E-18  3.65E-18  1.69E-18  8.49E-19
             3.89E-19  1.23E-19  4.77E-20  1.79E-20  4.69E-21  1.68E-21  5.99E-22  1.52E-22  5.39E-23
  1186       5.37E-16  3.80E-16  2.40E-16  1.69E-16  1.19E-16  7.39E-17  5.11E-17  3.48E-17  2.03E-17  1.30E-17
             7.92E-18  3.72E-18  1.92E-18  9.18E-19  3.09E-19  1.26E-19  4.92E-20  1.34E-20  4.91E-21
  1199       8.83E-17  6.24E-17  3.94E-17  2.78E-17  1.95E-17  1.22E-17  8.41E-18  5.74E-18  3.35E-18  2.14E-18
             1.31E-18  6.14E-19  3.17E-19  1.52E-19  5.10E-20  2.08E-20  8.12E-21  2.22E-21  8.12E-22
  1201       9.49E-16  6.70E-16  4.22E-16  2.97E-16  2.07E-16  1.27E-16  8.55E-17  5.58E-17  2.94E-17  1.67E-17
             8.73E-18  3.25E-18  1.40E-18  5.67E-19  1.59E-19  5.88E-20  2.13E-20  5.47E-21  1.95E-21
  1202       1.78E-17  1.26E-17  7.93E-18  5.57E-18  3.89E-18  2.38E-18  1.61E-18  1.05E-18  5.52E-19  3.14E-19
             1.64E-19  6.10E-20  2.63E-20  1.07E-20  2.99E-21  1.10E-21  4.00E-22  1.03E-22  3.66E-23
  1203       1.08E-16  7.62E-17  4.80E-17  3.37E-17  2.36E-17  1.44E-17  9.73E-18  6.35E-18  3.34E-18  1.90E-18
             9.94E-19  3.70E-19  1.60E-19  6.46E-20  1.81E-20  6.69E-21  2.42E-21  6.23E-22  2.22E-22
  1204       4.36E-16  3.08E-16  1.94E-16  1.36E-16  9.52E-17  5.83E-17  3.93E-17  2.56E-17  1.35E-17  7.68E-18
             4.02E-18  1.49E-18  6.45E-19  2.61E-19  7.33E-20  2.70E-20  9.79E-21  2.52E-21  8.95E-22
  1205       1.16E-15  8.17E-16  5.15E-16  3.62E-16  2.53E-16  1.55E-16  1.04E-16  6.81E-17  3.59E-17  2.04E-17
             1.07E-17  3.97E-18  1.71E-18  6.93E-19  1.95E-19  7.18E-20  2.60E-20  6.69E-21  2.38E-21
  1206       1.31E-13  9.25E-14  5.85E-14  4.13E-14  2.92E-14  1.84E-14  1.29E-14  9.01E-15  5.54E-15  3.79E-15
             2.56E-15  1.47E-15  9.31E-16  5.60E-16  2.60E-16  1.35E-16  6.51E-17  2.27E-17  9.65E-18
  1207       4.86E-16  3.43E-16  2.16E-16  1.52E-16  1.06E-16  6.51E-17  4.40E-17  2.87E-17  1.52E-17  8.63E-18
             4.52E-18  1.68E-18  7.27E-19  2.94E-19  8.27E-20  3.05E-20  1.11E-20  2.84E-21  1.01E-21
  1208       9.17E-14  6.48E-14  4.10E-14  2.90E-14  2.05E-14  1.29E-14  9.08E-15  6.36E-15  3.92E-15  2.69E-15
             1.82E-15  1.05E-15  6.63E-16  3.99E-16  1.85E-16  9.59E-17  4.64E-17  1.62E-17  6.88E-18
  1209       3.39E-16  2.39E-16  1.51E-16  1.06E-16  7.41E-17  4.54E-17  3.07E-17  2.01E-17  1.06E-17  6.04E-18
             3.16E-18  1.18E-18  5.09E-19  2.06E-19  5.79E-20  2.14E-20  7.74E-21  1.99E-21  7.08E-22
  1210       5.92E-16  4.18E-16  2.64E-16  1.85E-16  1.30E-16  7.94E-17  5.36E-17  3.51E-17  1.85E-17  1.06E-17
             5.54E-18  2.06E-18  8.91E-19  3.60E-19  1.01E-19  3.74E-20  1.35E-20  3.48E-21  1.24E-21
  1211       1.05E-16  7.39E-17  4.64E-17  3.25E-17  2.25E-17  1.34E-17  8.73E-18  5.37E-18  2.51E-18  1.27E-18
             5.83E-19  1.84E-19  7.19E-20  2.69E-20  7.09E-21  2.54E-21  9.05E-22  2.30E-22  8.14E-23
  1212       4.32E-17  3.05E-17  1.92E-17  1.34E-17  9.28E-18  5.54E-18  3.60E-18  2.22E-18  1.03E-18  5.23E-19
             2.40E-19  7.60E-20  2.97E-20  1.11E-20  2.92E-21  1.05E-21  3.73E-22  9.49E-23  3.36E-23
  1213       3.26E-17  2.30E-17  1.44E-17  1.01E-17  7.00E-18  4.18E-18  2.72E-18  1.67E-18  7.80E-19  3.94E-19
             1.81E-19  5.74E-20  2.24E-20  8.38E-21  2.20E-21  7.91E-22  2.82E-22  7.16E-23  2.53E-23
  1214       1.75E-16  1.23E-16  7.74E-17  5.42E-17  3.75E-17  2.24E-17  1.46E-17  8.96E-18  4.19E-18  2.11E-18
             9.73E-19  3.08E-19  1.20E-19  4.50E-20  1.18E-20  4.24E-21  1.51E-21  3.84E-22  1.36E-22
  1215       1.22E-16  8.61E-17  5.41E-17  3.79E-17  2.62E-17  1.57E-17  1.02E-17  6.26E-18  2.93E-18  1.48E-18
             6.80E-19  2.15E-19  8.39E-20  3.14E-20  8.27E-21  2.97E-21  1.06E-21  2.68E-22  9.51E-23
  1216       2.11E-17  1.49E-17  9.36E-18  6.55E-18  4.54E-18  2.71E-18  1.76E-18  1.08E-18  5.06E-19  2.56E-19
             1.18E-19  3.72E-20  1.45E-20  5.44E-21  1.43E-21  5.13E-22  1.83E-22  4.65E-23  1.65E-23
  1225       2.18E-16  1.54E-16  9.66E-17  6.76E-17  4.68E-17  2.80E-17  1.82E-17  1.12E-17  5.23E-18  2.64E-18
             1.22E-18  3.85E-19  1.50E-19  5.62E-20  1.48E-20  5.30E-21  1.89E-21  4.80E-22  1.70E-22
  1250       1.86E-16  1.31E-16  8.24E-17  5.77E-17  3.99E-17  2.39E-17  1.55E-17  9.55E-18  4.47E-18  2.26E-18
             1.04E-18  3.29E-19  1.28E-19  4.80E-20  1.26E-20  4.53E-21  1.61E-21  4.10E-22  1.45E-22
  1251       2.09E-13  1.48E-13  9.34E-14  6.59E-14  4.65E-14  2.92E-14  2.03E-14  1.40E-14  8.32E-15  5.39E-15
             3.31E-15  1.57E-15  8.16E-16  3.91E-16  1.32E-16  5.39E-17  2.10E-17  5.75E-18  2.10E-18
  1252       1.62E-13  1.15E-13  7.25E-14  5.12E-14  3.61E-14  2.26E-14  1.58E-14  1.09E-14  6.47E-15  4.19E-15
             2.58E-15  1.22E-15  6.34E-16  3.04E-16  1.02E-16  4.19E-17  1.63E-17  4.47E-18  1.63E-18
  1253       1.15E-13  8.12E-14  5.13E-14  3.62E-14  2.56E-14  1.60E-14  1.12E-14  7.73E-15  4.59E-15  2.97E-15
             1.83E-15  8.69E-16  4.51E-16  2.16E-16  7.29E-17  2.98E-17  1.16E-17  3.18E-18  1.16E-18
  1254       6.82E-14  4.82E-14  3.05E-14  2.15E-14  1.52E-14  9.52E-15  6.65E-15  4.60E-15  2.73E-15  1.77E-15
             1.09E-15  5.18E-16  2.69E-16  1.29E-16  4.35E-17  1.78E-17  6.94E-18  1.90E-18  6.94E-19
  1255       1.60E-13  1.13E-13  7.13E-14  5.03E-14  3.55E-14  2.23E-14  1.56E-14  1.08E-14  6.41E-15  4.16E-15
             2.56E-15  1.22E-15  6.32E-16  3.03E-16  1.02E-16  4.18E-17  1.63E-17  4.46E-18  1.63E-18
  1256       1.13E-13  8.00E-14  5.06E-14  3.57E-14  2.52E-14  1.58E-14  1.11E-14  7.66E-15  4.56E-15  2.96E-15
             1.82E-15  8.67E-16  4.50E-16  2.16E-16  7.29E-17  2.98E-17  1.16E-17  3.18E-18  1.16E-18
  1257       2.88E-13  2.04E-13  1.28E-13  9.04E-14  6.34E-14  3.91E-14  2.66E-14  1.76E-14  9.40E-15  5.40E-15
             2.85E-15  1.07E-15  4.63E-16  1.88E-16  5.28E-17  1.95E-17  7.07E-18  1.82E-18  6.46E-19
  1258       2.35E-13  1.66E-13  1.05E-13  7.37E-14  5.17E-14  3.19E-14  2.17E-14  1.43E-14  7.67E-15  4.41E-15
             2.33E-15  8.73E-16  3.78E-16  1.53E-16  4.32E-17  1.59E-17  5.78E-18  1.49E-18  5.28E-19
  1259       1.82E-13  1.28E-13  8.11E-14  5.71E-14  4.00E-14  2.47E-14  1.68E-14  1.11E-14  5.95E-15  3.42E-15
             1.81E-15  6.78E-16  2.94E-16  1.19E-16  3.35E-17  1.24E-17  4.49E-18  1.15E-18  4.10E-19
  1260       1.30E-13  9.15E-14  5.77E-14  4.06E-14  2.85E-14  1.76E-14  1.20E-14  7.92E-15  4.24E-15  2.44E-15
             1.29E-15  4.84E-16  2.10E-16  8.50E-17  2.39E-17  8.84E-18  3.20E-18  8.23E-19  2.93E-19
  1261       7.76E-14  5.48E-14  3.46E-14  2.44E-14  1.71E-14  1.05E-14  7.18E-15  4.75E-15  2.54E-15  1.46E-15
             7.74E-16  2.90E-16  1.26E-16  5.10E-17  1.44E-17  5.31E-18  1.92E-18  4.94E-19  1.76E-19
  1262       2.57E-14  1.82E-14  1.15E-14  8.08E-15  5.67E-15  3.50E-15  2.39E-15  1.58E-15  8.46E-16  4.87E-16
             2.57E-16  9.66E-17  4.19E-17  1.70E-17  4.78E-18  1.77E-18  6.40E-19  1.65E-19  5.85E-20
  1263       7.63E-14  5.39E-14  3.40E-14  2.39E-14  1.68E-14  1.04E-14  7.08E-15  4.68E-15  2.51E-15  1.45E-15
             7.65E-16  2.87E-16  1.25E-16  5.06E-17  1.42E-17  5.26E-18  1.91E-18  4.90E-19  1.74E-19
  1264       2.29E-13  1.62E-13  1.02E-13  7.19E-14  5.04E-14  3.12E-14  2.13E-14  1.41E-14  7.56E-15  4.36E-15
             2.30E-15  8.65E-16  3.75E-16  1.52E-16  4.29E-17  1.58E-17  5.74E-18  1.48E-18  5.25E-19
  1265       1.26E-13  8.93E-14  5.63E-14  3.97E-14  2.78E-14  1.72E-14  1.17E-14  7.77E-15  4.18E-15  2.41E-15
             1.27E-15  4.79E-16  2.08E-16  8.42E-17  2.37E-17  8.76E-18  3.17E-18  8.16E-19  2.90E-19
  1266       1.76E-13  1.25E-13  7.86E-14  5.54E-14  3.89E-14  2.40E-14  1.64E-14  1.09E-14  5.84E-15  3.37E-15
             1.78E-15  6.70E-16  2.91E-16  1.18E-16  3.32E-17  1.23E-17  4.44E-18  1.14E-18  4.06E-19
  1267       2.44E-14  1.72E-14  1.08E-14  7.58E-15  5.27E-15  3.17E-15  2.08E-15  1.29E-15  6.13E-16  3.12E-16
             1.45E-16  4.60E-17  1.80E-17  6.75E-18  1.78E-18  6.38E-19  2.27E-19  5.77E-20  2.04E-20
  1268       3.17E-13  2.24E-13  1.41E-13  9.86E-14  6.85E-14  4.12E-14  2.70E-14  1.68E-14  7.96E-15  4.06E-15
             1.88E-15  5.98E-16  2.34E-16  8.78E-17  2.31E-17  8.29E-18  2.95E-18  7.51E-19  2.66E-19
  1269       7.31E-14  5.16E-14  3.24E-14  2.27E-14  1.58E-14  9.51E-15  6.24E-15  3.88E-15  1.84E-15  9.36E-16
             4.34E-16  1.38E-16  5.40E-17  2.02E-17  5.33E-18  1.91E-18  6.81E-19  1.73E-19  6.13E-20
  1270       1.22E-13  8.58E-14  5.40E-14  3.78E-14  2.63E-14  1.58E-14  1.04E-14  6.46E-15  3.06E-15  1.56E-15
             7.22E-16  2.30E-16  8.99E-17  3.37E-17  8.88E-18  3.19E-18  1.13E-18  2.88E-19  1.02E-19
  1271       2.67E-13  1.89E-13  1.19E-13  8.32E-14  5.78E-14  3.48E-14  2.28E-14  1.42E-14  6.73E-15  3.43E-15
             1.59E-15  5.05E-16  1.98E-16  7.41E-17  1.95E-17  7.00E-18  2.50E-18  6.34E-19  2.25E-19
  1272       1.70E-13  1.20E-13  7.55E-14  5.29E-14  3.68E-14  2.21E-14  1.45E-14  9.03E-15  4.28E-15  2.18E-15
             1.01E-15  3.22E-16  1.26E-16  4.72E-17  1.24E-17  4.46E-18  1.59E-18  4.04E-19  1.43E-19
  1273       7.29E-14  5.14E-14  3.24E-14  2.27E-14  1.58E-14  9.49E-15  6.23E-15  3.87E-15  1.83E-15  9.35E-16
             4.33E-16  1.38E-16  5.39E-17  2.02E-17  5.33E-18  1.91E-18  6.81E-19  1.73E-19  6.13E-20
  1274       2.18E-13  1.54E-13  9.70E-14  6.80E-14  4.73E-14  2.84E-14  1.87E-14  1.16E-14  5.50E-15  2.80E-15
             1.30E-15  4.13E-16  1.62E-16  6.07E-17  1.60E-17  5.73E-18  2.04E-18  5.19E-19  1.84E-19
  1275       2.66E-13  1.88E-13  1.18E-13  8.29E-14  5.76E-14  3.47E-14  2.28E-14  1.42E-14  6.72E-15  3.43E-15
             1.59E-15  5.05E-16  1.97E-16  7.41E-17  1.95E-17  7.00E-18  2.49E-18  6.34E-19  2.24E-19
  1276       1.21E-13  8.54E-14  5.37E-14  3.76E-14  2.62E-14  1.58E-14  1.03E-14  6.43E-15  3.05E-15  1.55E-15
             7.20E-16  2.29E-16  8.96E-17  3.36E-17  8.86E-18  3.18E-18  1.13E-18  2.88E-19  1.02E-19
  1277       6.16E-14  4.34E-14  2.72E-14  1.89E-14  1.30E-14  7.55E-15  4.72E-15  2.74E-15  1.15E-15  5.31E-16
             2.24E-16  6.50E-17  2.42E-17  8.81E-18  2.27E-18  8.07E-19  2.86E-19  7.26E-20  2.57E-20
  1278       1.03E-13  7.24E-14  4.53E-14  3.16E-14  2.16E-14  1.26E-14  7.87E-15  4.56E-15  1.92E-15  8.85E-16
             3.74E-16  1.08E-16  4.04E-17  1.47E-17  3.78E-18  1.35E-18  4.77E-19  1.21E-19  4.28E-20
  1279       1.44E-13  1.01E-13  6.35E-14  4.42E-14  3.03E-14  1.76E-14  1.10E-14  6.39E-15  2.68E-15  1.24E-15
             5.24E-16  1.52E-16  5.65E-17  2.06E-17  5.30E-18  1.88E-18  6.68E-19  1.69E-19  5.99E-20
  1280       1.85E-13  1.30E-13  8.16E-14  5.68E-14  3.90E-14  2.26E-14  1.42E-14  8.21E-15  3.45E-15  1.59E-15
             6.73E-16  1.95E-16  7.27E-17  2.64E-17  6.81E-18  2.42E-18  8.59E-19  2.18E-19  7.70E-20
  1281       2.26E-13  1.59E-13  9.98E-14  6.94E-14  4.76E-14  2.77E-14  1.73E-14  1.00E-14  4.22E-15  1.95E-15
             8.23E-16  2.38E-16  8.88E-17  3.23E-17  8.32E-18  2.96E-18  1.05E-18  2.66E-19  9.41E-20
  1282       2.67E-13  1.88E-13  1.18E-13  8.21E-14  5.63E-14  3.27E-14  2.05E-14  1.19E-14  4.98E-15  2.30E-15
             9.72E-16  2.82E-16  1.05E-16  3.82E-17  9.83E-18  3.50E-18  1.24E-18  3.15E-19  1.11E-19
  1283       1.03E-13  7.24E-14  4.53E-14  3.16E-14  2.16E-14  1.26E-14  7.87E-15  4.56E-15  1.92E-15  8.85E-16
             3.74E-16  1.08E-16  4.04E-17  1.47E-17  3.78E-18  1.35E-18  4.77E-19  1.21E-19  4.28E-20
  1284       1.44E-13  1.01E-13  6.35E-14  4.42E-14  3.03E-14  1.76E-14  1.10E-14  6.39E-15  2.68E-15  1.24E-15
             5.24E-16  1.52E-16  5.65E-17  2.06E-17  5.30E-18  1.88E-18  6.68E-19  1.69E-19  5.99E-20
  1285       1.85E-13  1.30E-13  8.16E-14  5.68E-14  3.90E-14  2.26E-14  1.42E-14  8.21E-15  3.45E-15  1.59E-15
             6.73E-16  1.95E-16  7.27E-17  2.64E-17  6.81E-18  2.42E-18  8.59E-19  2.18E-19  7.70E-20
  1286       2.26E-13  1.59E-13  9.98E-14  6.94E-14  4.76E-14  2.77E-14  1.73E-14  1.00E-14  4.22E-15  1.95E-15
             8.23E-16  2.38E-16  8.88E-17  3.23E-17  8.32E-18  2.96E-18  1.05E-18  2.66E-19  9.41E-20
  1287       2.67E-13  1.88E-13  1.18E-13  8.21E-14  5.63E-14  3.27E-14  2.05E-14  1.19E-14  4.98E-15  2.30E-15
             9.72E-16  2.82E-16  1.05E-16  3.82E-17  9.83E-18  3.50E-18  1.24E-18  3.15E-19  1.11E-19
  1288       3.08E-13  2.17E-13  1.36E-13  9.47E-14  6.49E-14  3.77E-14  2.36E-14  1.37E-14  5.75E-15  2.66E-15
             1.12E-15  3.25E-16  1.21E-16  4.41E-17  1.13E-17  4.04E-18  1.43E-18  3.63E-19  1.28E-19
  1289       7.16E-14  5.04E-14  3.14E-14  2.16E-14  1.46E-14  8.08E-15  4.78E-15  2.58E-15  9.72E-16  4.16E-16
             1.66E-16  4.55E-17  1.66E-17  5.96E-18  1.52E-18  5.40E-19  1.91E-19  4.85E-20  1.71E-20
  1290       1.00E-13  7.05E-14  4.39E-14  3.03E-14  2.04E-14  1.13E-14  6.69E-15  3.61E-15  1.36E-15  5.83E-16
             2.32E-16  6.38E-17  2.32E-17  8.35E-18  2.13E-18  7.57E-19  2.68E-19  6.79E-20  2.40E-20
  1291       1.29E-13  9.07E-14  5.64E-14  3.89E-14  2.62E-14  1.45E-14  8.61E-15  4.64E-15  1.75E-15  7.49E-16
             2.98E-16  8.20E-17  2.99E-17  1.07E-17  2.74E-18  9.73E-19  3.45E-19  8.72E-20  3.09E-20
  1292       1.58E-13  1.11E-13  6.90E-14  4.75E-14  3.20E-14  1.78E-14  1.05E-14  5.67E-15  2.14E-15  9.16E-16
             3.65E-16  1.00E-16  3.65E-17  1.31E-17  3.35E-18  1.19E-18  4.21E-19  1.07E-19  3.77E-20
  1293       1.86E-13  1.31E-13  8.15E-14  5.62E-14  3.78E-14  2.10E-14  1.24E-14  6.70E-15  2.53E-15  1.08E-15
             4.31E-16  1.18E-16  4.32E-17  1.55E-17  3.96E-18  1.41E-18  4.98E-19  1.26E-19  4.46E-20
  1294       2.15E-13  1.51E-13  9.41E-14  6.48E-14  4.37E-14  2.42E-14  1.43E-14  7.73E-15  2.92E-15  1.25E-15
             4.97E-16  1.37E-16  4.98E-17  1.79E-17  4.57E-18  1.62E-18  5.74E-19  1.45E-19  5.14E-20
  1295       1.00E-13  7.05E-14  4.39E-14  3.03E-14  2.04E-14  1.13E-14  6.69E-15  3.61E-15  1.36E-15  5.83E-16
             2.32E-16  6.38E-17  2.32E-17  8.35E-18  2.13E-18  7.57E-19  2.68E-19  6.79E-20  2.40E-20
  1296       1.29E-13  9.07E-14  5.64E-14  3.89E-14  2.62E-14  1.45E-14  8.61E-15  4.64E-15  1.75E-15  7.49E-16
             2.98E-16  8.20E-17  2.99E-17  1.07E-17  2.74E-18  9.73E-19  3.45E-19  8.72E-20  3.09E-20
  1297       1.58E-13  1.11E-13  6.90E-14  4.75E-14  3.20E-14  1.78E-14  1.05E-14  5.67E-15  2.14E-15  9.16E-16
             3.65E-16  1.00E-16  3.65E-17  1.31E-17  3.35E-18  1.19E-18  4.21E-19  1.07E-19  3.77E-20
  1298       1.86E-13  1.31E-13  8.15E-14  5.62E-14  3.78E-14  2.10E-14  1.24E-14  6.70E-15  2.53E-15  1.08E-15
             4.31E-16  1.18E-16  4.32E-17  1.55E-17  3.96E-18  1.41E-18  4.98E-19  1.26E-19  4.46E-20
  1299       2.15E-13  1.51E-13  9.41E-14  6.48E-14  4.37E-14  2.42E-14  1.43E-14  7.73E-15  2.92E-15  1.25E-15
             4.97E-16  1.37E-16  4.98E-17  1.79E-17  4.57E-18  1.62E-18  5.74E-19  1.45E-19  5.14E-20
  1300       2.44E-13  1.71E-13  1.07E-13  7.35E-14  4.95E-14  2.75E-14  1.63E-14  8.76E-15  3.31E-15  1.42E-15
             5.63E-16  1.55E-16  5.64E-17  2.03E-17  5.18E-18  1.84E-18  6.51E-19  1.65E-19  5.83E-20
  1301       4.97E-14  3.48E-14  2.15E-14  1.46E-14  9.62E-15  5.06E-15  2.82E-15  1.42E-15  4.89E-16  1.98E-16
             7.58E-17  2.02E-17  7.29E-18  2.60E-18  6.62E-19  2.34E-19  8.30E-20  2.10E-20  7.43E-21
  1302       6.39E-14  4.48E-14  2.76E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.82E-15  6.28E-16  2.55E-16
             9.75E-17  2.60E-17  9.37E-18  3.34E-18  8.51E-19  3.01E-19  1.07E-19  2.70E-20  9.55E-21
  1303       7.81E-14  5.47E-14  3.38E-14  2.30E-14  1.51E-14  7.96E-15  4.43E-15  2.23E-15  7.68E-16  3.11E-16
             1.19E-16  3.18E-17  1.15E-17  4.09E-18  1.04E-18  3.68E-19  1.30E-19  3.30E-20  1.17E-20
  1304       9.23E-14  6.47E-14  3.99E-14  2.72E-14  1.79E-14  9.40E-15  5.24E-15  2.63E-15  9.07E-16  3.68E-16
             1.41E-16  3.76E-17  1.35E-17  4.83E-18  1.23E-18  4.35E-19  1.54E-19  3.90E-20  1.38E-20
  1305       1.06E-13  7.46E-14  4.61E-14  3.13E-14  2.06E-14  1.08E-14  6.05E-15  3.04E-15  1.05E-15  4.24E-16
             1.63E-16  4.33E-17  1.56E-17  5.57E-18  1.42E-18  5.02E-19  1.78E-19  4.50E-20  1.59E-20
  1306       1.21E-13  8.46E-14  5.22E-14  3.55E-14  2.34E-14  1.23E-14  6.85E-15  3.45E-15  1.19E-15  4.81E-16
             1.84E-16  4.91E-17  1.77E-17  6.32E-18  1.61E-18  5.69E-19  2.02E-19  5.10E-20  1.80E-20
  1307       6.39E-14  4.48E-14  2.76E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.82E-15  6.28E-16  2.55E-16
             9.75E-17  2.60E-17  9.37E-18  3.34E-18  8.51E-19  3.01E-19  1.07E-19  2.70E-20  9.55E-21
  1308       7.81E-14  5.47E-14  3.38E-14  2.30E-14  1.51E-14  7.96E-15  4.43E-15  2.23E-15  7.68E-16  3.11E-16
             1.19E-16  3.18E-17  1.15E-17  4.09E-18  1.04E-18  3.68E-19  1.30E-19  3.30E-20  1.17E-20
  1309       9.23E-14  6.47E-14  3.99E-14  2.72E-14  1.79E-14  9.40E-15  5.24E-15  2.63E-15  9.07E-16  3.68E-16
             1.41E-16  3.76E-17  1.35E-17  4.83E-18  1.23E-18  4.35E-19  1.54E-19  3.90E-20  1.38E-20
  1310       1.06E-13  7.46E-14  4.61E-14  3.13E-14  2.06E-14  1.08E-14  6.05E-15  3.04E-15  1.05E-15  4.24E-16
             1.63E-16  4.33E-17  1.56E-17  5.57E-18  1.42E-18  5.02E-19  1.78E-19  4.50E-20  1.59E-20
  1311       1.21E-13  8.46E-14  5.22E-14  3.55E-14  2.34E-14  1.23E-14  6.85E-15  3.45E-15  1.19E-15  4.81E-16
             1.84E-16  4.91E-17  1.77E-17  6.32E-18  1.61E-18  5.69E-19  2.02E-19  5.10E-20  1.80E-20
  1312       1.35E-13  9.46E-14  5.84E-14  3.97E-14  2.61E-14  1.37E-14  7.66E-15  3.85E-15  1.33E-15  5.38E-16
             2.06E-16  5.49E-17  1.98E-17  7.06E-18  1.80E-18  6.36E-19  2.25E-19  5.70E-20  2.02E-20
  1313       1.69E-13  1.19E-13  7.50E-14  5.26E-14  3.66E-14  2.20E-14  1.45E-14  8.99E-15  4.26E-15  2.17E-15
             1.01E-15  3.21E-16  1.25E-16  4.71E-17  1.24E-17  4.45E-18  1.58E-18  4.03E-19  1.43E-19
  1314       1.68E-14  1.17E-14  7.15E-15  4.78E-15  3.06E-15  1.52E-15  7.97E-16  3.76E-16  1.21E-16  4.71E-17
             1.76E-17  4.61E-18  1.65E-18  5.86E-19  1.49E-19  5.27E-20  1.87E-20  4.72E-21  1.67E-21
  1315       2.05E-14  1.43E-14  8.74E-15  5.85E-15  3.74E-15  1.85E-15  9.74E-16  4.60E-16  1.47E-16  5.75E-17
             2.15E-17  5.63E-18  2.01E-18  7.17E-19  1.82E-19  6.44E-20  2.28E-20  5.77E-21  2.04E-21
  1316       2.42E-14  1.69E-14  1.03E-14  6.91E-15  4.42E-15  2.19E-15  1.15E-15  5.44E-16  1.74E-16  6.80E-17
             2.54E-17  6.65E-18  2.38E-18  8.47E-19  2.15E-19  7.61E-20  2.69E-20  6.82E-21  2.41E-21
  1317       2.79E-14  1.95E-14  1.19E-14  7.97E-15  5.10E-15  2.53E-15  1.33E-15  6.27E-16  2.01E-16  7.84E-17
             2.93E-17  7.68E-18  2.75E-18  9.77E-19  2.48E-19  8.79E-20  3.11E-20  7.87E-21  2.78E-21
  1318       3.17E-14  2.21E-14  1.35E-14  9.04E-15  5.78E-15  2.87E-15  1.51E-15  7.11E-16  2.28E-16  8.89E-17
             3.32E-17  8.70E-18  3.11E-18  1.11E-18  2.81E-19  9.96E-20  3.52E-20  8.92E-21  3.15E-21
  1319       3.54E-14  2.47E-14  1.51E-14  1.01E-14  6.46E-15  3.20E-15  1.68E-15  7.95E-16  2.55E-16  9.94E-17
             3.71E-17  9.72E-18  3.48E-18  1.24E-18  3.14E-19  1.11E-19  3.94E-20  9.96E-21  3.52E-21
  1320       2.05E-14  1.43E-14  8.74E-15  5.85E-15  3.74E-15  1.85E-15  9.74E-16  4.60E-16  1.47E-16  5.75E-17
