SEQ='N '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94851161.9   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.36E-18  7.53E-19  2.95E-19  1.11E-19  2.92E-20  1.05E-20  3.73E-21  9.48E-22  3.36E-22
   558       4.22E-15  2.98E-15  1.89E-15  1.34E-15  9.46E-16  6.00E-16  4.25E-16  3.00E-16  1.86E-16  1.25E-16
             7.98E-17  3.97E-17  2.13E-17  1.05E-17  3.63E-18  1.51E-18  5.95E-19  1.64E-19  6.04E-20
   559       8.47E-16  5.98E-16  3.76E-16  2.63E-16  1.83E-16  1.10E-16  7.22E-17  4.49E-17  2.12E-17  1.08E-17
             5.02E-18  1.60E-18  6.26E-19  2.35E-19  6.19E-20  2.22E-20  7.92E-21  2.01E-21  7.13E-22
   560       4.09E-13  2.89E-13  1.82E-13  1.28E-13  9.02E-14  5.59E-14  3.82E-14  2.54E-14  1.38E-14  8.04E-15
             4.30E-15  1.64E-15  7.17E-16  2.93E-16  8.33E-17  3.09E-17  1.12E-17  2.89E-18  1.03E-18
   561       8.17E-13  5.77E-13  3.64E-13  2.57E-13  1.80E-13  1.12E-13  7.64E-14  5.09E-14  2.76E-14  1.61E-14
             8.59E-15  3.27E-15  1.43E-15  5.87E-16  1.67E-16  6.17E-17  2.24E-17  5.78E-18  2.06E-18
   564       2.06E-13  1.46E-13  9.20E-14  6.48E-14  4.55E-14  2.82E-14  1.93E-14  1.28E-14  6.98E-15  4.06E-15
             2.17E-15  8.27E-16  3.62E-16  1.48E-16  4.21E-17  1.56E-17  5.67E-18  1.46E-18  5.20E-19
   565       4.26E-15  3.01E-15  1.90E-15  1.35E-15  9.54E-16  6.05E-16  4.29E-16  3.03E-16  1.88E-16  1.26E-16
             8.08E-17  4.02E-17  2.16E-17  1.06E-17  3.68E-18  1.53E-18  6.03E-19  1.67E-19  6.12E-20
   568       5.87E-13  4.15E-13  2.62E-13  1.85E-13  1.30E-13  8.03E-14  5.50E-14  3.66E-14  1.99E-14  1.16E-14
             6.20E-15  2.36E-15  1.03E-15  4.24E-16  1.20E-16  4.46E-17  1.62E-17  4.17E-18  1.48E-18
   569       3.84E-13  2.71E-13  1.71E-13  1.21E-13  8.47E-14  5.26E-14  3.60E-14  2.40E-14  1.31E-14  7.62E-15
             4.08E-15  1.56E-15  6.82E-16  2.79E-16  7.93E-17  2.94E-17  1.07E-17  2.75E-18  9.79E-19
   570       5.85E-13  4.14E-13  2.61E-13  1.84E-13  1.29E-13  8.02E-14  5.49E-14  3.66E-14  1.99E-14  1.16E-14
             6.23E-15  2.38E-15  1.04E-15  4.27E-16  1.21E-16  4.50E-17  1.63E-17  4.21E-18  1.50E-18
   576       4.99E-13  3.52E-13  2.21E-13  1.55E-13  1.08E-13  6.51E-14  4.29E-14  2.67E-14  1.27E-14  6.53E-15
             3.03E-15  9.69E-16  3.80E-16  1.43E-16  3.77E-17  1.35E-17  4.82E-18  1.22E-18  4.34E-19
   577       6.64E-13  4.68E-13  2.95E-13  2.07E-13  1.44E-13  8.67E-14  5.70E-14  3.56E-14  1.70E-14  8.69E-15
             4.04E-15  1.29E-15  5.06E-16  1.90E-16  5.01E-17  1.80E-17  6.41E-18  1.63E-18  5.77E-19
   578       8.27E-13  5.84E-13  3.67E-13  2.58E-13  1.79E-13  1.08E-13  7.11E-14  4.44E-14  2.12E-14  1.08E-14
             5.04E-15  1.61E-15  6.31E-16  2.37E-16  6.26E-17  2.25E-17  8.01E-18  2.04E-18  7.21E-19
   579       3.30E-13  2.33E-13  1.47E-13  1.03E-13  7.16E-14  4.32E-14  2.84E-14  1.77E-14  8.46E-15  4.33E-15
             2.01E-15  6.44E-16  2.52E-16  9.49E-17  2.50E-17  8.98E-18  3.20E-18  8.13E-19  2.88E-19
   580       6.59E-13  4.65E-13  2.92E-13  2.05E-13  1.43E-13  8.61E-14  5.66E-14  3.54E-14  1.69E-14  8.64E-15
             4.02E-15  1.28E-15  5.03E-16  1.89E-16  4.99E-17  1.79E-17  6.38E-18  1.62E-18  5.74E-19
   581       3.16E-13  2.22E-13  1.39E-13  9.69E-14  6.65E-14  3.87E-14  2.42E-14  1.41E-14  5.93E-15  2.74E-15
             1.16E-15  3.36E-16  1.25E-16  4.56E-17  1.17E-17  4.18E-18  1.48E-18  3.76E-19  1.33E-19
   582       4.21E-13  2.96E-13  1.86E-13  1.29E-13  8.87E-14  5.16E-14  3.23E-14  1.88E-14  7.90E-15  3.65E-15
             1.55E-15  4.48E-16  1.67E-16  6.08E-17  1.57E-17  5.57E-18  1.98E-18  5.01E-19  1.77E-19
   583       5.26E-13  3.71E-13  2.32E-13  1.62E-13  1.11E-13  6.45E-14  4.04E-14  2.35E-14  9.88E-15  4.57E-15
             1.93E-15  5.60E-16  2.09E-16  7.60E-17  1.96E-17  6.96E-18  2.47E-18  6.26E-19  2.21E-19
   584       4.21E-13  2.96E-13  1.86E-13  1.29E-13  8.87E-14  5.16E-14  3.23E-14  1.88E-14  7.90E-15  3.65E-15
             1.55E-15  4.48E-16  1.67E-16  6.08E-17  1.57E-17  5.57E-18  1.98E-18  5.01E-19  1.77E-19
   585       5.26E-13  3.71E-13  2.32E-13  1.62E-13  1.11E-13  6.45E-14  4.04E-14  2.35E-14  9.88E-15  4.57E-15
             1.93E-15  5.60E-16  2.09E-16  7.60E-17  1.96E-17  6.96E-18  2.47E-18  6.26E-19  2.21E-19
   586       6.31E-13  4.45E-13  2.79E-13  1.94E-13  1.33E-13  7.74E-14  4.85E-14  2.81E-14  1.19E-14  5.48E-15
             2.32E-15  6.72E-16  2.51E-16  9.12E-17  2.35E-17  8.36E-18  2.96E-18  7.51E-19  2.66E-19
   587       4.92E-13  3.48E-13  2.19E-13  1.53E-13  1.07E-13  6.44E-14  4.24E-14  2.64E-14  1.26E-14  6.46E-15
             3.00E-15  9.60E-16  3.77E-16  1.42E-16  3.73E-17  1.34E-17  4.78E-18  1.21E-18  4.30E-19
   588       1.49E-13  1.05E-13  6.52E-14  4.49E-14  3.02E-14  1.68E-14  9.94E-15  5.36E-15  2.02E-15  8.67E-16
             3.45E-16  9.49E-17  3.46E-17  1.24E-17  3.18E-18  1.13E-18  3.99E-19  1.01E-19  3.57E-20
   589       1.86E-13  1.31E-13  8.14E-14  5.61E-14  3.78E-14  2.10E-14  1.24E-14  6.70E-15  2.53E-15  1.08E-15
             4.32E-16  1.19E-16  4.33E-17  1.55E-17  3.97E-18  1.41E-18  4.99E-19  1.26E-19  4.47E-20
   590       2.23E-13  1.57E-13  9.77E-14  6.74E-14  4.53E-14  2.52E-14  1.49E-14  8.04E-15  3.04E-15  1.30E-15
             5.18E-16  1.42E-16  5.19E-17  1.87E-17  4.76E-18  1.69E-18  5.99E-19  1.52E-19  5.36E-20
   591       1.86E-13  1.31E-13  8.14E-14  5.61E-14  3.78E-14  2.10E-14  1.24E-14  6.70E-15  2.53E-15  1.08E-15
             4.32E-16  1.19E-16  4.33E-17  1.55E-17  3.97E-18  1.41E-18  4.99E-19  1.26E-19  4.47E-20
   592       2.23E-13  1.57E-13  9.77E-14  6.74E-14  4.53E-14  2.52E-14  1.49E-14  8.04E-15  3.04E-15  1.30E-15
             5.18E-16  1.42E-16  5.19E-17  1.87E-17  4.76E-18  1.69E-18  5.99E-19  1.52E-19  5.36E-20
   593       2.61E-13  1.83E-13  1.14E-13  7.86E-14  5.29E-14  2.94E-14  1.74E-14  9.38E-15  3.54E-15  1.52E-15
             6.04E-16  1.66E-16  6.06E-17  2.18E-17  5.56E-18  1.97E-18  6.98E-19  1.77E-19  6.25E-20
   595       2.35E-15  1.66E-15  1.05E-15  7.39E-16  5.20E-16  3.23E-16  2.22E-16  1.49E-16  8.17E-17  4.79E-17
             2.58E-17  9.89E-18  4.35E-18  1.78E-18  5.07E-19  1.88E-19  6.84E-20  1.76E-20  6.27E-21
   596       4.45E-15  3.14E-15  1.98E-15  1.40E-15  9.84E-16  6.12E-16  4.21E-16  2.82E-16  1.55E-16  9.11E-17
             4.90E-17  1.88E-17  8.27E-18  3.39E-18  9.65E-19  3.58E-19  1.30E-19  3.35E-20  1.19E-20
   597       9.58E-17  6.76E-17  4.27E-17  3.01E-17  2.12E-17  1.32E-17  9.08E-18  6.09E-18  3.35E-18  1.96E-18
             1.06E-18  4.06E-19  1.79E-19  7.33E-20  2.08E-20  7.74E-21  2.81E-21  7.24E-22  2.58E-22
   598       2.53E-15  1.79E-15  1.13E-15  7.95E-16  5.60E-16  3.48E-16  2.40E-16  1.61E-16  8.84E-17  5.19E-17
             2.80E-17  1.07E-17  4.72E-18  1.94E-18  5.51E-19  2.04E-19  7.43E-20  1.91E-20  6.81E-21
   599       2.98E-16  2.11E-16  1.33E-16  9.38E-17  6.60E-17  4.11E-17  2.83E-17  1.90E-17  1.04E-17  6.13E-18
             3.30E-18  1.27E-18  5.58E-19  2.29E-19  6.51E-20  2.42E-20  8.78E-21  2.26E-21  8.05E-22
   600       7.80E-15  5.51E-15  3.48E-15  2.45E-15  1.73E-15  1.08E-15  7.41E-16  4.98E-16  2.74E-16  1.61E-16
             8.70E-17  3.34E-17  1.47E-17  6.04E-18  1.72E-18  6.38E-19  2.32E-19  5.97E-20  2.12E-20
   601       1.43E-14  1.01E-14  6.36E-15  4.49E-15  3.16E-15  1.97E-15  1.36E-15  9.10E-16  5.02E-16  2.95E-16
             1.59E-16  6.12E-17  2.69E-17  1.10E-17  3.14E-18  1.17E-18  4.24E-19  1.09E-19  3.89E-20
   602       1.41E-14  9.95E-15  6.28E-15  4.43E-15  3.12E-15  1.94E-15  1.34E-15  9.00E-16  4.97E-16  2.92E-16
             1.58E-16  6.07E-17  2.67E-17  1.10E-17  3.12E-18  1.16E-18  4.21E-19  1.09E-19  3.86E-20
   608       3.01E-17  2.12E-17  1.34E-17  9.37E-18  6.53E-18  3.95E-18  2.61E-18  1.64E-18  7.89E-19  4.07E-19
             1.90E-19  6.10E-20  2.40E-20  9.02E-21  2.38E-21  8.54E-22  3.05E-22  7.74E-23  2.74E-23
   610       9.29E-16  6.56E-16  4.13E-16  2.90E-16  2.02E-16  1.22E-16  8.08E-17  5.07E-17  2.44E-17  1.26E-17
             5.88E-18  1.89E-18  7.41E-19  2.79E-19  7.36E-20  2.64E-20  9.42E-21  2.40E-21  8.48E-22
   611       6.26E-16  4.42E-16  2.78E-16  1.95E-16  1.36E-16  8.23E-17  5.44E-17  3.42E-17  1.64E-17  8.48E-18
             3.96E-18  1.27E-18  5.00E-19  1.88E-19  4.96E-20  1.78E-20  6.35E-21  1.61E-21  5.72E-22
   612       1.29E-15  9.14E-16  5.75E-16  4.04E-16  2.81E-16  1.70E-16  1.13E-16  7.07E-17  3.40E-17  1.75E-17
             8.20E-18  2.63E-18  1.03E-18  3.89E-19  1.03E-19  3.69E-20  1.31E-20  3.34E-21  1.18E-21
   613       6.09E-16  4.30E-16  2.71E-16  1.90E-16  1.32E-16  8.01E-17  5.30E-17  3.33E-17  1.60E-17  8.25E-18
             3.86E-18  1.24E-18  4.87E-19  1.83E-19  4.83E-20  1.74E-20  6.19E-21  1.57E-21  5.57E-22
   614       4.45E-16  3.14E-16  1.98E-16  1.39E-16  9.66E-17  5.85E-17  3.87E-17  2.43E-17  1.17E-17  6.03E-18
             2.82E-18  9.05E-19  3.56E-19  1.34E-19  3.53E-20  1.27E-20  4.52E-21  1.15E-21  4.07E-22
   625       1.45E-15  1.02E-15  6.43E-16  4.51E-16  3.14E-16  1.90E-16  1.26E-16  7.91E-17  3.81E-17  1.96E-17
             9.17E-18  2.95E-18  1.16E-18  4.36E-19  1.15E-19  4.13E-20  1.47E-20  3.74E-21  1.33E-21
   636       2.38E-15  1.68E-15  1.06E-15  7.41E-16  5.16E-16  3.13E-16  2.07E-16  1.30E-16  6.26E-17  3.23E-17
             1.51E-17  4.84E-18  1.90E-18  7.16E-19  1.89E-19  6.79E-20  2.42E-20  6.15E-21  2.18E-21
   658       5.19E-19  3.67E-19  2.33E-19  1.66E-19  1.19E-19  7.72E-20  5.67E-20  4.23E-20  2.92E-20  2.19E-20
             1.62E-20  1.02E-20  6.87E-21  4.34E-21  2.12E-21  1.13E-21  5.59E-22  2.00E-22  8.59E-23
   663       1.02E-16  7.25E-17  4.60E-17  3.27E-17  2.34E-17  1.52E-17  1.11E-17  8.23E-18  5.49E-18  3.91E-18
             2.62E-18  1.36E-18  7.49E-19  3.74E-19  1.32E-19  5.50E-20  2.18E-20  6.03E-21  2.22E-21
   664       2.56E-16  1.81E-16  1.15E-16  8.18E-17  5.85E-17  3.80E-17  2.78E-17  2.06E-17  1.37E-17  9.76E-18
             6.55E-18  3.41E-18  1.87E-18  9.36E-19  3.29E-19  1.37E-19  5.44E-20  1.51E-20  5.54E-21
   665       7.19E-17  5.09E-17  3.23E-17  2.30E-17  1.64E-17  1.07E-17  7.83E-18  5.80E-18  3.87E-18  2.76E-18
             1.85E-18  9.66E-19  5.31E-19  2.65E-19  9.33E-20  3.90E-20  1.54E-20  4.28E-21  1.57E-21
   666       6.69E-17  4.74E-17  3.01E-17  2.14E-17  1.53E-17  9.95E-18  7.29E-18  5.40E-18  3.62E-18  2.58E-18
             1.73E-18  9.04E-19  4.96E-19  2.48E-19  8.73E-20  3.65E-20  1.44E-20  4.00E-21  1.47E-21
   667       6.28E-17  4.44E-17  2.81E-17  1.99E-17  1.42E-17  9.04E-18  6.43E-18  4.51E-18  2.65E-18  1.64E-18
             9.17E-19  3.66E-19  1.64E-19  6.82E-20  1.96E-20  7.30E-21  2.66E-21  6.86E-22  2.44E-22
   669       1.12E-16  7.96E-17  5.04E-17  3.57E-17  2.54E-17  1.62E-17  1.15E-17  8.09E-18  4.77E-18  2.94E-18
             1.65E-18  6.59E-19  2.95E-19  1.23E-19  3.53E-20  1.31E-20  4.79E-21  1.23E-21  4.40E-22
   670       3.87E-16  2.74E-16  1.74E-16  1.23E-16  8.74E-17  5.58E-17  3.97E-17  2.79E-17  1.64E-17  1.01E-17
             5.69E-18  2.27E-18  1.02E-18  4.23E-19  1.22E-19  4.53E-20  1.65E-20  4.26E-21  1.52E-21
   671       2.92E-19  2.07E-19  1.31E-19  9.29E-20  6.60E-20  4.22E-20  3.00E-20  2.11E-20  1.24E-20  7.67E-21
             4.31E-21  1.72E-21  7.71E-22  3.21E-22  9.21E-23  3.43E-23  1.25E-23  3.23E-24  1.15E-24
   672       2.87E-17  2.03E-17  1.29E-17  9.13E-18  6.49E-18  4.15E-18  2.95E-18  2.07E-18  1.22E-18  7.55E-19
             4.24E-19  1.69E-19  7.60E-20  3.16E-20  9.08E-21  3.38E-21  1.23E-21  3.18E-22  1.13E-22
   673       1.21E-17  8.56E-18  5.42E-18  3.84E-18  2.73E-18  1.75E-18  1.24E-18  8.74E-19  5.16E-19  3.19E-19
             1.79E-19  7.17E-20  3.22E-20  1.34E-20  3.84E-21  1.43E-21  5.21E-22  1.35E-22  4.79E-23
   674       5.52E-17  3.91E-17  2.48E-17  1.76E-17  1.25E-17  7.98E-18  5.69E-18  4.00E-18  2.36E-18  1.46E-18
             8.22E-19  3.29E-19  1.47E-19  6.13E-20  1.76E-20  6.57E-21  2.39E-21  6.17E-22  2.20E-22
   676       4.93E-18  3.49E-18  2.20E-18  1.55E-18  1.09E-18  6.79E-19  4.63E-19  3.03E-19  1.54E-19  8.25E-20
             3.97E-20  1.31E-20  5.21E-21  1.98E-21  5.24E-22  1.89E-22  6.73E-23  1.71E-23  6.06E-24
   677       4.61E-18  3.26E-18  2.06E-18  1.45E-18  1.02E-18  6.34E-19  4.33E-19  2.83E-19  1.44E-19  7.71E-20
             3.71E-20  1.22E-20  4.87E-21  1.85E-21  4.90E-22  1.76E-22  6.28E-23  1.60E-23  5.66E-24
   679       5.62E-19  3.97E-19  2.51E-19  1.77E-19  1.25E-19  7.74E-20  5.28E-20  3.45E-20  1.76E-20  9.41E-21
             4.53E-21  1.50E-21  5.95E-22  2.26E-22  5.98E-23  2.15E-23  7.68E-24  1.95E-24  6.92E-25
   680       1.13E-18  7.96E-19  5.03E-19  3.55E-19  2.50E-19  1.55E-19  1.06E-19  6.93E-20  3.53E-20  1.89E-20
             9.12E-21  3.01E-21  1.20E-21  4.54E-22  1.20E-22  4.33E-23  1.55E-23  3.93E-24  1.39E-24
   693       1.19E-18  8.39E-19  5.30E-19  3.74E-19  2.63E-19  1.64E-19  1.12E-19  7.30E-20  3.72E-20  2.00E-20
             9.61E-21  3.17E-21  1.26E-21  4.79E-22  1.27E-22  4.57E-23  1.63E-23  4.15E-24  1.47E-24
   706       4.80E-16  3.39E-16  2.14E-16  1.51E-16  1.07E-16  6.73E-17  4.72E-17  3.30E-17  2.04E-17  1.40E-17
             9.55E-18  5.59E-18  3.60E-18  2.21E-18  1.06E-18  5.57E-19  2.74E-19  9.76E-20  4.19E-20
   707       8.28E-16  5.85E-16  3.70E-16  2.61E-16  1.84E-16  1.15E-16  8.06E-17  5.58E-17  3.33E-17  2.18E-17
             1.36E-17  6.62E-18  3.50E-18  1.71E-18  5.89E-19  2.44E-19  9.61E-20  2.65E-20  9.72E-21
   708       1.87E-13  1.33E-13  8.38E-14  5.93E-14  4.19E-14  2.65E-14  1.87E-14  1.32E-14  8.25E-15  5.73E-15
             3.94E-15  2.33E-15  1.51E-15  9.28E-16  4.44E-16  2.34E-16  1.16E-16  4.11E-17  1.77E-17
   709       9.28E-14  6.56E-14  4.15E-14  2.94E-14  2.08E-14  1.31E-14  9.28E-15  6.55E-15  4.10E-15  2.85E-15
             1.96E-15  1.16E-15  7.50E-16  4.62E-16  2.21E-16  1.17E-16  5.76E-17  2.05E-17  8.80E-18
   710       4.40E-15  3.11E-15  1.97E-15  1.39E-15  9.79E-16  6.15E-16  4.29E-16  2.97E-16  1.78E-16  1.17E-16
             7.29E-17  3.54E-17  1.88E-17  9.16E-18  3.16E-18  1.31E-18  5.15E-19  1.42E-19  5.21E-20
   711       1.20E-13  8.48E-14  5.36E-14  3.79E-14  2.68E-14  1.69E-14  1.19E-14  8.26E-15  5.00E-15  3.30E-15
             2.08E-15  1.02E-15  5.41E-16  2.65E-16  9.14E-17  3.79E-17  1.49E-17  4.12E-18  1.51E-18
   712       3.57E-13  2.52E-13  1.60E-13  1.13E-13  7.97E-14  5.02E-14  3.53E-14  2.46E-14  1.49E-14  9.87E-15
             6.21E-15  3.04E-15  1.62E-15  7.92E-16  2.73E-16  1.13E-16  4.47E-17  1.23E-17  4.52E-18
   713       3.29E-15  2.33E-15  1.47E-15  1.03E-15  7.23E-16  4.46E-16  3.03E-16  1.99E-16  1.07E-16  6.13E-17
             3.25E-17  1.23E-17  5.35E-18  2.18E-18  6.18E-19  2.29E-19  8.32E-20  2.14E-20  7.62E-21
   714       2.33E-13  1.65E-13  1.04E-13  7.36E-14  5.20E-14  3.28E-14  2.30E-14  1.61E-14  9.75E-15  6.45E-15
             4.06E-15  1.99E-15  1.06E-15  5.18E-16  1.79E-16  7.42E-17  2.92E-17  8.07E-18  2.96E-18
   715       9.90E-15  6.99E-15  4.41E-15  3.10E-15  2.17E-15  1.34E-15  9.10E-16  6.00E-16  3.21E-16  1.85E-16
             9.80E-17  3.71E-17  1.62E-17  6.59E-18  1.87E-18  6.92E-19  2.51E-19  6.47E-20  2.30E-20
   716       1.15E-13  8.13E-14  5.14E-14  3.64E-14  2.57E-14  1.62E-14  1.14E-14  7.96E-15  4.84E-15  3.20E-15
             2.02E-15  9.90E-16  5.27E-16  2.58E-16  8.91E-17  3.69E-17  1.45E-17  4.01E-18  1.47E-18
   717       2.34E-13  1.65E-13  1.05E-13  7.39E-14  5.22E-14  3.30E-14  2.32E-14  1.62E-14  9.84E-15  6.52E-15
             4.11E-15  2.02E-15  1.07E-15  5.25E-16  1.81E-16  7.52E-17  2.96E-17  8.18E-18  3.00E-18
   719       2.77E-16  1.96E-16  1.24E-16  8.78E-17  6.23E-17  3.97E-17  2.83E-17  2.02E-17  1.29E-17  9.08E-18
             6.32E-18  3.78E-18  2.46E-18  1.52E-18  7.32E-19  3.87E-19  1.91E-19  6.80E-20  2.92E-20
   720       1.41E-16  9.98E-17  6.28E-17  4.40E-17  3.05E-17  1.83E-17  1.20E-17  7.40E-18  3.48E-18  1.77E-18
             8.18E-19  2.60E-19  1.02E-19  3.81E-20  1.00E-20  3.60E-21  1.28E-21  3.26E-22  1.16E-22
   721       4.44E-20  3.15E-20  2.01E-20  1.44E-20  1.04E-20  7.03E-21  5.42E-21  4.33E-21  3.32E-21  2.70E-21
             2.12E-21  1.42E-21  9.84E-22  6.33E-22  3.13E-22  1.68E-22  8.35E-23  3.00E-23  1.29E-23
   722       2.89E-16  2.04E-16  1.28E-16  8.97E-17  6.23E-17  3.74E-17  2.44E-17  1.51E-17  7.12E-18  3.62E-18
             1.67E-18  5.31E-19  2.08E-19  7.79E-20  2.05E-20  7.36E-21  2.62E-21  6.67E-22  2.36E-22
   729       2.77E-13  1.95E-13  1.23E-13  8.69E-14  6.10E-14  3.77E-14  2.58E-14  1.71E-14  9.26E-15  5.37E-15
             2.87E-15  1.09E-15  4.77E-16  1.95E-16  5.53E-17  2.05E-17  7.44E-18  1.92E-18  6.82E-19
   730       5.52E-13  3.90E-13  2.46E-13  1.73E-13  1.22E-13  7.54E-14  5.15E-14  3.42E-14  1.85E-14  1.07E-14
             5.73E-15  2.18E-15  9.52E-16  3.89E-16  1.10E-16  4.09E-17  1.49E-17  3.83E-18  1.36E-18
   731       1.39E-13  9.80E-14  6.18E-14  4.36E-14  3.06E-14  1.89E-14  1.29E-14  8.59E-15  4.65E-15  2.70E-15
             1.44E-15  5.47E-16  2.39E-16  9.78E-17  2.77E-17  1.03E-17  3.74E-18  9.62E-19  3.42E-19
   732       4.06E-13  2.87E-13  1.81E-13  1.28E-13  8.96E-14  5.55E-14  3.79E-14  2.52E-14  1.36E-14  7.91E-15
             4.22E-15  1.61E-15  7.03E-16  2.87E-16  8.15E-17  3.02E-17  1.10E-17  2.83E-18  1.01E-18
   733       2.67E-13  1.89E-13  1.19E-13  8.39E-14  5.89E-14  3.65E-14  2.50E-14  1.66E-14  9.01E-15  5.23E-15
             2.80E-15  1.06E-15  4.66E-16  1.91E-16  5.41E-17  2.00E-17  7.28E-18  1.87E-18  6.67E-19
   734       4.03E-13  2.85E-13  1.80E-13  1.27E-13  8.89E-14  5.51E-14  3.77E-14  2.51E-14  1.36E-14  7.90E-15
             4.22E-15  1.61E-15  7.04E-16  2.88E-16  8.17E-17  3.03E-17  1.10E-17  2.83E-18  1.01E-18
   736       2.63E-16  1.86E-16  1.18E-16  8.33E-17  5.90E-17  3.74E-17  2.65E-17  1.87E-17  1.15E-17  7.73E-18
             4.92E-18  2.44E-18  1.30E-18  6.39E-19  2.21E-19  9.19E-20  3.62E-20  1.00E-20  3.67E-21
   737       1.49E-15  1.06E-15  6.68E-16  4.73E-16  3.35E-16  2.13E-16  1.51E-16  1.07E-16  6.59E-17  4.42E-17
             2.82E-17  1.40E-17  7.46E-18  3.66E-18  1.27E-18  5.27E-19  2.08E-19  5.74E-20  2.11E-20
   738       2.44E-15  1.72E-15  1.09E-15  7.72E-16  5.47E-16  3.48E-16  2.46E-16  1.74E-16  1.08E-16  7.22E-17
             4.60E-17  2.28E-17  1.22E-17  5.99E-18  2.07E-18  8.61E-19  3.39E-19  9.37E-20  3.44E-20
   739       1.19E-15  8.41E-16  5.32E-16  3.77E-16  2.67E-16  1.70E-16  1.20E-16  8.51E-17  5.27E-17  3.54E-17
             2.26E-17  1.12E-17  5.98E-18  2.94E-18  1.02E-18  4.23E-19  1.67E-19  4.60E-20  1.69E-20
   740       1.15E-15  8.13E-16  5.15E-16  3.64E-16  2.58E-16  1.64E-16  1.17E-16  8.25E-17  5.11E-17  3.43E-17
             2.19E-17  1.09E-17  5.81E-18  2.86E-18  9.90E-19  4.11E-19  1.62E-19  4.47E-20  1.64E-20
   741       3.65E-13  2.58E-13  1.62E-13  1.14E-13  7.90E-14  4.76E-14  3.13E-14  1.95E-14  9.27E-15  4.74E-15
             2.20E-15  7.02E-16  2.75E-16  1.03E-16  2.73E-17  9.78E-18  3.48E-18  8.86E-19  3.14E-19
   742       4.86E-13  3.43E-13  2.16E-13  1.51E-13  1.05E-13  6.34E-14  4.17E-14  2.60E-14  1.23E-14  6.31E-15
             2.93E-15  9.35E-16  3.66E-16  1.38E-16  3.63E-17  1.30E-17  4.64E-18  1.18E-18  4.18E-19
   743       6.06E-13  4.28E-13  2.69E-13  1.89E-13  1.31E-13  7.91E-14  5.20E-14  3.24E-14  1.54E-14  7.88E-15
             3.66E-15  1.17E-15  4.58E-16  1.72E-16  4.53E-17  1.63E-17  5.80E-18  1.47E-18  5.22E-19
   744       2.42E-13  1.71E-13  1.08E-13  7.54E-14  5.24E-14  3.16E-14  2.08E-14  1.30E-14  6.16E-15  3.15E-15
             1.46E-15  4.67E-16  1.83E-16  6.88E-17  1.81E-17  6.51E-18  2.32E-18  5.89E-19  2.09E-19
   745       4.84E-13  3.41E-13  2.15E-13  1.51E-13  1.05E-13  6.31E-14  4.15E-14  2.59E-14  1.23E-14  6.29E-15
             2.92E-15  9.33E-16  3.65E-16  1.37E-16  3.62E-17  1.30E-17  4.63E-18  1.18E-18  4.17E-19
   746       3.62E-13  2.55E-13  1.61E-13  1.13E-13  7.84E-14  4.73E-14  3.11E-14  1.94E-14  9.21E-15  4.71E-15
             2.19E-15  6.99E-16  2.74E-16  1.03E-16  2.71E-17  9.74E-18  3.47E-18  8.82E-19  3.12E-19
   747       2.78E-13  1.96E-13  1.23E-13  8.53E-14  5.85E-14  3.40E-14  2.13E-14  1.24E-14  5.20E-15  2.40E-15
             1.02E-15  2.94E-16  1.10E-16  3.99E-17  1.03E-17  3.66E-18  1.30E-18  3.29E-19  1.16E-19
   748       3.70E-13  2.61E-13  1.63E-13  1.14E-13  7.80E-14  4.54E-14  2.84E-14  1.65E-14  6.93E-15  3.20E-15
             1.35E-15  3.92E-16  1.46E-16  5.32E-17  1.37E-17  4.88E-18  1.73E-18  4.39E-19  1.55E-19
   749       4.63E-13  3.26E-13  2.04E-13  1.42E-13  9.75E-14  5.67E-14  3.55E-14  2.06E-14  8.67E-15  4.00E-15
             1.69E-15  4.90E-16  1.83E-16  6.65E-17  1.71E-17  6.10E-18  2.16E-18  5.48E-19  1.94E-19
   750       3.70E-13  2.61E-13  1.63E-13  1.14E-13  7.80E-14  4.54E-14  2.84E-14  1.65E-14  6.93E-15  3.20E-15
             1.35E-15  3.92E-16  1.46E-16  5.32E-17  1.37E-17  4.88E-18  1.73E-18  4.39E-19  1.55E-19
   751       4.63E-13  3.26E-13  2.04E-13  1.42E-13  9.75E-14  5.67E-14  3.55E-14  2.06E-14  8.67E-15  4.00E-15
             1.69E-15  4.90E-16  1.83E-16  6.65E-17  1.71E-17  6.10E-18  2.16E-18  5.48E-19  1.94E-19
   752       5.55E-13  3.91E-13  2.45E-13  1.71E-13  1.17E-13  6.80E-14  4.26E-14  2.47E-14  1.04E-14  4.80E-15
             2.03E-15  5.89E-16  2.19E-16  7.98E-17  2.06E-17  7.32E-18  2.60E-18  6.58E-19  2.33E-19
   753       2.09E-13  1.47E-13  9.13E-14  6.29E-14  4.24E-14  2.35E-14  1.39E-14  7.52E-15  2.84E-15  1.21E-15
             4.84E-16  1.33E-16  4.85E-17  1.74E-17  4.45E-18  1.58E-18  5.59E-19  1.41E-19  5.00E-20
   754       2.61E-13  1.83E-13  1.14E-13  7.87E-14  5.30E-14  2.94E-14  1.74E-14  9.40E-15  3.54E-15  1.52E-15
