SEQ='BE'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94846886.9   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   295528.9 
     3          2P1                 (2)1( 1.5)   334397.6 

   IC RESOLVED LEVEL INDEXING           BWNR= 103612964.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   459       4.75E-14  3.32E-14  2.03E-14  1.36E-14  8.67E-15  4.30E-15  2.26E-15  1.07E-15  3.42E-16  1.33E-16
             4.98E-17  1.31E-17  4.67E-18  1.66E-18  4.22E-19  1.49E-19  5.28E-20  1.34E-20  4.73E-21
   460       5.48E-14  3.83E-14  2.34E-14  1.56E-14  1.00E-14  4.96E-15  2.61E-15  1.23E-15  3.94E-16  1.54E-16
             5.75E-17  1.51E-17  5.39E-18  1.92E-18  4.87E-19  1.72E-19  6.10E-20  1.54E-20  5.46E-21
   461       6.21E-14  4.34E-14  2.65E-14  1.77E-14  1.13E-14  5.62E-15  2.95E-15  1.39E-15  4.47E-16  1.74E-16
             6.51E-17  1.71E-17  6.11E-18  2.17E-18  5.52E-19  1.95E-19  6.91E-20  1.75E-20  6.18E-21
   462       6.94E-14  4.85E-14  2.96E-14  1.98E-14  1.27E-14  6.28E-15  3.30E-15  1.56E-15  5.00E-16  1.95E-16
             7.28E-17  1.91E-17  6.83E-18  2.43E-18  6.17E-19  2.18E-19  7.72E-20  1.95E-20  6.91E-21
   463       1.41E-13  9.93E-14  6.24E-14  4.38E-14  3.04E-14  1.83E-14  1.20E-14  7.46E-15  3.53E-15  1.80E-15
             8.29E-16  2.63E-16  1.03E-16  3.84E-17  1.01E-17  3.62E-18  1.29E-18  3.27E-19  1.16E-19
   464       1.44E-13  1.02E-13  6.40E-14  4.51E-14  3.16E-14  1.95E-14  1.32E-14  8.72E-15  4.63E-15  2.64E-15
             1.37E-15  5.05E-16  2.16E-16  8.63E-17  2.40E-17  8.81E-18  3.18E-18  8.16E-19  2.90E-19
   465       4.22E-13  2.98E-13  1.87E-13  1.31E-13  9.12E-14  5.49E-14  3.60E-14  2.24E-14  1.06E-14  5.39E-15
             2.49E-15  7.89E-16  3.08E-16  1.15E-16  3.03E-17  1.09E-17  3.86E-18  9.82E-19  3.48E-19
   466       2.34E-13  1.65E-13  1.04E-13  7.28E-14  5.06E-14  3.05E-14  2.00E-14  1.24E-14  5.88E-15  2.99E-15
             1.38E-15  4.38E-16  1.71E-16  6.39E-17  1.68E-17  6.03E-18  2.15E-18  5.45E-19  1.93E-19

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (2P  0.5)
   ILREP
   -----
     4       9.02E-14  6.38E-14  4.03E-14  2.85E-14  2.02E-14  1.28E-14  9.02E-15  6.37E-15  4.00E-15  2.79E-15
             1.92E-15  1.11E-15  6.98E-16  4.12E-16  1.84E-16  9.28E-17  4.37E-17  1.48E-17  6.17E-18
     5       1.89E-12  1.33E-12  8.42E-13  5.95E-13  4.20E-13  2.63E-13  1.84E-13  1.27E-13  7.57E-14  4.89E-14
             2.98E-14  1.38E-14  7.03E-15  3.29E-15  1.08E-15  4.34E-16  1.67E-16  4.52E-17  1.64E-17
     6       1.90E-12  1.34E-12  8.47E-13  5.96E-13  4.18E-13  2.59E-13  1.76E-13  1.17E-13  6.28E-14  3.61E-14
             1.90E-14  7.05E-15  3.03E-15  1.22E-15  3.40E-16  1.25E-16  4.52E-17  1.16E-17  4.12E-18
     7       7.05E-15  4.99E-15  3.15E-15  2.23E-15  1.58E-15  9.95E-16  7.02E-16  4.94E-16  3.08E-16  2.13E-16
             1.44E-16  8.22E-17  5.09E-17  2.98E-17  1.32E-17  6.62E-18  3.11E-18  1.05E-18  4.37E-19
     8       1.87E-13  1.32E-13  8.36E-14  5.90E-14  4.16E-14  2.61E-14  1.82E-14  1.26E-14  7.44E-15  4.78E-15
             2.90E-15  1.33E-15  6.74E-16  3.14E-16  1.03E-16  4.12E-17  1.58E-17  4.28E-18  1.56E-18
     9       2.65E-13  1.88E-13  1.18E-13  8.33E-14  5.84E-14  3.61E-14  2.46E-14  1.63E-14  8.73E-15  5.00E-15
             2.62E-15  9.72E-16  4.17E-16  1.67E-16  4.66E-17  1.71E-17  6.19E-18  1.59E-18  5.64E-19
    10       5.47E-14  3.86E-14  2.43E-14  1.70E-14  1.18E-14  7.12E-15  4.68E-15  2.91E-15  1.38E-15  7.04E-16
             3.26E-16  1.04E-16  4.04E-17  1.51E-17  3.98E-18  1.43E-18  5.08E-19  1.29E-19  4.57E-20
    11       9.55E-16  6.75E-16  4.27E-16  3.01E-16  2.13E-16  1.34E-16  9.42E-17  6.59E-17  4.05E-17  2.76E-17
             1.85E-17  1.04E-17  6.35E-18  3.68E-18  1.63E-18  8.12E-19  3.81E-19  1.28E-19  5.34E-20
    12       2.49E-14  1.76E-14  1.11E-14  7.85E-15  5.53E-15  3.46E-15  2.41E-15  1.65E-15  9.67E-16  6.15E-16
             3.70E-16  1.68E-16  8.45E-17  3.92E-17  1.28E-17  5.11E-18  1.96E-18  5.30E-19  1.93E-19
    13       4.55E-14  3.21E-14  2.03E-14  1.43E-14  1.00E-14  6.17E-15  4.20E-15  2.76E-15  1.47E-15  8.38E-16
             4.38E-16  1.61E-16  6.89E-17  2.76E-17  7.67E-18  2.82E-18  1.02E-18  2.61E-19  9.27E-20
    14       1.15E-14  8.10E-15  5.10E-15  3.57E-15  2.48E-15  1.49E-15  9.77E-16  6.06E-16  2.86E-16  1.45E-16
             6.71E-17  2.13E-17  8.29E-18  3.10E-18  8.16E-19  2.92E-19  1.04E-19  2.65E-20  9.37E-21
    16       1.92E-16  1.36E-16  8.58E-17  6.06E-17  4.27E-17  2.68E-17  1.87E-17  1.30E-17  7.84E-18  5.27E-18
             3.48E-18  1.92E-18  1.17E-18  6.75E-19  2.97E-19  1.48E-19  6.92E-20  2.33E-20  9.69E-21
    17       4.94E-15  3.49E-15  2.20E-15  1.55E-15  1.09E-15  6.81E-16  4.71E-16  3.21E-16  1.85E-16  1.16E-16
             6.92E-17  3.12E-17  1.56E-17  7.21E-18  2.34E-18  9.36E-19  3.59E-19  9.69E-20  3.52E-20
    18       1.01E-14  7.11E-15  4.48E-15  3.15E-15  2.21E-15  1.36E-15  9.19E-16  6.01E-16  3.17E-16  1.79E-16
             9.29E-17  3.40E-17  1.45E-17  5.79E-18  1.61E-18  5.90E-19  2.13E-19  5.46E-20  1.94E-20
    19       2.81E-15  1.98E-15  1.25E-15  8.73E-16  6.05E-16  3.63E-16  2.37E-16  1.46E-16  6.86E-17  3.47E-17
             1.59E-17  5.03E-18  1.96E-18  7.33E-19  1.92E-19  6.90E-20  2.46E-20  6.24E-21  2.21E-21
    22       5.09E-17  3.60E-17  2.27E-17  1.60E-17  1.13E-17  7.01E-18  4.86E-18  3.33E-18  1.98E-18  1.31E-18
             8.56E-19  4.67E-19  2.83E-19  1.62E-19  7.11E-20  3.54E-20  1.65E-20  5.57E-21  2.31E-21
    23       1.30E-15  9.16E-16  5.78E-16  4.07E-16  2.86E-16  1.77E-16  1.21E-16  8.18E-17  4.65E-17  2.89E-17
             1.70E-17  7.61E-18  3.78E-18  1.74E-18  5.64E-19  2.25E-19  8.64E-20  2.33E-20  8.46E-21
    24       2.79E-15  1.97E-15  1.24E-15  8.71E-16  6.08E-16  3.72E-16  2.50E-16  1.62E-16  8.44E-17  4.73E-17
             2.44E-17  8.88E-18  3.77E-18  1.50E-18  4.17E-19  1.53E-19  5.53E-20  1.42E-20  5.03E-21
    25       8.26E-16  5.83E-16  3.66E-16  2.56E-16  1.77E-16  1.06E-16  6.87E-17  4.21E-17  1.96E-17  9.85E-18
             4.51E-18  1.42E-18  5.52E-19  2.06E-19  5.41E-20  1.94E-20  6.90E-21  1.75E-21  6.21E-22
    29       1.65E-17  1.16E-17  7.34E-18  5.16E-18  3.62E-18  2.23E-18  1.53E-18  1.04E-18  6.05E-19  3.96E-19
             2.55E-19  1.38E-19  8.31E-20  4.76E-20  2.08E-20  1.03E-20  4.82E-21  1.62E-21  6.74E-22
    30       4.18E-16  2.95E-16  1.86E-16  1.31E-16  9.13E-17  5.61E-17  3.81E-17  2.54E-17  1.42E-17  8.72E-18
             5.09E-18  2.26E-18  1.12E-18  5.13E-19  1.66E-19  6.62E-20  2.54E-20  6.83E-21  2.48E-21
    31       9.21E-16  6.50E-16  4.09E-16  2.87E-16  2.00E-16  1.21E-16  8.08E-17  5.19E-17  2.66E-17  1.48E-17
             7.59E-18  2.75E-18  1.16E-18  4.63E-19  1.28E-19  4.71E-20  1.70E-20  4.35E-21  1.55E-21
    32       2.84E-16  2.00E-16  1.26E-16  8.78E-17  6.06E-17  3.59E-17  2.32E-17  1.41E-17  6.49E-18  3.24E-18
             1.48E-18  4.63E-19  1.80E-19  6.72E-20  1.76E-20  6.31E-21  2.25E-21  5.71E-22  2.02E-22
    37       6.21E-18  4.38E-18  2.76E-18  1.94E-18  1.35E-18  8.25E-19  5.59E-19  3.73E-19  2.14E-19  1.38E-19
             8.83E-20  4.73E-20  2.83E-20  1.62E-20  7.05E-21  3.50E-21  1.63E-21  5.50E-22  2.28E-22
    38       1.57E-16  1.11E-16  6.96E-17  4.88E-17  3.39E-17  2.06E-17  1.39E-17  9.12E-18  5.01E-18  3.05E-18
             1.76E-18  7.76E-19  3.83E-19  1.76E-19  5.66E-20  2.26E-20  8.65E-21  2.33E-21  8.45E-22
    39       3.51E-16  2.48E-16  1.56E-16  1.09E-16  7.54E-17  4.53E-17  2.99E-17  1.90E-17  9.62E-18  5.31E-18
             2.70E-18  9.72E-19  4.11E-19  1.63E-19  4.52E-20  1.66E-20  5.98E-21  1.53E-21  5.44E-22
    40       1.11E-16  7.83E-17  4.91E-17  3.42E-17  2.35E-17  1.38E-17  8.83E-18  5.33E-18  2.42E-18  1.20E-18
             5.47E-19  1.71E-19  6.62E-20  2.47E-20  6.47E-21  2.32E-21  8.25E-22  2.10E-22  7.42E-23
    46       2.63E-18  1.86E-18  1.17E-18  8.16E-19  5.66E-19  3.42E-19  2.29E-19  1.50E-19  8.46E-20  5.41E-20
             3.42E-20  1.82E-20  1.09E-20  6.18E-21  2.69E-21  1.33E-21  6.23E-22  2.09E-22  8.69E-23
    47       6.64E-17  4.68E-17  2.94E-17  2.05E-17  1.42E-17  8.53E-18  5.66E-18  3.67E-18  1.98E-18  1.19E-18
             6.85E-19  2.99E-19  1.47E-19  6.74E-20  2.17E-20  8.65E-21  3.31E-21  8.92E-22  3.24E-22
    48       1.50E-16  1.06E-16  6.63E-17  4.62E-17  3.19E-17  1.89E-17  1.24E-17  7.75E-18  3.87E-18  2.12E-18
             1.07E-18  3.83E-19  1.62E-19  6.42E-20  1.77E-20  6.50E-21  2.34E-21  6.01E-22  2.13E-22
    49       4.83E-17  3.40E-17  2.13E-17  1.48E-17  1.01E-17  5.88E-18  3.72E-18  2.22E-18  1.00E-18  4.93E-19
             2.23E-19  6.94E-20  2.69E-20  1.00E-20  2.62E-21  9.39E-22  3.34E-22  8.49E-23  3.01E-23

   INREP
   -----
     3       3.88E-12  2.74E-12  1.73E-12  1.22E-12  8.58E-13  5.35E-13  3.70E-13  2.51E-13  1.42E-13  8.77E-14
             5.07E-14  2.20E-14  1.08E-14  4.92E-15  1.60E-15  6.51E-16  2.55E-16  7.14E-17  2.67E-17
     4       5.14E-13  3.63E-13  2.29E-13  1.62E-13  1.13E-13  7.04E-14  4.82E-14  3.23E-14  1.79E-14  1.07E-14
             5.99E-15  2.49E-15  1.18E-15  5.26E-16  1.66E-16  6.62E-17  2.56E-17  7.02E-18  2.59E-18
     5       8.29E-14  5.85E-14  3.69E-14  2.60E-14  1.82E-14  1.13E-14  7.68E-15  5.09E-15  2.77E-15  1.63E-15
             8.93E-16  3.61E-16  1.68E-16  7.35E-17  2.28E-17  9.01E-18  3.46E-18  9.43E-19  3.47E-19
     6       1.80E-14  1.27E-14  8.02E-15  5.64E-15  3.95E-15  2.43E-15  1.65E-15  1.08E-15  5.78E-16  3.36E-16
             1.82E-16  7.21E-17  3.32E-17  1.44E-17  4.43E-18  1.74E-18  6.64E-19  1.80E-19  6.63E-20
     7       4.96E-15  3.50E-15  2.21E-15  1.55E-15  1.08E-15  6.61E-16  4.45E-16  2.89E-16  1.52E-16  8.74E-17
             4.68E-17  1.84E-17  8.38E-18  3.61E-18  1.10E-18  4.32E-19  1.65E-19  4.46E-20  1.64E-20
     8       1.64E-15  1.16E-15  7.28E-16  5.10E-16  3.55E-16  2.15E-16  1.44E-16  9.24E-17  4.79E-17  2.72E-17
             1.44E-17  5.60E-18  2.54E-18  1.09E-18  3.32E-19  1.30E-19  4.93E-20  1.33E-20  4.89E-21
     9       6.25E-16  4.41E-16  2.77E-16  1.94E-16  1.34E-16  8.06E-17  5.32E-17  3.38E-17  1.73E-17  9.70E-18
             5.10E-18  1.96E-18  8.87E-19  3.79E-19  1.15E-19  4.48E-20  1.70E-20  4.61E-21  1.69E-21
    10       2.67E-16  1.88E-16  1.18E-16  8.23E-17  5.67E-17  3.37E-17  2.20E-17  1.38E-17  6.94E-18  3.86E-18
             2.01E-18  7.70E-19  3.46E-19  1.48E-19  4.47E-20  1.74E-20  6.59E-21  1.78E-21  6.52E-22
    11       1.25E-16  8.83E-17  5.52E-17  3.83E-17  2.62E-17  1.54E-17  9.90E-18  6.14E-18  3.04E-18  1.68E-18
             8.69E-19  3.30E-19  1.48E-19  6.29E-20  1.90E-20  7.38E-21  2.80E-21  7.55E-22  2.76E-22
    12       6.36E-17  4.47E-17  2.79E-17  1.93E-17  1.31E-17  7.56E-18  4.80E-18  2.94E-18  1.43E-18  7.83E-19
             4.03E-19  1.52E-19  6.81E-20  2.89E-20  8.70E-21  3.38E-21  1.28E-21  3.45E-22  1.26E-22
    13       3.44E-17  2.42E-17  1.50E-17  1.03E-17  6.95E-18  3.95E-18  2.48E-18  1.50E-18  7.19E-19  3.89E-19
             1.99E-19  7.49E-20  3.34E-20  1.41E-20  4.25E-21  1.65E-21  6.24E-22  1.68E-22  6.15E-23
    14       1.97E-17  1.38E-17  8.53E-18  5.83E-18  3.89E-18  2.17E-18  1.34E-18  8.01E-19  3.79E-19  2.04E-19
             1.04E-19  3.88E-20  1.72E-20  7.29E-21  2.19E-21  8.48E-22  3.21E-22  8.65E-23  3.16E-23
    15       1.20E-17  8.39E-18  5.15E-18  3.49E-18  2.30E-18  1.26E-18  7.64E-19  4.48E-19  2.08E-19  1.11E-19
             5.60E-20  2.08E-20  9.19E-21  3.87E-21  1.16E-21  4.49E-22  1.70E-22  4.56E-23  1.67E-23
    16       7.51E-18  5.24E-18  3.21E-18  2.16E-18  1.40E-18  7.50E-19  4.47E-19  2.57E-19  1.18E-19  6.20E-20
             3.11E-20  1.15E-20  5.10E-21  2.15E-21  6.44E-22  2.49E-22  9.42E-23  2.54E-23  9.26E-24
    17       3.28E-18  2.27E-18  1.36E-18  9.00E-19  5.73E-19  2.95E-19  1.71E-19  9.60E-20  4.28E-20  2.23E-20
             1.11E-20  4.08E-21  1.80E-21  7.56E-22  2.26E-22  8.74E-23  3.30E-23  8.87E-24  3.24E-24
    18       1.63E-18  1.12E-18  6.61E-19  4.26E-19  2.64E-19  1.31E-19  7.37E-20  4.04E-20  1.75E-20  9.00E-21
             4.44E-21  1.62E-21  7.10E-22  2.97E-22  8.87E-23  3.43E-23  1.29E-23  3.47E-24  1.27E-24
    19       8.89E-19  6.07E-19  3.50E-19  2.21E-19  1.33E-19  6.31E-20  3.45E-20  1.84E-20  7.82E-21  3.97E-21
             1.94E-21  7.00E-22  3.06E-22  1.28E-22  3.81E-23  1.47E-23  5.54E-24  1.49E-24  5.43E-25
    20       3.92E-19  2.65E-19  1.50E-19  9.17E-20  5.32E-20  2.40E-20  1.26E-20  6.51E-21  2.66E-21  1.33E-21
             6.39E-22  2.28E-22  9.93E-23  4.14E-23  1.23E-23  4.73E-24  1.78E-24  4.78E-25  1.74E-25
    21       1.66E-19  1.09E-19  5.87E-20  3.44E-20  1.89E-20  7.96E-21  3.99E-21  1.97E-21  7.72E-22  3.75E-22
             1.78E-22  6.25E-23  2.70E-23  1.12E-23  3.31E-24  1.27E-24  4.78E-25  1.28E-25  4.67E-26
    22       5.93E-20  3.79E-20  1.91E-20  1.05E-20  5.37E-21  2.06E-21  9.65E-22  4.50E-22  1.65E-22  7.74E-23
             3.57E-23  1.23E-23  5.24E-24  2.16E-24  6.33E-25  2.43E-25  9.10E-26  2.43E-26  8.86E-27
    23       3.40E-20  2.11E-20  1.02E-20  5.36E-21  2.64E-21  9.61E-22  4.35E-22  1.96E-22  6.92E-23  3.17E-23
             1.44E-23  4.86E-24  2.06E-24  8.42E-25  2.46E-25  9.41E-26  3.53E-26  9.41E-27  3.42E-27
    24       1.74E-20  1.03E-20  4.63E-21  2.31E-21  1.08E-21  3.66E-22  1.58E-22  6.79E-23  2.27E-23  1.00E-23
             4.41E-24  1.46E-24  6.09E-25  2.47E-25  7.15E-26  2.72E-26  1.02E-26  2.71E-27  9.85E-28
    25       1.18E-20  6.86E-21  2.95E-21  1.42E-21  6.42E-22  2.10E-22  8.80E-23  3.69E-23  1.19E-23  5.14E-24
             2.22E-24  7.20E-25  2.98E-25  1.20E-25  3.46E-26  1.32E-26  4.90E-27  1.30E-27  4.73E-28
    26       7.11E-21  3.98E-21  1.62E-21  7.48E-22  3.25E-22  1.01E-22  4.10E-23  1.66E-23  5.12E-24  2.14E-24
             9.02E-25  2.84E-25  1.16E-25  4.62E-26  1.32E-26  4.98E-27  1.85E-27  4.90E-28  1.78E-28
    27       4.54E-21  2.46E-21  9.55E-22  4.26E-22  1.79E-22  5.38E-23  2.12E-23  8.36E-24  2.48E-24  1.01E-24
             4.14E-25  1.27E-25  5.09E-26  2.00E-26  5.65E-27  2.13E-27  7.87E-28  2.08E-28  7.52E-29
    28       2.52E-21  1.31E-21  4.78E-22  2.05E-22  8.31E-23  2.39E-23  9.16E-24  3.50E-24  9.94E-25  3.90E-25
             1.54E-25  4.54E-26  1.78E-26  6.89E-27  1.91E-27  7.13E-28  2.62E-28  6.89E-29  2.49E-29
    29       1.36E-21  6.73E-22  2.32E-22  9.58E-23  3.77E-23  1.05E-23  3.91E-24  1.46E-24  3.98E-25  1.51E-25
             5.79E-26  1.64E-26  6.26E-27  2.37E-27  6.46E-28  2.38E-28  8.70E-29  2.27E-29  8.16E-30
    30       5.72E-22  2.64E-22  8.45E-23  3.33E-23  1.26E-23  3.39E-24  1.24E-24  4.49E-25  1.18E-25  4.34E-26
             1.60E-26  4.31E-27  1.60E-27  5.88E-28  1.56E-28  5.65E-29  2.04E-29  5.26E-30  1.88E-30
    31       3.24E-22  1.44E-22  4.39E-23  1.69E-23  6.30E-24  1.66E-24  6.00E-25  2.16E-25  5.60E-26  2.03E-26
             7.35E-27  1.93E-27  7.04E-28  2.56E-28  6.66E-29  2.40E-29  8.60E-30  2.20E-30  7.85E-31
    32       1.44E-22  6.08E-23  1.77E-23  6.64E-24  2.43E-24  6.31E-25  2.26E-25  8.06E-26  2.06E-26  7.38E-27
             2.64E-27  6.81E-28  2.44E-28  8.75E-29  2.25E-29  8.01E-30  2.85E-30  7.27E-31  2.58E-31
    33       7.88E-23  3.22E-23  9.09E-24  3.36E-24  1.22E-24  3.14E-25  1.12E-25  3.99E-26  1.02E-26  3.61E-27
             1.29E-27  3.29E-28  1.17E-28  4.17E-29  1.06E-29  3.78E-30  1.34E-30  3.41E-31  1.21E-31
    34       3.26E-23  1.28E-23  3.50E-24  1.28E-24  4.59E-25  1.17E-25  4.17E-26  1.48E-26  3.75E-27  1.33E-27
             4.72E-28  1.20E-28  4.25E-29  1.51E-29  3.83E-30  1.36E-30  4.80E-31  1.22E-31  4.31E-32
    35       1.65E-23  6.33E-24  1.70E-24  6.14E-25  2.20E-25  5.60E-26  1.99E-26  7.03E-27  1.78E-27  6.31E-28
             2.23E-28  5.66E-29  2.01E-29  7.10E-30  1.80E-30  6.37E-31  2.25E-31  5.71E-32  2.02E-32
    36       5.82E-24  2.17E-24  5.71E-25  2.05E-25  7.28E-26  1.85E-26  6.55E-27  2.32E-27  5.87E-28  2.08E-28
             7.35E-29  1.86E-29  6.58E-30  2.33E-30  5.89E-31  2.08E-31  7.37E-32  1.87E-32  6.60E-33
    37       2.89E-24  1.07E-24  2.77E-25  9.89E-26  3.51E-26  8.92E-27  3.16E-27  1.12E-27  2.83E-28  1.00E-28
             3.54E-29  8.95E-30  3.16E-30  1.12E-30  2.83E-31  1.00E-31  3.54E-32  8.96E-33  3.17E-33
    38       1.02E-24  3.69E-25  9.49E-26  3.38E-26  1.20E-26  3.04E-27  1.07E-27  3.80E-28  9.61E-29  3.40E-29
             1.20E-29  3.04E-30  1.07E-30  3.80E-31  9.62E-32  3.40E-32  1.20E-32  3.04E-33  1.08E-33
    39       4.96E-25  1.78E-25  4.57E-26  1.62E-26  5.75E-27  1.46E-27  5.15E-28  1.82E-28  4.61E-29  1.63E-29
             5.76E-30  1.46E-30  5.15E-31  1.82E-31  4.61E-32  1.63E-32  5.76E-33  1.46E-33  5.15E-34
    40       1.70E-25  6.05E-26  1.54E-26  5.45E-27  1.93E-27  4.88E-28  1.73E-28  6.10E-29  1.54E-29  5.46E-30
             1.93E-30  4.88E-31  1.73E-31  6.10E-32  1.54E-32  5.46E-33  1.93E-33  4.88E-34  1.73E-34
    41       3.36E-25  1.19E-25  3.03E-26  1.07E-26  3.80E-27  9.61E-28  3.40E-28  1.20E-28  3.04E-29  1.07E-29
             3.80E-30  9.61E-31  3.40E-31  1.20E-31  3.04E-32  1.07E-32  3.80E-33  9.61E-34  3.40E-34
    42       7.29E-25  2.58E-25  6.54E-26  2.31E-26  8.17E-27  2.07E-27  7.31E-28  2.59E-28  6.54E-29  2.31E-29
             8.18E-30  2.07E-30  7.31E-31  2.59E-31  6.54E-32  2.31E-32  8.18E-33  2.07E-33  7.31E-34

                                                                                     --------------------------
                                                                                     PRTF= 3  LVLPRT= (2P  1.5)
   ILREP
   -----
     2       1.41E-13  9.95E-14  6.29E-14  4.44E-14  3.13E-14  1.96E-14  1.37E-14  9.41E-15  5.53E-15  3.53E-15
             2.12E-15  9.66E-16  4.84E-16  2.24E-16  7.26E-17  2.90E-17  1.11E-17  3.00E-18  1.09E-18
     3       5.05E-11  3.57E-11  2.26E-11  1.59E-11  1.12E-11  7.08E-12  4.97E-12  3.46E-12  2.09E-12  1.39E-12
             8.89E-13  4.55E-13  2.56E-13  1.36E-13  5.36E-14  2.49E-14  1.11E-14  3.53E-15  1.43E-15
     4       4.40E-12  3.11E-12  1.97E-12  1.39E-12  9.84E-13  6.23E-13  4.40E-13  3.11E-13  1.96E-13  1.38E-13
             9.48E-14  5.53E-14  3.48E-14  2.06E-14  9.24E-15  4.65E-15  2.19E-15  7.44E-16  3.10E-16
     5       1.31E-11  9.24E-12  5.84E-12  4.12E-12  2.91E-12  1.83E-12  1.28E-12  8.86E-13  5.29E-13  3.43E-13
             2.10E-13  9.81E-14  5.00E-14  2.35E-14  7.73E-15  3.11E-15  1.20E-15  3.25E-16  1.18E-16
     6       1.47E-11  1.04E-11  6.54E-12  4.61E-12  3.24E-12  2.00E-12  1.37E-12  9.06E-13  4.88E-13  2.82E-13
             1.49E-13  5.54E-14  2.39E-14  9.61E-15  2.69E-15  9.88E-16  3.57E-16  9.17E-17  3.26E-17
     7       2.01E-12  1.42E-12  9.00E-13  6.36E-13  4.50E-13  2.85E-13  2.01E-13  1.42E-13  8.92E-14  6.21E-14
             4.24E-14  2.43E-14  1.52E-14  8.89E-15  3.96E-15  1.98E-15  9.33E-16  3.16E-16  1.31E-16
     8       6.74E-12  4.77E-12  3.01E-12  2.13E-12  1.50E-12  9.43E-13  6.60E-13  4.57E-13  2.72E-13  1.76E-13
             1.07E-13  4.97E-14  2.52E-14  1.18E-14  3.86E-15  1.55E-15  5.97E-16  1.61E-16  5.87E-17
     9       9.96E-12  7.04E-12  4.44E-12  3.13E-12  2.20E-12  1.36E-12  9.28E-13  6.16E-13  3.32E-13  1.91E-13
             1.01E-13  3.75E-14  1.61E-14  6.49E-15  1.81E-15  6.66E-16  2.41E-16  6.17E-17  2.19E-17
    10       7.33E-12  5.17E-12  3.25E-12  2.28E-12  1.59E-12  9.56E-13  6.29E-13  3.92E-13  1.87E-13  9.57E-14
             4.44E-14  1.42E-14  5.54E-15  2.08E-15  5.46E-16  1.96E-16  6.98E-17  1.77E-17  6.28E-18
    11       1.10E-12  7.79E-13  4.93E-13  3.48E-13  2.46E-13  1.56E-13  1.10E-13  7.74E-14  4.82E-14  3.32E-14
             2.25E-14  1.27E-14  7.87E-15  4.59E-15  2.03E-15  1.02E-15  4.77E-16  1.61E-16  6.71E-17
    12       3.80E-12  2.68E-12  1.70E-12  1.20E-12  8.45E-13  5.31E-13  3.71E-13  2.56E-13  1.52E-13  9.74E-14
             5.91E-14  2.72E-14  1.37E-14  6.39E-15  2.09E-15  8.37E-16  3.22E-16  8.69E-17  3.16E-17
    13       6.17E-12  4.36E-12  2.75E-12  1.94E-12  1.36E-12  8.41E-13  5.74E-13  3.81E-13  2.05E-13  1.18E-13
             6.18E-14  2.29E-14  9.84E-15  3.95E-15  1.10E-15  4.05E-16  1.46E-16  3.75E-17  1.33E-17
    14       6.48E-12  4.57E-12  2.88E-12  2.02E-12  1.40E-12  8.47E-13  5.57E-13  3.47E-13  1.65E-13  8.46E-14
             3.92E-14  1.25E-14  4.88E-15  1.83E-15  4.81E-16  1.73E-16  6.15E-17  1.56E-17  5.53E-18
    15       3.53E-12  2.49E-12  1.56E-12  1.09E-12  7.44E-13  4.33E-13  2.71E-13  1.57E-13  6.63E-14  3.07E-14
             1.30E-14  3.77E-15  1.40E-15  5.11E-16  1.32E-16  4.69E-17  1.66E-17  4.21E-18  1.49E-18
    16       6.79E-13  4.80E-13  3.03E-13  2.14E-13  1.51E-13  9.56E-14  6.73E-14  4.72E-14  2.91E-14  1.99E-14
             1.33E-14  7.48E-15  4.60E-15  2.67E-15  1.18E-15  5.88E-16  2.76E-16  9.30E-17  3.87E-17
    17       2.35E-12  1.66E-12  1.05E-12  7.42E-13  5.23E-13  3.28E-13  2.29E-13  1.57E-13  9.26E-14  5.91E-14
             3.56E-14  1.63E-14  8.18E-15  3.80E-15  1.24E-15  4.96E-16  1.91E-16  5.15E-17  1.87E-17
    18       3.99E-12  2.82E-12  1.78E-12  1.25E-12  8.78E-13  5.43E-13  3.70E-13  2.45E-13  1.31E-13  7.51E-14
             3.94E-14  1.45E-14  6.23E-15  2.50E-15  6.96E-16  2.56E-16  9.23E-17  2.37E-17  8.41E-18
    19       4.84E-12  3.41E-12  2.15E-12  1.51E-12  1.05E-12  6.31E-13  4.15E-13  2.59E-13  1.23E-13  6.28E-14
             2.91E-14  9.24E-15  3.61E-15  1.35E-15  3.56E-16  1.28E-16  4.54E-17  1.15E-17  4.09E-18
    20       4.02E-12  2.83E-12  1.78E-12  1.24E-12  8.48E-13  4.93E-13  3.09E-13  1.79E-13  7.56E-14  3.49E-14
             1.48E-14  4.28E-15  1.60E-15  5.81E-16  1.50E-16  5.33E-17  1.89E-17  4.79E-18  1.69E-18
    21       1.74E-12  1.22E-12  7.62E-13  5.25E-13  3.53E-13  1.96E-13  1.16E-13  6.27E-14  2.37E-14  1.01E-14
             4.04E-15  1.11E-15  4.05E-16  1.45E-16  3.71E-17  1.32E-17  4.66E-18  1.18E-18  4.18E-19
