SEQ='N '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 118652915.6   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   175    12    2S1 2P3 3D1         (2)1( 1.5)  4760803.7 
   176    15    2S1 2P3 3P1         (2)1( 1.5)  4772655.5 
   177    15    2S1 2P3 3P1         (2)0( 0.5)  4774277.1 
   178    13    2S1 2P3 3D1         (4)2( 1.5)  4823389.0 
   179    13    2S1 2P3 3D1         (4)2( 2.5)  4823794.8 
   180    13    2S1 2P3 3D1         (4)2( 3.5)  4826023.8 
   181    13    2S1 2P3 3D1         (4)2( 0.5)  4826808.6 
   182    13    2S1 2P3 3D1         (2)2( 1.5)  4830603.5 
   183    14    2S1 2P3 3D1         (2)3( 3.5)  4849109.0 
   184    14    2S1 2P3 3D1         (2)3( 2.5)  4850057.8 
   185    16    2P4 3S1             (4)1( 2.5)  4889150.2 
   186    16    2P4 3S1             (4)1( 1.5)  4905145.9 
   187    17    2P4 3S1             (4)1( 0.5)  4917515.0 
   188    17    2P4 3S1             (2)1( 1.5)  4929196.5 
   189    18    2P4 3S1             (2)1( 0.5)  4948306.7 
   190    19    2P4 3S1             (2)2( 2.5)  4993128.7 
   191    19    2P4 3S1             (2)2( 1.5)  4994041.4 
   192    16    2P4 3P1             (4)2( 3.5)  5035845.6 
   193    16    2P4 3P1             (4)2( 2.5)  5041858.2 
   194    16    2P4 3P1             (4)2( 1.5)  5053839.2 
   195    17    2P4 3P1             (4)2( 0.5)  5057452.5 
   196    17    2P4 3P1             (2)1( 0.5)  5059856.2 
   197     1    2S2 2P2 4S1         (4)1( 0.5)  5061530.2 
   198    17    2P4 3P1             (2)2( 2.5)  5064430.2 
   199    17    2P4 3P1             (2)1( 1.5)  5072090.6 
   200     2    2S2 2P2 4S1         (4)1( 1.5)  5076701.5 
   201    18    2P4 3P1             (2)2( 1.5)  5082903.0 
   202     2    2S2 2P2 4S1         (2)1( 0.5)  5083927.6 
   203    18    2P4 3P1             (2)0( 0.5)  5083978.9 
   204     3    2S2 2P2 4S1         (4)1( 2.5)  5094136.3 
   205     3    2S2 2P2 4S1         (2)1( 1.5)  5103339.7 
   206     1    2S2 2P2 4P1         (4)2( 0.5)  5119386.7 
   207     1    2S2 2P2 4P1         (4)2( 1.5)  5126245.8 
   208     2    2S2 2P2 4P1         (2)0( 0.5)  5132961.4 
   209     2    2S2 2P2 4P1         (4)2( 2.5)  5139320.1 
   210     2    2S2 2P2 4P1         (4)1( 1.5)  5141984.5 
   211     2    2S2 2P2 4P1         (4)1( 0.5)  5144283.3 
   212    19    2P4 3P1             (2)2( 1.5)  5146614.7 
   213    20    2P4 3S1             (2)0( 0.5)  5147284.1 
   214    19    2P4 3P1             (2)2( 2.5)  5150526.9 
   215     2    2S2 2P2 4P1         (2)2( 1.5)  5151049.3 
   216     3    2S2 2P2 4P1         (4)1( 2.5)  5155493.4 
   217     3    2S2 2P2 4P1         (4)2( 3.5)  5155565.0 
   218     3    2S2 2P2 4P1         (4)0( 1.5)  5167747.3 
   219     4    2S2 2P2 4S1         (2)2( 2.5)  5170739.0 
   220     4    2S2 2P2 4S1         (2)2( 1.5)  5171184.1 
   221     3    2S2 2P2 4P1         (2)2( 2.5)  5171294.0 
   222     3    2S2 2P2 4P1         (2)1( 0.5)  5172207.8 
   223     3    2S2 2P2 4P1         (2)1( 1.5)  5173163.8 
   224     1    2S2 2P2 4D1         (4)3( 1.5)  5188472.3 
   225     1    2S2 2P2 4D1         (4)3( 2.5)  5192888.0 
   226    16    2P4 3D1             (4)2( 0.5)  5200747.5 
   227     2    2S2 2P2 4D1         (4)3( 3.5)  5205012.7 
   228     2    2S2 2P2 4D1         (4)2( 1.5)  5205718.6 
   229     2    2S2 2P2 4D1         (4)2( 0.5)  5206892.1 
   230     2    2S2 2P2 4D1         (4)1( 2.5)  5209264.4 
   231    16    2P4 3D1             (4)3( 4.5)  5213104.0 
   232     2    2S2 2P2 4D1         (2)1( 1.5)  5214621.9 
   233     2    2S2 2P2 4D1         (2)3( 2.5)  5218681.3 
   234     3    2S2 2P2 4D1         (4)3( 4.5)  5220335.9 
   235    19    2P4 3P1             (2)1( 1.5)  5220832.9 
   236    16    2P4 3D1             (4)3( 3.5)  5221596.5 
   237     3    2S2 2P2 4D1         (4)2( 3.5)  5222581.4 
   238     1    2S2 2P2 4F1         (4)4( 2.5)  5227501.0 
   239     3    2S2 2P2 4D1         (4)2( 2.5)  5227947.9 
   240     1    2S2 2P2 4F1         (4)4( 3.5)  5228335.0 
   241    19    2P4 3P1             (2)1( 0.5)  5229194.7 
   242     3    2S2 2P2 4D1         (2)1( 0.5)  5229875.8 
   243     3    2S2 2P2 4D1         (4)1( 1.5)  5230847.2 
   244     4    2S2 2P2 4P1         (2)3( 2.5)  5231294.7 
   245     3    2S2 2P2 4D1         (4)1( 0.5)  5232503.3 
   246    16    2P4 3D1             (4)3( 2.5)  5232614.3 
   247     4    2S2 2P2 4P1         (2)3( 3.5)  5233445.4 
   248     4    2S2 2P2 4P1         (2)2( 1.5)  5238904.9 
   249     4    2S2 2P2 4P1         (2)2( 2.5)  5239067.5 
   250     3    2S2 2P2 4D1         (2)3( 3.5)  5239369.5 
   251    17    2P4 3D1             (2)3( 3.5)  5240819.1 
   252     2    2S2 2P2 4F1         (2)2( 2.5)  5242134.2 
   253    17    2P4 3D1             (2)1( 0.5)  5242678.4 
   254     2    2S2 2P2 4F1         (4)2( 3.5)  5242810.1 
   255     3    2S2 2P2 4D1         (2)2( 1.5)  5243648.6 
   256     4    2S2 2P2 4P1         (2)1( 0.5)  5244181.9 
   257     2    2S2 2P2 4F1         (4)4( 4.5)  5244688.9 
   258     2    2S2 2P2 4F1         (4)3( 1.5)  5245136.5 
   259     2    2S2 2P2 4F1         (2)4( 3.5)  5245223.1 
   260     3    2S2 2P2 4D1         (2)2( 2.5)  5246031.9 
   261     2    2S2 2P2 4F1         (4)2( 2.5)  5246170.3 
   262     4    2S2 2P2 4P1         (2)1( 1.5)  5251288.9 
   263     5    2S2 2P2 4S1         (2)0( 0.5)  5252668.4 
   264    17    2P4 3D1             (2)3( 2.5)  5254204.4 
   265    17    2P4 3D1             (2)2( 1.5)  5255121.0 
   266     3    2S2 2P2 4F1         (4)2( 0.5)  5260343.0 
   267     3    2S2 2P2 4F1         (4)2( 1.5)  5260705.7 
   268     3    2S2 2P2 4F1         (4)4( 5.5)  5261295.5 
   269     3    2S2 2P2 4F1         (2)4( 4.5)  5262153.2 
   270     3    2S2 2P2 4F1         (2)2( 1.5)  5262868.6 
   271     3    2S2 2P2 4F1         (4)3( 2.5)  5263117.5 
   272     3    2S2 2P2 4F1         (4)3( 3.5)  5264134.7 
   273     3    2S2 2P2 4F1         (4)3( 4.5)  5264985.8 
   274     3    2S2 2P2 4F1         (2)3( 2.5)  5265328.7 
   275     3    2S2 2P2 4F1         (2)3( 3.5)  5266314.5 
   276    18    2P4 3D1             (2)1( 1.5)  5268233.1 
   277    18    2P4 3D1             (2)2( 2.5)  5274648.3 
   278     4    2S2 2P2 4D1         (2)4( 3.5)  5298226.1 
   279    20    2P4 3P1             (2)1( 1.5)  5299688.6 
   280     4    2S2 2P2 4D1         (2)4( 4.5)  5300435.3 
   281     4    2S2 2P2 4D1         (2)3( 3.5)  5304038.0 
   282     4    2S2 2P2 4D1         (2)3( 2.5)  5304287.8 
   283     4    2S2 2P2 4D1         (2)2( 1.5)  5304899.4 
   284    20    2P4 3P1             (2)1( 0.5)  5305044.2 
   285     4    2S2 2P2 4D1         (2)2( 2.5)  5309005.7 
   286     4    2S2 2P2 4D1         (2)1( 0.5)  5310769.6 
   287     4    2S2 2P2 4D1         (2)1( 1.5)  5315098.7 
   288     4    2S2 2P2 4D1         (2)0( 0.5)  5316676.7 
   289     5    2S2 2P2 4P1         (2)1( 0.5)  5317868.4 
   290     5    2S2 2P2 4P1         (2)1( 1.5)  5319043.2 
   291    19    2P4 3D1             (2)0( 0.5)  5320931.4 
   292     6    2S1 2P3 4S1         (6)0( 2.5)  5322236.3 
   293    19    2P4 3D1             (2)3( 2.5)  5324803.5 
   294    19    2P4 3D1             (2)3( 3.5)  5328510.0 
   295     4    2S2 2P2 4F1         (2)4( 4.5)  5332641.7 
   296     4    2S2 2P2 4F1         (2)4( 3.5)  5332726.9 
   297     4    2S2 2P2 4F1         (2)3( 2.5)  5333331.9 
   298     4    2S2 2P2 4F1         (2)3( 3.5)  5333736.8 
   299     4    2S2 2P2 4F1         (2)2( 1.5)  5337972.4 
   300     4    2S2 2P2 4F1         (2)5( 4.5)  5338385.0 
   301     4    2S2 2P2 4F1         (2)2( 2.5)  5338575.8 
   302     4    2S2 2P2 4F1         (2)5( 5.5)  5338678.2 
   303     4    2S2 2P2 4F1         (2)1( 0.5)  5342726.9 
   304     4    2S2 2P2 4F1         (2)1( 1.5)  5343056.5 
   305     6    2S1 2P3 4S1         (4)0( 1.5)  5346156.1 
   306    19    2P4 3D1             (2)1( 1.5)  5352030.7 
   307    19    2P4 3D1             (2)2( 2.5)  5352141.5 
   308    19    2P4 3D1             (2)2( 1.5)  5363175.1 
   309    19    2P4 3D1             (2)1( 0.5)  5363470.6 
   310     6    2S1 2P3 4P1         (6)1( 1.5)  5383873.7 
   311     6    2S1 2P3 4P1         (6)1( 2.5)  5384862.7 
   312     5    2S2 2P2 4D1         (2)2( 2.5)  5385636.6 
   313     6    2S1 2P3 4P1         (6)1( 3.5)  5386544.7 
   314     5    2S2 2P2 4D1         (2)2( 1.5)  5386900.8 
   315     6    2S1 2P3 4P1         (4)1( 2.5)  5407531.0 
   316     6    2S1 2P3 4P1         (4)1( 1.5)  5407888.1 
   317     6    2S1 2P3 4P1         (4)1( 0.5)  5408401.8 
   318     5    2S2 2P2 4F1         (2)3( 2.5)  5418206.6 
   319     5    2S2 2P2 4F1         (2)3( 3.5)  5418439.4 
   320     6    2S1 2P3 4D1         (6)2( 0.5)  5448857.9 
   321     6    2S1 2P3 4D1         (6)2( 1.5)  5448956.7 
   322     6    2S1 2P3 4D1         (6)2( 2.5)  5449120.9 
   323     6    2S1 2P3 4D1         (6)2( 3.5)  5449354.5 
   324     6    2S1 2P3 4D1         (6)2( 4.5)  5449674.0 
   325    20    2P4 3D1             (2)2( 2.5)  5474036.8 
   326    20    2P4 3D1             (2)2( 1.5)  5478030.0 
   327     6    2S1 2P3 4D1         (4)2( 1.5)  5479167.2 
   328     6    2S1 2P3 4D1         (4)2( 2.5)  5479179.9 
   329     6    2S1 2P3 4D1         (4)2( 0.5)  5479242.0 
