SEQ='C '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 523528949.8   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    29       1.57E-17  1.11E-17  6.99E-18  4.91E-18  3.44E-18  2.11E-18  1.44E-18  9.69E-19  5.59E-19  3.63E-19
             2.31E-19  1.23E-19  7.36E-20  4.18E-20  1.80E-20  8.88E-21  4.12E-21  1.37E-21  5.67E-22
    30       1.38E-16  9.75E-17  6.14E-17  4.31E-17  3.01E-17  1.85E-17  1.25E-17  8.32E-18  4.63E-18  2.84E-18
             1.66E-18  7.33E-19  3.63E-19  1.67E-19  5.38E-20  2.14E-20  8.21E-21  2.21E-21  8.01E-22
    31       3.34E-16  2.35E-16  1.48E-16  1.04E-16  7.22E-17  4.37E-17  2.91E-17  1.87E-17  9.56E-18  5.32E-18
             2.72E-18  9.85E-19  4.18E-19  1.67E-19  4.62E-20  1.69E-20  6.12E-21  1.57E-21  5.57E-22
    32       6.18E-17  4.35E-17  2.73E-17  1.91E-17  1.32E-17  7.79E-18  5.01E-18  3.04E-18  1.40E-18  6.98E-19
             3.18E-19  9.97E-20  3.87E-20  1.44E-20  3.79E-21  1.36E-21  4.83E-22  1.23E-22  4.35E-23
    37       5.96E-18  4.20E-18  2.64E-18  1.85E-18  1.29E-18  7.85E-19  5.29E-19  3.51E-19  1.99E-19  1.27E-19
             8.03E-20  4.25E-20  2.52E-20  1.43E-20  6.15E-21  3.02E-21  1.40E-21  4.67E-22  1.93E-22
    38       5.19E-17  3.66E-17  2.30E-17  1.61E-17  1.12E-17  6.80E-18  4.56E-18  2.99E-18  1.63E-18  9.92E-19
             5.73E-19  2.52E-19  1.24E-19  5.70E-20  1.83E-20  7.31E-21  2.80E-21  7.52E-22  2.73E-22
    39       1.26E-16  8.91E-17  5.60E-17  3.91E-17  2.71E-17  1.62E-17  1.07E-17  6.78E-18  3.43E-18  1.89E-18
             9.60E-19  3.46E-19  1.46E-19  5.82E-20  1.61E-20  5.91E-21  2.13E-21  5.47E-22  1.94E-22
    40       2.45E-17  1.73E-17  1.08E-17  7.54E-18  5.18E-18  3.04E-18  1.94E-18  1.17E-18  5.30E-19  2.63E-19
             1.19E-19  3.72E-20  1.44E-20  5.38E-21  1.41E-21  5.05E-22  1.80E-22  4.57E-23  1.62E-23
    46       2.54E-18  1.79E-18  1.13E-18  7.86E-19  5.44E-19  3.27E-19  2.17E-19  1.42E-19  7.88E-20  4.99E-20
             3.12E-20  1.64E-20  9.68E-21  5.47E-21  2.35E-21  1.16E-21  5.35E-22  1.78E-22  7.37E-23
    47       2.20E-17  1.55E-17  9.73E-18  6.79E-18  4.70E-18  2.81E-18  1.86E-18  1.20E-18  6.46E-19  3.88E-19
             2.23E-19  9.72E-20  4.78E-20  2.19E-20  7.03E-21  2.80E-21  1.07E-21  2.88E-22  1.04E-22
    48       5.39E-17  3.80E-17  2.38E-17  1.66E-17  1.14E-17  6.76E-18  4.40E-18  2.75E-18  1.37E-18  7.49E-19
             3.78E-19  1.36E-19  5.72E-20  2.27E-20  6.29E-21  2.31E-21  8.32E-22  2.13E-22  7.57E-23
    49       1.08E-17  7.61E-18  4.76E-18  3.30E-18  2.26E-18  1.31E-18  8.26E-19  4.92E-19  2.21E-19  1.09E-19
             4.91E-20  1.53E-20  5.91E-21  2.20E-21  5.77E-22  2.07E-22  7.35E-23  1.87E-23  6.61E-24

   INREP
   -----
     3       1.35E-11  9.57E-12  6.04E-12  4.26E-12  3.01E-12  1.88E-12  1.31E-12  8.98E-13  5.24E-13  3.32E-13
             1.99E-13  8.98E-14  4.49E-14  2.08E-14  6.75E-15  2.71E-15  1.04E-15  2.82E-16  1.03E-16
     4       2.24E-13  1.58E-13  9.98E-14  7.03E-14  4.94E-14  3.07E-14  2.10E-14  1.41E-14  7.81E-15  4.68E-15
             2.62E-15  1.09E-15  5.15E-16  2.30E-16  7.32E-17  2.94E-17  1.15E-17  3.21E-18  1.20E-18
     5       3.01E-14  2.13E-14  1.34E-14  9.44E-15  6.62E-15  4.10E-15  2.80E-15  1.86E-15  1.01E-15  6.00E-16
             3.31E-16  1.35E-16  6.32E-17  2.80E-17  8.86E-18  3.56E-18  1.39E-18  3.89E-19  1.45E-19
     6       6.21E-15  4.38E-15  2.76E-15  1.94E-15  1.36E-15  8.38E-16  5.68E-16  3.74E-16  2.01E-16  1.18E-16
             6.40E-17  2.57E-17  1.20E-17  5.27E-18  1.66E-18  6.65E-19  2.59E-19  7.24E-20  2.71E-20
     7       1.68E-15  1.18E-15  7.45E-16  5.23E-16  3.66E-16  2.23E-16  1.50E-16  9.81E-17  5.19E-17  3.00E-17
             1.62E-17  6.43E-18  2.97E-18  1.30E-18  4.08E-19  1.63E-19  6.34E-20  1.77E-20  6.61E-21
     8       5.49E-16  3.88E-16  2.44E-16  1.71E-16  1.19E-16  7.21E-17  4.81E-17  3.10E-17  1.62E-17  9.22E-18
             4.93E-18  1.94E-18  8.93E-19  3.89E-19  1.21E-19  4.85E-20  1.88E-20  5.25E-21  1.96E-21
     9       2.09E-16  1.47E-16  9.25E-17  6.47E-17  4.48E-17  2.69E-17  1.77E-17  1.13E-17  5.79E-18  3.27E-18
             1.73E-18  6.77E-19  3.10E-19  1.35E-19  4.19E-20  1.67E-20  6.48E-21  1.80E-21  6.73E-22
    10       8.92E-17  6.29E-17  3.94E-17  2.75E-17  1.89E-17  1.12E-17  7.31E-18  4.59E-18  2.32E-18  1.30E-18
             6.81E-19  2.64E-19  1.21E-19  5.22E-20  1.62E-20  6.44E-21  2.50E-21  6.95E-22  2.59E-22
    11       4.19E-17  2.95E-17  1.84E-17  1.28E-17  8.75E-18  5.12E-18  3.29E-18  2.04E-18  1.01E-18  5.62E-19
             2.93E-19  1.13E-19  5.13E-20  2.22E-20  6.87E-21  2.73E-21  1.06E-21  2.94E-22  1.10E-22
    12       2.13E-17  1.50E-17  9.33E-18  6.44E-18  4.37E-18  2.52E-18  1.60E-18  9.77E-19  4.77E-19  2.62E-19
             1.36E-19  5.21E-20  2.36E-20  1.02E-20  3.14E-21  1.25E-21  4.83E-22  1.34E-22  4.99E-23
    13       1.16E-17  8.13E-18  5.04E-18  3.46E-18  2.33E-18  1.32E-18  8.24E-19  4.97E-19  2.39E-19  1.30E-19
             6.71E-20  2.55E-20  1.15E-20  4.97E-21  1.53E-21  6.07E-22  2.35E-22  6.52E-23  2.43E-23
    14       6.66E-18  4.66E-18  2.88E-18  1.96E-18  1.31E-18  7.27E-19  4.48E-19  2.66E-19  1.26E-19  6.81E-20
             3.49E-20  1.32E-20  5.96E-21  2.56E-21  7.88E-22  3.12E-22  1.21E-22  3.35E-23  1.25E-23
    15       4.08E-18  2.85E-18  1.75E-18  1.18E-18  7.75E-19  4.22E-19  2.55E-19  1.49E-19  6.94E-20  3.70E-20
             1.88E-20  7.08E-21  3.17E-21  1.36E-21  4.17E-22  1.65E-22  6.37E-23  1.76E-23  6.53E-24
    16       2.56E-18  1.79E-18  1.09E-18  7.33E-19  4.75E-19  2.52E-19  1.49E-19  8.56E-20  3.91E-20  2.07E-20
             1.05E-20  3.92E-21  1.76E-21  7.53E-22  2.31E-22  9.14E-23  3.53E-23  9.76E-24  3.63E-24
    17       1.13E-18  7.83E-19  4.69E-19  3.09E-19  1.96E-19  1.00E-19  5.76E-20  3.22E-20  1.43E-20  7.46E-21
             3.74E-21  1.39E-21  6.20E-22  2.65E-22  8.11E-23  3.20E-23  1.24E-23  3.41E-24  1.27E-24
    18       5.68E-19  3.90E-19  2.29E-19  1.47E-19  9.08E-20  4.46E-20  2.49E-20  1.36E-20  5.87E-21  3.02E-21
             1.49E-21  5.50E-22  2.45E-22  1.04E-22  3.18E-23  1.25E-23  4.84E-24  1.33E-24  4.94E-25
    19       3.12E-19  2.13E-19  1.23E-19  7.69E-20  4.59E-20  2.16E-20  1.17E-20  6.23E-21  2.62E-21  1.33E-21
             6.53E-22  2.38E-22  1.06E-22  4.48E-23  1.37E-23  5.38E-24  2.07E-24  5.71E-25  2.12E-25
    20       1.40E-19  9.40E-20  5.29E-20  3.23E-20  1.86E-20  8.28E-21  4.32E-21  2.21E-21  8.97E-22  4.46E-22
             2.16E-22  7.78E-23  3.42E-23  1.45E-23  4.40E-24  1.73E-24  6.65E-25  1.83E-25  6.78E-26
    21       6.01E-20  3.95E-20  2.11E-20  1.23E-20  6.71E-21  2.79E-21  1.38E-21  6.76E-22  2.62E-22  1.27E-22
             6.01E-23  2.13E-23  9.32E-24  3.92E-24  1.18E-24  4.64E-25  1.78E-25  4.90E-26  1.81E-26
    22       2.19E-20  1.40E-20  7.00E-21  3.81E-21  1.94E-21  7.32E-22  3.40E-22  1.57E-22  5.67E-23  2.64E-23
             1.22E-23  4.21E-24  1.81E-24  7.56E-25  2.27E-25  8.85E-26  3.39E-26  9.29E-27  3.43E-27
    23       1.27E-20  7.87E-21  3.76E-21  1.97E-21  9.63E-22  3.46E-22  1.55E-22  6.89E-23  2.40E-23  1.09E-23
             4.92E-24  1.67E-24  7.15E-25  2.96E-25  8.82E-26  3.44E-26  1.31E-26  3.59E-27  1.33E-27
    24       6.58E-21  3.90E-21  1.74E-21  8.62E-22  3.99E-22  1.34E-22  5.71E-23  2.43E-23  7.97E-24  3.49E-24
             1.53E-24  5.05E-25  2.13E-25  8.71E-26  2.57E-26  9.97E-27  3.79E-27  1.03E-27  3.81E-28
    25       4.52E-21  2.61E-21  1.12E-21  5.34E-22  2.40E-22  7.75E-23  3.21E-23  1.33E-23  4.23E-24  1.81E-24
             7.77E-25  2.51E-25  1.05E-25  4.25E-26  1.25E-26  4.82E-27  1.83E-27  4.97E-28  1.83E-28
    26       2.74E-21  1.53E-21  6.19E-22  2.84E-22  1.23E-22  3.79E-23  1.52E-23  6.08E-24  1.85E-24  7.64E-25
             3.19E-25  1.00E-25  4.10E-26  1.65E-26  4.77E-27  1.83E-27  6.91E-28  1.87E-28  6.86E-29
    27       1.77E-21  9.54E-22  3.68E-22  1.64E-22  6.84E-23  2.04E-23  7.97E-24  3.11E-24  9.10E-25  3.66E-25
             1.49E-25  4.53E-26  1.82E-26  7.21E-27  2.06E-27  7.85E-28  2.95E-28  7.94E-29  2.91E-29
    28       9.86E-22  5.10E-22  1.86E-22  7.94E-23  3.21E-23  9.17E-24  3.49E-24  1.32E-24  3.71E-25  1.44E-25
             5.65E-26  1.65E-26  6.48E-27  2.51E-27  7.05E-28  2.65E-28  9.89E-29  2.64E-29  9.62E-30
    29       5.37E-22  2.65E-22  9.12E-23  3.75E-23  1.47E-23  4.06E-24  1.51E-24  5.60E-25  1.52E-25  5.71E-26
             2.17E-26  6.09E-27  2.32E-27  8.81E-28  2.42E-28  8.98E-29  3.31E-29  8.74E-30  3.17E-30
    30       2.27E-22  1.05E-22  3.34E-23  1.32E-23  4.98E-24  1.33E-24  4.84E-25  1.76E-25  4.60E-26  1.68E-26
             6.16E-27  1.65E-27  6.09E-28  2.24E-28  5.95E-29  2.17E-29  7.87E-30  2.05E-30  7.35E-31
    31       1.31E-22  5.80E-23  1.77E-23  6.81E-24  2.54E-24  6.68E-25  2.41E-25  8.64E-26  2.23E-26  8.05E-27
             2.91E-27  7.63E-28  2.77E-28  1.01E-28  2.62E-29  9.46E-30  3.40E-30  8.77E-31  3.13E-31
    32       5.78E-23  2.44E-23  7.08E-24  2.66E-24  9.72E-25  2.52E-25  9.01E-26  3.21E-26  8.21E-27  2.93E-27
             1.05E-27  2.69E-28  9.65E-29  3.45E-29  8.87E-30  3.17E-30  1.13E-30  2.89E-31  1.03E-31
    33       3.18E-23  1.30E-23  3.66E-24  1.35E-24  4.91E-25  1.26E-25  4.50E-26  1.60E-26  4.07E-27  1.45E-27
             5.15E-28  1.31E-28  4.68E-29  1.67E-29  4.25E-30  1.51E-30  5.37E-31  1.37E-31  4.84E-32
    34       1.32E-23  5.18E-24  1.41E-24  5.15E-25  1.85E-25  4.74E-26  1.68E-26  5.96E-27  1.51E-27  5.36E-28
             1.90E-28  4.83E-29  1.71E-29  6.07E-30  1.54E-30  5.46E-31  1.93E-31  4.90E-32  1.74E-32
    35       6.68E-24  2.56E-24  6.87E-25  2.48E-25  8.88E-26  2.26E-26  8.03E-27  2.84E-27  7.21E-28  2.55E-28
             9.03E-29  2.29E-29  8.10E-30  2.87E-30  7.27E-31  2.57E-31  9.11E-32  2.31E-32  8.16E-33
    36       2.36E-24  8.82E-25  2.31E-25  8.29E-26  2.95E-26  7.50E-27  2.66E-27  9.40E-28  2.38E-28  8.42E-29
             2.98E-29  7.54E-30  2.67E-30  9.44E-31  2.39E-31  8.45E-32  2.99E-32  7.56E-33  2.67E-33
    37       1.17E-24  4.31E-25  1.12E-25  4.00E-26  1.42E-26  3.61E-27  1.28E-27  4.52E-28  1.14E-28  4.04E-29
             1.43E-29  3.62E-30  1.28E-30  4.53E-31  1.15E-31  4.05E-32  1.43E-32  3.62E-33  1.28E-33
    38       4.13E-25  1.50E-25  3.86E-26  1.37E-26  4.86E-27  1.23E-27  4.36E-28  1.54E-28  3.90E-29  1.38E-29
             4.88E-30  1.23E-30  4.37E-31  1.54E-31  3.91E-32  1.38E-32  4.88E-33  1.24E-33  4.37E-34
    39       2.01E-25  7.22E-26  1.85E-26  6.56E-27  2.32E-27  5.89E-28  2.08E-28  7.36E-29  1.86E-29  6.59E-30
             2.33E-30  5.89E-31  2.08E-31  7.37E-32  1.86E-32  6.59E-33  2.33E-33  5.89E-34  2.08E-34
    40       1.25E-25  4.47E-26  1.14E-26  4.03E-27  1.43E-27  3.61E-28  1.28E-28  4.51E-29  1.14E-29  4.04E-30
             1.43E-30  3.61E-31  1.28E-31  4.51E-32  1.14E-32  4.04E-33  1.43E-33  3.61E-34  1.28E-34
    41       4.17E-26  1.48E-26  3.76E-27  1.33E-27  4.71E-28  1.19E-28  4.21E-29  1.49E-29  3.77E-30  1.33E-30
             4.71E-31  1.19E-31  4.22E-32  1.49E-32  3.77E-33  1.33E-33  4.71E-34  1.19E-34  4.22E-35
    42       2.10E-26  7.44E-27  1.88E-27  6.66E-28  2.36E-28  5.96E-29  2.11E-29  7.45E-30  1.89E-30  6.67E-31
             2.36E-31  5.96E-32  2.11E-32  7.45E-33  1.89E-33  6.67E-34  2.36E-34  5.96E-35  2.11E-35

                                                                                     --------------------------
                                                                                     PRTF= 5  LVLPRT= (4P  2.5)
   ILREP
   -----
     3       8.31E-11  5.87E-11  3.71E-11  2.62E-11  1.85E-11  1.16E-11  8.15E-12  5.66E-12  3.40E-12  2.24E-12
             1.41E-12  7.00E-13  3.82E-13  1.95E-13  7.33E-14  3.29E-14  1.41E-14  4.36E-15  1.72E-15
     4       1.03E-11  7.27E-12  4.59E-12  3.25E-12  2.30E-12  1.45E-12  1.02E-12  7.22E-13  4.52E-13  3.14E-13
             2.14E-13  1.23E-13  7.63E-14  4.46E-14  1.97E-14  9.84E-15  4.60E-15  1.54E-15  6.40E-16
     5       2.00E-11  1.41E-11  8.91E-12  6.29E-12  4.44E-12  2.79E-12  1.95E-12  1.35E-12  8.06E-13  5.22E-13
             3.20E-13  1.49E-13  7.61E-14  3.57E-14  1.17E-14  4.71E-15  1.81E-15  4.89E-16  1.78E-16
     6       3.34E-11  2.36E-11  1.49E-11  1.05E-11  7.36E-12  4.55E-12  3.11E-12  2.06E-12  1.11E-12  6.40E-13
             3.38E-13  1.26E-13  5.44E-14  2.19E-14  6.13E-15  2.26E-15  8.15E-16  2.09E-16  7.44E-17
     7       4.67E-12  3.30E-12  2.09E-12  1.48E-12  1.04E-12  6.59E-13  4.65E-13  3.27E-13  2.04E-13  1.40E-13
             9.48E-14  5.37E-14  3.31E-14  1.92E-14  8.45E-15  4.20E-15  1.96E-15  6.56E-16  2.72E-16
     8       1.53E-11  1.08E-11  6.85E-12  4.84E-12  3.41E-12  2.14E-12  1.50E-12  1.04E-12  6.17E-13  3.98E-13
             2.43E-13  1.12E-13  5.70E-14  2.66E-14  8.70E-15  3.49E-15  1.34E-15  3.62E-16  1.31E-16
     9       2.26E-11  1.60E-11  1.01E-11  7.10E-12  4.99E-12  3.09E-12  2.11E-12  1.40E-12  7.54E-13  4.34E-13
             2.29E-13  8.54E-14  3.68E-14  1.48E-14  4.13E-15  1.52E-15  5.50E-16  1.41E-16  5.01E-17
    10       1.62E-11  1.14E-11  7.18E-12  5.03E-12  3.50E-12  2.11E-12  1.39E-12  8.66E-13  4.13E-13  2.11E-13
             9.81E-14  3.13E-14  1.22E-14  4.59E-15  1.21E-15  4.33E-16  1.54E-16  3.92E-17  1.39E-17
    11       2.55E-12  1.80E-12  1.14E-12  8.05E-13  5.68E-13  3.58E-13  2.52E-13  1.77E-13  1.09E-13  7.47E-14
             5.00E-14  2.80E-14  1.71E-14  9.88E-15  4.33E-15  2.15E-15  9.99E-16  3.34E-16  1.38E-16
    12       8.44E-12  5.96E-12  3.77E-12  2.66E-12  1.88E-12  1.18E-12  8.23E-13  5.68E-13  3.36E-13  2.16E-13
             1.31E-13  6.02E-14  3.04E-14  1.41E-14  4.61E-15  1.85E-15  7.09E-16  1.91E-16  6.94E-17
    13       1.38E-11  9.73E-12  6.14E-12  4.32E-12  3.03E-12  1.88E-12  1.28E-12  8.50E-13  4.57E-13  2.63E-13
             1.38E-13  5.14E-14  2.21E-14  8.88E-15  2.48E-15  9.11E-16  3.29E-16  8.44E-17  3.00E-17
    14       1.42E-11  1.01E-11  6.32E-12  4.43E-12  3.08E-12  1.86E-12  1.22E-12  7.63E-13  3.63E-13  1.86E-13
             8.62E-14  2.74E-14  1.07E-14  4.02E-15  1.06E-15  3.80E-16  1.35E-16  3.44E-17  1.22E-17
    15       7.69E-12  5.42E-12  3.39E-12  2.36E-12  1.62E-12  9.42E-13  5.90E-13  3.43E-13  1.44E-13  6.68E-14
             2.83E-14  8.20E-15  3.06E-15  1.11E-15  2.87E-16  1.02E-16  3.62E-17  9.17E-18  3.24E-18
    16       1.56E-12  1.11E-12  6.99E-13  4.94E-13  3.48E-13  2.19E-13  1.54E-13  1.07E-13  6.57E-14  4.46E-14
             2.96E-14  1.64E-14  9.98E-15  5.74E-15  2.51E-15  1.24E-15  5.77E-16  1.93E-16  7.98E-17
    17       5.19E-12  3.66E-12  2.32E-12  1.63E-12  1.15E-12  7.22E-13  5.03E-13  3.46E-13  2.04E-13  1.30E-13
             7.82E-14  3.58E-14  1.80E-14  8.36E-15  2.72E-15  1.09E-15  4.18E-16  1.13E-16  4.09E-17
    18       8.84E-12  6.25E-12  3.94E-12  2.78E-12  1.95E-12  1.20E-12  8.21E-13  5.43E-13  2.91E-13  1.67E-13
             8.75E-14  3.24E-14  1.39E-14  5.58E-15  1.56E-15  5.72E-16  2.07E-16  5.30E-17  1.88E-17
    19       1.06E-11  7.49E-12  4.71E-12  3.30E-12  2.30E-12  1.39E-12  9.11E-13  5.68E-13  2.70E-13  1.38E-13
             6.38E-14  2.03E-14  7.93E-15  2.97E-15  7.82E-16  2.80E-16  9.98E-17  2.54E-17  8.98E-18
    20       8.76E-12  6.17E-12  3.86E-12  2.69E-12  1.85E-12  1.07E-12  6.72E-13  3.91E-13  1.64E-13  7.60E-14
             3.22E-14  9.32E-15  3.48E-15  1.27E-15  3.26E-16  1.16E-16  4.11E-17  1.04E-17  3.69E-18
    21       3.79E-12  2.66E-12  1.66E-12  1.14E-12  7.69E-13  4.27E-13  2.53E-13  1.36E-13  5.15E-14  2.21E-14
             8.78E-15  2.42E-15  8.80E-16  3.16E-16  8.08E-17  2.87E-17  1.02E-17  2.57E-18  9.09E-19
    22       1.04E-12  7.35E-13  4.65E-13  3.28E-13  2.31E-13  1.45E-13  1.02E-13  7.05E-14  4.28E-14  2.88E-14
             1.90E-14  1.04E-14  6.32E-15  3.62E-15  1.58E-15  7.80E-16  3.63E-16  1.21E-16  5.01E-17
    23       3.45E-12  2.43E-12  1.54E-12  1.09E-12  7.65E-13  4.78E-13  3.32E-13  2.28E-13  1.33E-13  8.43E-14
             5.05E-14  2.30E-14  1.15E-14  5.34E-15  1.74E-15  6.94E-16  2.66E-16  7.17E-17  2.60E-17
    24       6.00E-12  4.24E-12  2.67E-12  1.88E-12  1.32E-12  8.15E-13  5.55E-13  3.66E-13  1.95E-13  1.11E-13
             5.83E-14  2.15E-14  9.22E-15  3.70E-15  1.03E-15  3.79E-16  1.37E-16  3.51E-17  1.25E-17
    25       7.77E-12  5.48E-12  3.45E-12  2.42E-12  1.68E-12  1.01E-12  6.65E-13  4.14E-13  1.96E-13  1.00E-13
             4.63E-14  1.47E-14  5.74E-15  2.15E-15  5.65E-16  2.03E-16  7.22E-17  1.83E-17  6.49E-18
    26       7.70E-12  5.43E-12  3.40E-12  2.37E-12  1.62E-12  9.44E-13  5.91E-13  3.43E-13  1.44E-13  6.67E-14
             2.82E-14  8.17E-15  3.04E-15  1.11E-15  2.85E-16  1.02E-16  3.60E-17  9.13E-18  3.23E-18
    27       5.31E-12  3.73E-12  2.32E-12  1.60E-12  1.08E-12  5.99E-13  3.55E-13  1.91E-13  7.21E-14  3.09E-14
             1.23E-14  3.38E-15  1.23E-15  4.43E-16  1.13E-16  4.01E-17  1.42E-17  3.60E-18  1.27E-18
    28       1.89E-12  1.33E-12  8.19E-13  5.57E-13  3.66E-13  1.93E-13  1.07E-13  5.40E-14  1.86E-14  7.55E-15
             2.89E-15  7.71E-16  2.78E-16  9.91E-17  2.52E-17  8.93E-18  3.16E-18  8.00E-19  2.83E-19
    29       7.34E-13  5.18E-13  3.27E-13  2.31E-13  1.63E-13  1.02E-13  7.10E-14  4.90E-14  2.95E-14  1.97E-14
             1.29E-14  7.04E-15  4.25E-15  2.43E-15  1.06E-15  5.22E-16  2.43E-16  8.10E-17  3.35E-17
    30       2.42E-12  1.71E-12  1.08E-12  7.63E-13  5.37E-13  3.35E-13  2.32E-13  1.58E-13  9.16E-14  5.78E-14
             3.45E-14  1.56E-14  7.81E-15  3.62E-15  1.17E-15  4.69E-16  1.80E-16  4.84E-17  1.76E-17
    31       4.27E-12  3.02E-12  1.90E-12  1.34E-12  9.39E-13  5.78E-13  3.93E-13  2.58E-13  1.37E-13  7.80E-14
             4.07E-14  1.50E-14  6.40E-15  2.57E-15  7.14E-16  2.62E-16  9.48E-17  2.43E-17  8.64E-18
    32       5.77E-12  4.07E-12  2.56E-12  1.79E-12  1.25E-12  7.50E-13  4.92E-13  3.06E-13  1.44E-13  7.35E-14
             3.40E-14  1.08E-14  4.20E-15  1.57E-15  4.14E-16  1.48E-16  5.28E-17  1.34E-17  4.75E-18
    33       6.32E-12  4.45E-12  2.79E-12  1.94E-12  1.33E-12  7.73E-13  4.84E-13  2.81E-13  1.18E-13  5.44E-14
             2.30E-14  6.66E-15  2.48E-15  9.03E-16  2.33E-16  8.27E-17  2.93E-17  7.44E-18  2.63E-18
    34       5.38E-12  3.79E-12  2.36E-12  1.62E-12  1.09E-12  6.07E-13  3.59E-13  1.94E-13  7.30E-14  3.13E-14
             1.25E-14  3.42E-15  1.25E-15  4.48E-16  1.14E-16  4.06E-17  1.44E-17  3.64E-18  1.29E-18
    35       3.15E-12  2.21E-12  1.36E-12  9.28E-13  6.10E-13  3.21E-13  1.79E-13  9.00E-14  3.10E-14  1.26E-14
             4.81E-15  1.28E-15  4.62E-16  1.65E-16  4.20E-17  1.49E-17  5.26E-18  1.33E-18  4.71E-19
    36       9.54E-13  6.66E-13  4.07E-13  2.72E-13  1.74E-13  8.64E-14  4.54E-14  2.14E-14  6.87E-15  2.68E-15
             1.00E-15  2.62E-16  9.38E-17  3.34E-17  8.48E-18  3.00E-18  1.06E-18  2.69E-19  9.50E-20
    37       5.40E-13  3.82E-13  2.41E-13  1.70E-13  1.20E-13  7.46E-14  5.18E-14  3.55E-14  2.12E-14  1.41E-14
             9.15E-15  4.97E-15  3.00E-15  1.71E-15  7.42E-16  3.66E-16  1.70E-16  5.68E-17  2.35E-17
    38       1.78E-12  1.26E-12  7.95E-13  5.60E-13  3.94E-13  2.45E-13  1.69E-13  1.15E-13  6.59E-14  4.14E-14
             2.46E-14  1.11E-14  5.54E-15  2.56E-15  8.29E-16  3.31E-16  1.27E-16  3.42E-17  1.24E-17
    39       3.16E-12  2.23E-12  1.41E-12  9.90E-13  6.93E-13  4.26E-13  2.88E-13  1.89E-13  9.97E-14  5.65E-14
             2.94E-14  1.08E-14  4.61E-15  1.85E-15  5.14E-16  1.89E-16  6.82E-17  1.75E-17  6.21E-18
    40       4.38E-12  3.09E-12  1.94E-12  1.36E-12  9.45E-13  5.68E-13  3.71E-13  2.30E-13  1.08E-13  5.51E-14
             2.54E-14  8.04E-15  3.14E-15  1.17E-15  3.09E-16  1.11E-16  3.94E-17  1.00E-17  3.54E-18
    41       5.09E-12  3.58E-12  2.24E-12  1.56E-12  1.07E-12  6.22E-13  3.89E-13  2.25E-13  9.44E-14  4.35E-14
             1.84E-14  5.32E-15  1.98E-15  7.21E-16  1.86E-16  6.61E-17  2.34E-17  5.94E-18  2.10E-18
    42       4.89E-12  3.44E-12  2.14E-12  1.47E-12  9.93E-13  5.51E-13  3.26E-13  1.76E-13  6.62E-14  2.83E-14
             1.13E-14  3.10E-15  1.13E-15  4.06E-16  1.04E-16  3.68E-17  1.30E-17  3.30E-18  1.17E-18
    43       3.62E-12  2.54E-12  1.57E-12  1.07E-12  7.01E-13  3.69E-13  2.06E-13  1.03E-13  3.56E-14  1.44E-14
             5.52E-15  1.47E-15  5.31E-16  1.89E-16  4.82E-17  1.71E-17  6.04E-18  1.53E-18  5.41E-19
    44       1.84E-12  1.29E-12  7.86E-13  5.26E-13  3.36E-13  1.67E-13  8.77E-14  4.14E-14  1.33E-14  5.18E-15
             1.93E-15  5.07E-16  1.81E-16  6.45E-17  1.64E-17  5.80E-18  2.05E-18  5.19E-19  1.84E-19
    45       4.84E-13  3.37E-13  2.03E-13  1.33E-13  8.26E-14  3.85E-14  1.91E-14  8.56E-15  2.60E-15  9.87E-16
             3.63E-16  9.40E-17  3.35E-17  1.19E-17  3.02E-18  1.07E-18  3.78E-19  9.56E-20  3.38E-20
    46       4.12E-13  2.91E-13  1.84E-13  1.29E-13  9.09E-14  5.65E-14  3.90E-14  2.66E-14  1.57E-14  1.04E-14
             6.73E-15  3.64E-15  2.19E-15  1.25E-15  5.41E-16  2.67E-16  1.24E-16  4.14E-17  1.71E-17
    47       1.36E-12  9.58E-13  6.04E-13  4.26E-13  2.99E-13  1.85E-13  1.27E-13  8.59E-14  4.91E-14  3.07E-14
             1.81E-14  8.15E-15  4.06E-15  1.87E-15  6.07E-16  2.42E-16  9.29E-17  2.50E-17  9.07E-18
    48       2.41E-12  1.70E-12  1.07E-12  7.54E-13  5.27E-13  3.23E-13  2.18E-13  1.42E-13  7.47E-14  4.22E-14
             2.19E-14  8.03E-15  3.43E-15  1.37E-15  3.81E-16  1.40E-16  5.06E-17  1.30E-17  4.61E-18
    49       3.39E-12  2.39E-12  1.50E-12  1.05E-12  7.31E-13  4.38E-13  2.86E-13  1.77E-13  8.31E-14  4.21E-14
             1.94E-14  6.13E-15  2.39E-15  8.94E-16  2.35E-16  8.43E-17  3.00E-17  7.62E-18  2.70E-18
    50       4.10E-12  2.89E-12  1.81E-12  1.26E-12  8.62E-13  5.00E-13  3.12E-13  1.80E-13  7.55E-14  3.48E-14
             1.47E-14  4.24E-15  1.58E-15  5.75E-16  1.48E-16  5.27E-17  1.87E-17  4.74E-18  1.68E-18
    51       4.25E-12  2.99E-12  1.86E-12  1.28E-12  8.63E-13  4.79E-13  2.83E-13  1.52E-13  5.73E-14  2.45E-14
