SEQ='N '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 564544527.3   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
  1379       1.67E-18  1.18E-18  7.51E-19  5.36E-19  3.85E-19  2.53E-19  1.86E-19  1.36E-19  8.49E-20  5.41E-20
             3.10E-20  1.24E-20  5.56E-21  2.29E-21  6.52E-22  2.42E-22  8.78E-23  2.26E-23  8.03E-24
  1380       1.96E-18  1.39E-18  8.82E-19  6.29E-19  4.52E-19  2.97E-19  2.19E-19  1.60E-19  1.00E-19  6.39E-20
             3.66E-20  1.47E-20  6.57E-21  2.71E-21  7.72E-22  2.86E-22  1.04E-22  2.67E-23  9.51E-24
  1382       4.33E-19  3.07E-19  1.95E-19  1.40E-19  1.01E-19  6.78E-20  5.15E-20  4.00E-20  2.83E-20  2.07E-20
             1.40E-20  7.15E-21  3.82E-21  1.85E-21  6.22E-22  2.53E-22  9.82E-23  2.67E-23  9.72E-24
  1383       5.50E-19  3.90E-19  2.48E-19  1.78E-19  1.29E-19  8.61E-20  6.55E-20  5.08E-20  3.60E-20  2.64E-20
             1.78E-20  9.11E-21  4.86E-21  2.35E-21  7.93E-22  3.23E-22  1.25E-22  3.40E-23  1.24E-23
  1384       6.56E-19  4.65E-19  2.96E-19  2.12E-19  1.53E-19  1.03E-19  7.82E-20  6.07E-20  4.31E-20  3.15E-20
             2.13E-20  1.09E-20  5.82E-21  2.81E-21  9.49E-22  3.86E-22  1.50E-22  4.07E-23  1.48E-23
  1385       2.31E-19  1.63E-19  1.04E-19  7.35E-20  5.23E-20  3.34E-20  2.36E-20  1.61E-20  8.67E-21  4.81E-21
             2.38E-21  8.01E-22  3.21E-22  1.22E-22  3.25E-23  1.17E-23  4.17E-24  1.06E-24  3.76E-25
  1386       6.92E-19  4.90E-19  3.11E-19  2.21E-19  1.57E-19  1.00E-19  7.08E-20  4.83E-20  2.61E-20  1.45E-20
             7.15E-21  2.41E-21  9.65E-22  3.67E-22  9.77E-23  3.52E-23  1.25E-23  3.19E-24  1.13E-24
  1389       2.38E-18  1.69E-18  1.07E-18  7.66E-19  5.52E-19  3.64E-19  2.70E-19  1.99E-19  1.26E-19  8.09E-20
             4.65E-20  1.88E-20  8.42E-21  3.48E-21  9.92E-22  3.68E-22  1.34E-22  3.44E-23  1.22E-23
  1390       5.52E-19  3.91E-19  2.49E-19  1.78E-19  1.28E-19  8.43E-20  6.25E-20  4.62E-20  2.92E-20  1.88E-20
             1.08E-20  4.37E-21  1.95E-21  8.08E-22  2.30E-22  8.54E-23  3.10E-23  7.98E-24  2.84E-24
  1392       7.06E-19  5.00E-19  3.18E-19  2.27E-19  1.64E-19  1.08E-19  8.00E-20  5.92E-20  3.74E-20  2.40E-20
             1.38E-20  5.59E-21  2.51E-21  1.04E-21  2.95E-22  1.09E-22  3.97E-23  1.02E-23  3.64E-24
  1393       8.90E-19  6.31E-19  4.01E-19  2.87E-19  2.06E-19  1.36E-19  1.01E-19  7.47E-20  4.73E-20  3.04E-20
             1.75E-20  7.08E-21  3.17E-21  1.31E-21  3.74E-22  1.39E-22  5.03E-23  1.30E-23  4.61E-24
  1394       2.48E-19  1.76E-19  1.12E-19  8.00E-20  5.76E-20  3.80E-20  2.82E-20  2.09E-20  1.32E-20  8.50E-21
             4.90E-21  1.98E-21  8.88E-22  3.67E-22  1.05E-22  3.88E-23  1.41E-23  3.63E-24  1.29E-24
  1395       3.28E-19  2.33E-19  1.48E-19  1.06E-19  7.69E-20  5.18E-20  3.96E-20  3.10E-20  2.22E-20  1.64E-20
             1.11E-20  5.72E-21  3.06E-21  1.48E-21  5.00E-22  2.04E-22  7.90E-23  2.15E-23  7.82E-24
  1396       1.03E-18  7.30E-19  4.65E-19  3.32E-19  2.39E-19  1.58E-19  1.17E-19  8.68E-20  5.50E-20  3.54E-20
             2.04E-20  8.25E-21  3.70E-21  1.53E-21  4.36E-22  1.62E-22  5.87E-23  1.51E-23  5.37E-24
  1397       2.14E-18  1.52E-18  9.68E-19  6.93E-19  5.02E-19  3.38E-19  2.59E-19  2.03E-19  1.45E-19  1.07E-19
             7.29E-20  3.75E-20  2.01E-20  9.73E-21  3.28E-21  1.34E-21  5.19E-22  1.41E-22  5.14E-23
  1406       1.38E-19  9.75E-20  6.19E-20  4.40E-20  3.14E-20  2.01E-20  1.43E-20  9.83E-21  5.36E-21  2.99E-21
             1.49E-21  5.03E-22  2.02E-22  7.69E-23  2.05E-23  7.37E-24  2.63E-24  6.69E-25  2.37E-25
  1407       2.67E-19  1.89E-19  1.20E-19  8.54E-20  6.09E-20  3.91E-20  2.78E-20  1.91E-20  1.04E-20  5.82E-21
             2.89E-21  9.78E-22  3.93E-22  1.50E-22  3.98E-23  1.43E-23  5.12E-24  1.30E-24  4.62E-25
  1408       3.28E-19  2.32E-19  1.47E-19  1.05E-19  7.47E-20  4.80E-20  3.41E-20  2.34E-20  1.28E-20  7.15E-21
             3.55E-21  1.20E-21  4.82E-22  1.84E-22  4.89E-23  1.76E-23  6.28E-24  1.60E-24  5.67E-25
  1409       2.19E-19  1.55E-19  9.82E-20  6.98E-20  4.98E-20  3.20E-20  2.27E-20  1.56E-20  8.54E-21  4.77E-21
             2.37E-21  8.02E-22  3.22E-22  1.23E-22  3.27E-23  1.18E-23  4.20E-24  1.07E-24  3.78E-25
  1410       5.16E-19  3.66E-19  2.33E-19  1.67E-19  1.21E-19  8.18E-20  6.28E-20  4.93E-20  3.55E-20  2.63E-20
             1.79E-20  9.25E-21  4.95E-21  2.40E-21  8.11E-22  3.30E-22  1.28E-22  3.49E-23  1.27E-23
  1411       2.15E-19  1.53E-19  9.74E-20  6.98E-20  5.06E-20  3.42E-20  2.62E-20  2.06E-20  1.48E-20  1.10E-20
             7.49E-21  3.86E-21  2.07E-21  1.00E-21  3.39E-22  1.38E-22  5.36E-23  1.46E-23  5.31E-24
  1412       9.13E-19  6.47E-19  4.13E-19  2.96E-19  2.15E-19  1.45E-19  1.12E-19  8.78E-20  6.35E-20  4.71E-20
             3.22E-20  1.66E-20  8.89E-21  4.32E-21  1.46E-21  5.94E-22  2.31E-22  6.27E-23  2.28E-23
  1413       1.77E-18  1.25E-18  7.99E-19  5.73E-19  4.15E-19  2.81E-19  2.16E-19  1.70E-19  1.23E-19  9.13E-20
             6.24E-20  3.22E-20  1.73E-20  8.38E-21  2.83E-21  1.15E-21  4.47E-22  1.22E-22  4.43E-23
  1414       3.87E-19  2.75E-19  1.75E-19  1.25E-19  9.02E-20  6.00E-20  4.48E-20  3.35E-20  2.15E-20  1.39E-20
             8.09E-21  3.29E-21  1.48E-21  6.12E-22  1.75E-22  6.48E-23  2.35E-23  6.06E-24  2.16E-24
  1415       1.99E-19  1.41E-19  9.01E-20  6.46E-20  4.69E-20  3.18E-20  2.45E-20  1.94E-20  1.41E-20  1.05E-20
             7.19E-21  3.72E-21  2.00E-21  9.70E-22  3.28E-22  1.34E-22  5.19E-23  1.41E-23  5.14E-24
  1416       2.56E-18  1.81E-18  1.15E-18  8.24E-19  5.95E-19  3.96E-19  2.96E-19  2.21E-19  1.42E-19  9.22E-20
             5.35E-20  2.18E-20  9.79E-21  4.05E-21  1.16E-21  4.29E-22  1.56E-22  4.01E-23  1.43E-23
  1417       1.33E-19  9.42E-20  6.01E-20  4.31E-20  3.13E-20  2.12E-20  1.64E-20  1.29E-20  9.43E-21  7.03E-21
             4.81E-21  2.49E-21  1.34E-21  6.50E-22  2.20E-22  8.95E-23  3.47E-23  9.45E-24  3.44E-24
  1418       1.93E-18  1.37E-18  8.73E-19  6.24E-19  4.51E-19  3.00E-19  2.24E-19  1.68E-19  1.08E-19  6.99E-20
             4.06E-20  1.65E-20  7.42E-21  3.07E-21  8.77E-22  3.26E-22  1.18E-22  3.04E-23  1.08E-23
  1419       4.62E-19  3.27E-19  2.08E-19  1.49E-19  1.08E-19  7.16E-20  5.35E-20  4.01E-20  2.57E-20  1.67E-20
             9.70E-21  3.95E-21  1.77E-21  7.35E-22  2.10E-22  7.79E-23  2.83E-23  7.28E-24  2.59E-24
  1420       7.58E-19  5.37E-19  3.42E-19  2.45E-19  1.77E-19  1.18E-19  8.80E-20  6.59E-20  4.23E-20  2.75E-20
             1.60E-20  6.51E-21  2.92E-21  1.21E-21  3.46E-22  1.28E-22  4.66E-23  1.20E-23  4.27E-24
  1421       2.29E-19  1.62E-19  1.03E-19  7.39E-20  5.34E-20  3.55E-20  2.66E-20  1.99E-20  1.28E-20  8.32E-21
             4.83E-21  1.97E-21  8.84E-22  3.66E-22  1.05E-22  3.88E-23  1.41E-23  3.63E-24  1.29E-24
  1422       9.12E-19  6.46E-19  4.12E-19  2.95E-19  2.13E-19  1.42E-19  1.07E-19  8.03E-20  5.20E-20  3.39E-20
             1.97E-20  8.06E-21  3.63E-21  1.50E-21  4.30E-22  1.59E-22  5.79E-23  1.49E-23  5.31E-24
  1423       2.21E-18  1.56E-18  9.97E-19  7.14E-19  5.16E-19  3.44E-19  2.59E-19  1.95E-19  1.26E-19  8.22E-20
             4.79E-20  1.95E-20  8.79E-21  3.65E-21  1.04E-21  3.87E-22  1.40E-22  3.62E-23  1.29E-23
  1424       2.53E-18  1.79E-18  1.14E-18  8.18E-19  5.92E-19  3.95E-19  2.97E-19  2.23E-19  1.45E-19  9.45E-20
             5.50E-20  2.25E-20  1.01E-20  4.19E-21  1.20E-21  4.45E-22  1.62E-22  4.16E-23  1.48E-23
  1425       8.46E-18  5.98E-18  3.80E-18  2.70E-18  1.92E-18  1.24E-18  9.00E-19  6.55E-19  4.28E-19  3.04E-19
             2.11E-19  1.22E-19  7.59E-20  4.45E-20  1.98E-20  9.88E-21  4.63E-21  1.56E-21  6.49E-22
  1426       3.66E-19  2.59E-19  1.65E-19  1.18E-19  8.55E-20  5.71E-20  4.30E-20  3.24E-20  2.10E-20  1.37E-20
             8.00E-21  3.27E-21  1.47E-21  6.10E-22  1.74E-22  6.47E-23  2.35E-23  6.05E-24  2.15E-24
  1427       5.48E-18  3.88E-18  2.46E-18  1.74E-18  1.24E-18  8.00E-19  5.75E-19  4.13E-19  2.59E-19  1.73E-19
             1.08E-19  5.15E-20  2.65E-20  1.25E-20  4.13E-21  1.67E-21  6.43E-22  1.74E-22  6.32E-23
  1428       7.22E-19  5.11E-19  3.24E-19  2.30E-19  1.64E-19  1.05E-19  7.58E-20  5.44E-20  3.41E-20  2.28E-20
             1.43E-20  6.79E-21  3.50E-21  1.65E-21  5.45E-22  2.20E-22  8.47E-23  2.29E-23  8.33E-24
  1429       3.52E-18  2.49E-18  1.58E-18  1.12E-18  8.00E-19  5.15E-19  3.72E-19  2.67E-19  1.68E-19  1.13E-19
             7.08E-20  3.37E-20  1.74E-20  8.20E-21  2.71E-21  1.09E-21  4.22E-22  1.14E-22  4.15E-23
  1430       2.59E-17  1.83E-17  1.16E-17  8.27E-18  5.89E-18  3.80E-18  2.74E-18  1.97E-18  1.24E-18  8.31E-19
             5.22E-19  2.49E-19  1.28E-19  6.05E-20  2.00E-20  8.07E-21  3.11E-21  8.42E-22  3.06E-22
  1431       1.94E-17  1.37E-17  8.70E-18  6.18E-18  4.41E-18  2.84E-18  2.05E-18  1.47E-18  9.28E-19  6.22E-19
             3.91E-19  1.86E-19  9.60E-20  4.53E-20  1.50E-20  6.04E-21  2.33E-21  6.31E-22  2.29E-22
  1432       4.41E-17  3.12E-17  1.98E-17  1.40E-17  9.93E-18  6.31E-18  4.44E-18  3.06E-18  1.74E-18  1.04E-18
             5.63E-19  2.15E-19  9.38E-20  3.81E-20  1.07E-20  3.95E-21  1.43E-21  3.67E-22  1.31E-22
  1433       2.85E-19  2.02E-19  1.28E-19  9.05E-20  6.42E-20  4.08E-20  2.87E-20  1.98E-20  1.12E-20  6.72E-21
             3.64E-21  1.39E-21  6.07E-22  2.46E-22  6.93E-23  2.56E-23  9.25E-24  2.38E-24  8.45E-25
  1434       2.45E-18  1.73E-18  1.10E-18  7.76E-19  5.51E-19  3.50E-19  2.46E-19  1.70E-19  9.66E-20  5.77E-20
             3.13E-20  1.20E-20  5.21E-21  2.12E-21  5.95E-22  2.20E-22  7.95E-23  2.04E-23  7.26E-24
  1435       3.52E-18  2.49E-18  1.58E-18  1.12E-18  7.92E-19  5.03E-19  3.55E-19  2.45E-19  1.39E-19  8.32E-20
             4.52E-20  1.73E-20  7.53E-21  3.06E-21  8.60E-22  3.17E-22  1.15E-22  2.95E-23  1.05E-23
  1436       6.10E-17  4.32E-17  2.73E-17  1.94E-17  1.37E-17  8.73E-18  6.16E-18  4.25E-18  2.42E-18  1.45E-18
             7.84E-19  3.00E-19  1.31E-19  5.31E-20  1.49E-20  5.51E-21  2.00E-21  5.13E-22  1.82E-22
  1437       2.71E-18  1.91E-18  1.21E-18  8.59E-19  6.09E-19  3.87E-19  2.73E-19  1.88E-19  1.07E-19  6.41E-20
             3.48E-20  1.33E-20  5.81E-21  2.36E-21  6.64E-22  2.45E-22  8.86E-23  2.28E-23  8.09E-24
  1438       4.49E-18  3.17E-18  2.00E-18  1.41E-18  9.94E-19  6.15E-19  4.17E-19  2.70E-19  1.35E-19  7.10E-20
             3.37E-20  1.10E-20  4.32E-21  1.63E-21  4.30E-22  1.55E-22  5.51E-23  1.40E-23  4.96E-24
  1439       1.87E-18  1.32E-18  8.34E-19  5.88E-19  4.14E-19  2.56E-19  1.74E-19  1.12E-19  5.61E-20  2.96E-20
             1.41E-20  4.57E-21  1.80E-21  6.80E-22  1.80E-22  6.45E-23  2.30E-23  5.84E-24  2.07E-24
  1440       4.41E-18  3.11E-18  1.97E-18  1.39E-18  9.75E-19  6.04E-19  4.09E-19  2.65E-19  1.32E-19  6.98E-20
             3.32E-20  1.08E-20  4.25E-21  1.60E-21  4.23E-22  1.52E-22  5.42E-23  1.38E-23  4.88E-24
  1441       6.38E-19  4.51E-19  2.85E-19  2.01E-19  1.41E-19  8.75E-20  5.93E-20  3.84E-20  1.92E-20  1.01E-20
             4.81E-21  1.56E-21  6.17E-22  2.33E-22  6.14E-23  2.21E-23  7.86E-24  2.00E-24  7.08E-25
  1442       7.61E-19  5.38E-19  3.40E-19  2.40E-19  1.68E-19  1.04E-19  7.07E-20  4.58E-20  2.29E-20  1.21E-20
             5.74E-21  1.86E-21  7.36E-22  2.77E-22  7.33E-23  2.63E-23  9.38E-24  2.38E-24  8.45E-25
  1457       4.24E-13  3.00E-13  1.89E-13  1.34E-13  9.42E-14  5.90E-14  4.11E-14  2.84E-14  1.71E-14  1.15E-14
             7.53E-15  4.14E-15  2.52E-15  1.45E-15  6.36E-16  3.16E-16  1.48E-16  4.96E-17  2.06E-17
  1460       2.81E-13  1.99E-13  1.25E-13  8.86E-14  6.24E-14  3.91E-14  2.73E-14  1.89E-14  1.14E-14  7.62E-15
             5.01E-15  2.76E-15  1.68E-15  9.66E-16  4.24E-16  2.11E-16  9.83E-17  3.30E-17  1.37E-17
  1512       3.18E-13  2.25E-13  1.42E-13  1.00E-13  7.04E-14  4.39E-14  3.04E-14  2.08E-14  1.21E-14  7.63E-15
             4.57E-15  2.08E-15  1.05E-15  4.89E-16  1.59E-16  6.40E-17  2.46E-17  6.64E-18  2.41E-18
  1513       4.76E-13  3.36E-13  2.12E-13  1.50E-13  1.05E-13  6.58E-14  4.56E-14  3.11E-14  1.81E-14  1.14E-14
             6.86E-15  3.13E-15  1.57E-15  7.33E-16  2.39E-16  9.59E-17  3.69E-17  9.95E-18  3.62E-18
  1514       6.26E-13  4.42E-13  2.79E-13  1.97E-13  1.39E-13  8.67E-14  6.01E-14  4.11E-14  2.39E-14  1.52E-14
             9.10E-15  4.16E-15  2.09E-15  9.75E-16  3.18E-16  1.28E-16  4.91E-17  1.33E-17  4.82E-18
  1515       3.12E-13  2.20E-13  1.39E-13  9.82E-14  6.91E-14  4.32E-14  3.00E-14  2.05E-14  1.19E-14  7.58E-15
             4.55E-15  2.08E-15  1.05E-15  4.87E-16  1.59E-16  6.39E-17  2.45E-17  6.63E-18  2.41E-18
  1516       4.67E-13  3.30E-13  2.08E-13  1.47E-13  1.03E-13  6.47E-14  4.49E-14  3.07E-14  1.79E-14  1.14E-14
             6.82E-15  3.11E-15  1.57E-15  7.31E-16  2.39E-16  9.58E-17  3.68E-17  9.94E-18  3.61E-18
  1517       1.55E-13  1.10E-13  6.93E-14  4.89E-14  3.44E-14  2.15E-14  1.49E-14  1.02E-14  5.96E-15  3.78E-15
             2.27E-15  1.04E-15  5.23E-16  2.44E-16  7.95E-17  3.19E-17  1.23E-17  3.31E-18  1.20E-18
  1518       3.17E-19  2.24E-19  1.43E-19  1.02E-19  7.41E-20  4.96E-20  3.76E-20  2.90E-20  2.06E-20  1.55E-20
             1.12E-20  6.79E-21  4.32E-21  2.56E-21  1.15E-21  5.79E-22  2.72E-22  9.20E-23  3.83E-23
  1519       5.06E-13  3.57E-13  2.25E-13  1.59E-13  1.11E-13  6.85E-14  4.65E-14  3.06E-14  1.63E-14  9.27E-15
             4.85E-15  1.79E-15  7.68E-16  3.08E-16  8.61E-17  3.17E-17  1.14E-17  2.93E-18  1.04E-18
  1520       1.69E-13  1.19E-13  7.51E-14  5.29E-14  3.70E-14  2.28E-14  1.55E-14  1.02E-14  5.42E-15  3.09E-15
             1.62E-15  5.97E-16  2.56E-16  1.03E-16  2.87E-17  1.06E-17  3.81E-18  9.78E-19  3.48E-19
  1521       3.37E-13  2.38E-13  1.50E-13  1.06E-13  7.41E-14  4.56E-14  3.10E-14  2.04E-14  1.08E-14  6.18E-15
             3.23E-15  1.19E-15  5.12E-16  2.06E-16  5.74E-17  2.11E-17  7.63E-18  1.96E-18  6.95E-19
  1522       6.74E-13  4.76E-13  3.00E-13  2.11E-13  1.48E-13  9.12E-14  6.20E-14  4.08E-14  2.17E-14  1.24E-14
             6.46E-15  2.39E-15  1.02E-15  4.11E-16  1.15E-16  4.22E-17  1.52E-17  3.91E-18  1.39E-18
  1523       4.69E-19  3.33E-19  2.12E-19  1.52E-19  1.10E-19  7.36E-20  5.58E-20  4.31E-20  3.07E-20  2.31E-20
             1.68E-20  1.01E-20  6.44E-21  3.83E-21  1.72E-21  8.64E-22  4.06E-22  1.37E-22  5.71E-23
  1524       8.39E-13  5.93E-13  3.74E-13  2.63E-13  1.84E-13  1.14E-13  7.72E-14  5.08E-14  2.70E-14  1.54E-14
             8.06E-15  2.98E-15  1.28E-15  5.14E-16  1.43E-16  5.27E-17  1.90E-17  4.89E-18  1.74E-18
  1525       5.00E-13  3.53E-13  2.23E-13  1.57E-13  1.10E-13  6.78E-14  4.61E-14  3.04E-14  1.62E-14  9.23E-15
             4.83E-15  1.79E-15  7.66E-16  3.08E-16  8.59E-17  3.16E-17  1.14E-17  2.93E-18  1.04E-18
  1526       3.33E-13  2.35E-13  1.48E-13  1.04E-13  7.32E-14  4.52E-14  3.07E-14  2.02E-14  1.08E-14  6.15E-15
             3.22E-15  1.19E-15  5.10E-16  2.05E-16  5.72E-17  2.10E-17  7.61E-18  1.95E-18  6.93E-19
  1527       6.66E-13  4.70E-13  2.97E-13  2.09E-13  1.46E-13  9.03E-14  6.14E-14  4.04E-14  2.15E-14  1.23E-14
             6.43E-15  2.38E-15  1.02E-15  4.10E-16  1.14E-16  4.21E-17  1.52E-17  3.90E-18  1.39E-18
  1528       1.66E-13  1.17E-13  7.40E-14  5.21E-14  3.65E-14  2.25E-14  1.53E-14  1.01E-14  5.38E-15  3.07E-15
             1.61E-15  5.94E-16  2.55E-16  1.02E-16  2.86E-17  1.05E-17  3.80E-18  9.75E-19  3.47E-19
  1529       6.45E-13  4.55E-13  2.86E-13  2.01E-13  1.39E-13  8.38E-14  5.50E-14  3.41E-14  1.61E-14  8.22E-15
             3.80E-15  1.21E-15  4.71E-16  1.76E-16  4.64E-17  1.66E-17  5.92E-18  1.50E-18  5.33E-19
  1530       4.83E-13  3.41E-13  2.15E-13  1.50E-13  1.04E-13  6.29E-14  4.12E-14  2.56E-14  1.21E-14  6.16E-15
             2.85E-15  9.04E-16  3.53E-16  1.32E-16  3.48E-17  1.25E-17  4.44E-18  1.13E-18  4.00E-19
  1531       3.22E-13  2.27E-13  1.43E-13  1.00E-13  6.96E-14  4.19E-14  2.75E-14  1.71E-14  8.07E-15  4.11E-15
             1.90E-15  6.03E-16  2.35E-16  8.81E-17  2.32E-17  8.31E-18  2.96E-18  7.52E-19  2.66E-19
  1532       8.05E-13  5.68E-13  3.57E-13  2.50E-13  1.74E-13  1.05E-13  6.87E-14  4.26E-14  2.02E-14  1.03E-14
             4.75E-15  1.51E-15  5.88E-16  2.20E-16  5.79E-17  2.08E-17  7.40E-18  1.88E-18  6.66E-19
  1533       1.61E-13  1.14E-13  7.15E-14  5.01E-14  3.48E-14  2.09E-14  1.37E-14  8.53E-15  4.04E-15  2.05E-15
             9.49E-16  3.01E-16  1.18E-16  4.41E-17  1.16E-17  4.16E-18  1.48E-18  3.76E-19  1.33E-19
  1534       9.64E-13  6.80E-13  4.28E-13  3.00E-13  2.08E-13  1.25E-13  8.23E-14  5.11E-14  2.42E-14  1.23E-14
             5.69E-15  1.81E-15  7.05E-16  2.64E-16  6.95E-17  2.49E-17  8.87E-18  2.25E-18  7.98E-19
  1535       6.42E-13  4.53E-13  2.85E-13  2.00E-13  1.39E-13  8.36E-14  5.48E-14  3.40E-14  1.61E-14  8.20E-15
             3.79E-15  1.20E-15  4.70E-16  1.76E-16  4.63E-17  1.66E-17  5.91E-18  1.50E-18  5.32E-19
  1536       8.02E-13  5.66E-13  3.56E-13  2.50E-13  1.73E-13  1.04E-13  6.85E-14  4.25E-14  2.01E-14  1.03E-14
             4.74E-15  1.50E-15  5.87E-16  2.20E-16  5.79E-17  2.08E-17  7.39E-18  1.88E-18  6.65E-19
  1537       4.81E-13  3.40E-13  2.14E-13  1.50E-13  1.04E-13  6.26E-14  4.11E-14  2.55E-14  1.21E-14  6.15E-15
             2.84E-15  9.02E-16  3.52E-16  1.32E-16  3.47E-17  1.24E-17  4.43E-18  1.13E-18  3.99E-19
  1538       3.20E-13  2.26E-13  1.42E-13  9.97E-14  6.93E-14  4.17E-14  2.74E-14  1.70E-14  8.05E-15  4.10E-15
             1.89E-15  6.01E-16  2.35E-16  8.80E-17  2.31E-17  8.30E-18  2.95E-18  7.51E-19  2.66E-19
  1539       2.73E-13  1.92E-13  1.21E-13  8.39E-14  5.75E-14  3.34E-14  2.09E-14  1.21E-14  5.10E-15  2.35E-15
             9.94E-16  2.88E-16  1.07E-16  3.90E-17  1.01E-17  3.58E-18  1.27E-18  3.22E-19  1.14E-19
  1540       4.10E-13  2.89E-13  1.81E-13  1.26E-13  8.63E-14  5.02E-14  3.14E-14  1.82E-14  7.64E-15  3.53E-15
             1.49E-15  4.32E-16  1.61E-16  5.86E-17  1.51E-17  5.37E-18  1.90E-18  4.82E-19  1.71E-19
  1541       5.46E-13  3.85E-13  2.41E-13  1.68E-13  1.15E-13  6.69E-14  4.18E-14  2.43E-14  1.02E-14  4.71E-15
             1.99E-15  5.76E-16  2.15E-16  7.81E-17  2.01E-17  7.15E-18  2.54E-18  6.43E-19  2.28E-19
  1542       6.83E-13  4.81E-13  3.01E-13  2.10E-13  1.44E-13  8.36E-14  5.23E-14  3.03E-14  1.27E-14  5.88E-15
             2.49E-15  7.20E-16  2.68E-16  9.76E-17  2.51E-17  8.94E-18  3.17E-18  8.04E-19  2.84E-19
  1543       8.19E-13  5.77E-13  3.62E-13  2.52E-13  1.73E-13  1.00E-13  6.28E-14  3.64E-14  1.53E-14  7.06E-15
             2.98E-15  8.64E-16  3.22E-16  1.17E-16  3.02E-17  1.07E-17  3.81E-18  9.65E-19  3.41E-19
  1544       4.10E-13  2.89E-13  1.81E-13  1.26E-13  8.63E-14  5.02E-14  3.14E-14  1.82E-14  7.64E-15  3.53E-15
             1.49E-15  4.32E-16  1.61E-16  5.86E-17  1.51E-17  5.37E-18  1.90E-18  4.82E-19  1.71E-19
  1545       5.46E-13  3.85E-13  2.41E-13  1.68E-13  1.15E-13  6.69E-14  4.18E-14  2.43E-14  1.02E-14  4.71E-15
             1.99E-15  5.76E-16  2.15E-16  7.81E-17  2.01E-17  7.15E-18  2.54E-18  6.43E-19  2.28E-19
  1546       6.83E-13  4.81E-13  3.01E-13  2.10E-13  1.44E-13  8.36E-14  5.23E-14  3.03E-14  1.27E-14  5.88E-15
             2.49E-15  7.20E-16  2.68E-16  9.76E-17  2.51E-17  8.94E-18  3.17E-18  8.04E-19  2.84E-19
  1547       8.19E-13  5.77E-13  3.62E-13  2.52E-13  1.73E-13  1.00E-13  6.28E-14  3.64E-14  1.53E-14  7.06E-15
             2.98E-15  8.64E-16  3.22E-16  1.17E-16  3.02E-17  1.07E-17  3.81E-18  9.65E-19  3.41E-19
  1548       9.56E-13  6.74E-13  4.22E-13  2.94E-13  2.01E-13  1.17E-13  7.32E-14  4.25E-14  1.78E-14  8.24E-15
             3.48E-15  1.01E-15  3.76E-16  1.37E-16  3.52E-17  1.25E-17  4.44E-18  1.13E-18  3.98E-19
  1549       2.86E-13  2.01E-13  1.25E-13  8.62E-14  5.80E-14  3.22E-14  1.91E-14  1.03E-14  3.88E-15  1.66E-15
             6.61E-16  1.82E-16  6.62E-17  2.38E-17  6.08E-18  2.16E-18  7.63E-19  1.93E-19  6.84E-20
  1550       3.81E-13  2.68E-13  1.67E-13  1.15E-13  7.74E-14  4.30E-14  2.54E-14  1.37E-14  5.17E-15  2.21E-15
             8.81E-16  2.42E-16  8.83E-17  3.17E-17  8.10E-18  2.87E-18  1.02E-18  2.58E-19  9.11E-20
  1551       4.76E-13  3.35E-13  2.08E-13  1.44E-13  9.67E-14  5.37E-14  3.18E-14  1.71E-14  6.46E-15  2.77E-15
             1.10E-15  3.03E-16  1.10E-16  3.96E-17  1.01E-17  3.59E-18  1.27E-18  3.22E-19  1.14E-19
  1552       5.71E-13  4.02E-13  2.50E-13  1.72E-13  1.16E-13  6.44E-14  3.81E-14  2.06E-14  7.75E-15  3.32E-15
             1.32E-15  3.63E-16  1.32E-16  4.76E-17  1.22E-17  4.31E-18  1.53E-18  3.87E-19  1.37E-19
  1553       6.67E-13  4.69E-13  2.92E-13  2.01E-13  1.35E-13  7.52E-14  4.45E-14  2.40E-14  9.04E-15  3.87E-15
             1.54E-15  4.24E-16  1.54E-16  5.55E-17  1.42E-17  5.03E-18  1.78E-18  4.51E-19  1.60E-19
  1554       3.81E-13  2.68E-13  1.67E-13  1.15E-13  7.74E-14  4.30E-14  2.54E-14  1.37E-14  5.17E-15  2.21E-15
             8.81E-16  2.42E-16  8.83E-17  3.17E-17  8.10E-18  2.87E-18  1.02E-18  2.58E-19  9.11E-20
  1555       4.76E-13  3.35E-13  2.08E-13  1.44E-13  9.67E-14  5.37E-14  3.18E-14  1.71E-14  6.46E-15  2.77E-15
             1.10E-15  3.03E-16  1.10E-16  3.96E-17  1.01E-17  3.59E-18  1.27E-18  3.22E-19  1.14E-19
  1556       5.71E-13  4.02E-13  2.50E-13  1.72E-13  1.16E-13  6.44E-14  3.81E-14  2.06E-14  7.75E-15  3.32E-15
             1.32E-15  3.63E-16  1.32E-16  4.76E-17  1.22E-17  4.31E-18  1.53E-18  3.87E-19  1.37E-19
  1557       6.67E-13  4.69E-13  2.92E-13  2.01E-13  1.35E-13  7.52E-14  4.45E-14  2.40E-14  9.04E-15  3.87E-15
             1.54E-15  4.24E-16  1.54E-16  5.55E-17  1.42E-17  5.03E-18  1.78E-18  4.51E-19  1.60E-19
  1558       7.62E-13  5.36E-13  3.33E-13  2.30E-13  1.55E-13  8.59E-14  5.08E-14  2.74E-14  1.03E-14  4.43E-15
