SEQ='B '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 480950912.6   NPRNTI= 4   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    23       1.71E-17  1.21E-17  7.72E-18  5.52E-18  3.98E-18  2.64E-18  1.98E-18  1.49E-18  9.94E-19  6.91E-19
             4.45E-19  2.16E-19  1.11E-19  5.26E-20  1.73E-20  6.95E-21  2.67E-21  7.22E-22  2.62E-22
    24       4.36E-17  3.09E-17  1.96E-17  1.40E-17  1.01E-17  6.60E-18  4.83E-18  3.49E-18  2.11E-18  1.31E-18
             7.27E-19  2.84E-19  1.25E-19  5.08E-20  1.43E-20  5.28E-21  1.91E-21  4.91E-22  1.74E-22
    25       1.16E-17  8.21E-18  5.21E-18  3.70E-18  2.63E-18  1.68E-18  1.18E-18  7.97E-19  4.21E-19  2.29E-19
             1.11E-19  3.69E-20  1.47E-20  5.56E-21  1.47E-21  5.30E-22  1.89E-22  4.80E-23  1.70E-23
    29       3.73E-19  2.65E-19  1.70E-19  1.23E-19  9.04E-20  6.28E-20  4.94E-20  3.95E-20  2.90E-20  2.20E-20
             1.59E-20  9.50E-21  5.97E-21  3.49E-21  1.54E-21  7.64E-22  3.56E-22  1.19E-22  4.91E-23
    30       3.79E-18  2.69E-18  1.73E-18  1.25E-18  9.17E-19  6.35E-19  4.96E-19  3.90E-19  2.73E-19  1.94E-19
             1.27E-19  6.18E-20  3.20E-20  1.51E-20  4.98E-21  2.00E-21  7.70E-22  2.08E-22  7.55E-23
    31       9.80E-18  6.96E-18  4.46E-18  3.22E-18  2.36E-18  1.61E-18  1.23E-18  9.30E-19  5.88E-19  3.72E-19
             2.10E-19  8.27E-20  3.64E-20  1.49E-20  4.19E-21  1.55E-21  5.61E-22  1.44E-22  5.12E-23
    32       2.78E-18  1.97E-18  1.26E-18  9.06E-19  6.58E-19  4.38E-19  3.21E-19  2.26E-19  1.24E-19  6.92E-20
             3.41E-20  1.14E-20  4.55E-21  1.73E-21  4.58E-22  1.65E-22  5.87E-23  1.49E-23  5.29E-24
    37       8.94E-20  6.38E-20  4.14E-20  3.05E-20  2.31E-20  1.72E-20  1.43E-20  1.21E-20  9.38E-21  7.28E-21
             5.33E-21  3.20E-21  2.01E-21  1.18E-21  5.20E-22  2.58E-22  1.20E-22  4.01E-23  1.66E-23
    38       8.98E-19  6.41E-19  4.16E-19  3.06E-19  2.32E-19  1.72E-19  1.43E-19  1.19E-19  8.77E-20  6.37E-20
             4.20E-20  2.07E-20  1.07E-20  5.08E-21  1.67E-21  6.73E-22  2.59E-22  6.99E-23  2.54E-23
    39       2.34E-18  1.67E-18  1.08E-18  7.96E-19  6.02E-19  4.41E-19  3.58E-19  2.86E-19  1.90E-19  1.23E-19
             7.03E-20  2.79E-20  1.23E-20  5.05E-21  1.42E-21  5.26E-22  1.91E-22  4.90E-23  1.74E-23
    40       6.90E-19  4.92E-19  3.18E-19  2.33E-19  1.75E-19  1.24E-19  9.66E-20  7.17E-20  4.15E-20  2.36E-20
             1.18E-20  3.97E-21  1.59E-21  6.05E-22  1.61E-22  5.78E-23  2.06E-23  5.25E-24  1.86E-24
    46       2.14E-20  1.54E-20  1.02E-20  7.75E-21  6.21E-21  5.11E-21  4.64E-21  4.20E-21  3.43E-21  2.72E-21
             2.01E-21  1.21E-21  7.63E-22  4.47E-22  1.97E-22  9.80E-23  4.56E-23  1.52E-23  6.30E-24
    47       2.13E-19  1.53E-19  1.01E-19  7.72E-20  6.19E-20  5.09E-20  4.59E-20  4.09E-20  3.19E-20  2.36E-20
             1.58E-20  7.80E-21  4.06E-21  1.92E-21  6.34E-22  2.55E-22  9.82E-23  2.65E-23  9.63E-24
    48       5.54E-19  3.98E-19  2.64E-19  2.01E-19  1.61E-19  1.31E-19  1.15E-19  9.84E-20  6.92E-20  4.58E-20
             2.65E-20  1.06E-20  4.69E-21  1.92E-21  5.43E-22  2.01E-22  7.27E-23  1.87E-23  6.64E-24
    49       1.68E-19  1.20E-19  7.96E-20  6.03E-20  4.78E-20  3.77E-20  3.18E-20  2.52E-20  1.54E-20  8.94E-21
             4.52E-21  1.54E-21  6.18E-22  2.35E-22  6.26E-23  2.25E-23  8.04E-24  2.04E-24  7.24E-25

   INREP
   -----
     3       3.98E-13  2.81E-13  1.78E-13  1.25E-13  8.83E-14  5.52E-14  3.83E-14  2.61E-14  1.50E-14  9.39E-15
             5.50E-15  2.43E-15  1.20E-15  5.50E-16  1.79E-16  7.28E-17  2.85E-17  7.93E-18  2.95E-18
     4       2.04E-14  1.44E-14  9.09E-15  6.41E-15  4.52E-15  2.82E-15  1.96E-15  1.33E-15  7.58E-16  4.65E-16
             2.66E-16  1.13E-16  5.45E-17  2.45E-17  7.87E-18  3.18E-18  1.24E-18  3.47E-19  1.30E-19
     5       2.29E-15  1.62E-15  1.02E-15  7.22E-16  5.10E-16  3.21E-16  2.24E-16  1.54E-16  8.88E-17  5.48E-17
             3.13E-17  1.32E-17  6.31E-18  2.82E-18  8.97E-19  3.61E-19  1.41E-19  3.93E-20  1.47E-20
     6       3.70E-16  2.62E-16  1.66E-16  1.18E-16  8.35E-17  5.33E-17  3.79E-17  2.66E-17  1.57E-17  9.81E-18
             5.65E-18  2.39E-18  1.14E-18  5.06E-19  1.61E-19  6.45E-20  2.51E-20  7.00E-21  2.61E-21
     7       7.40E-17  5.24E-17  3.33E-17  2.38E-17  1.71E-17  1.12E-17  8.18E-18  5.92E-18  3.63E-18  2.31E-18
             1.34E-18  5.69E-19  2.71E-19  1.21E-19  3.83E-20  1.53E-20  5.98E-21  1.66E-21  6.21E-22
     8       1.67E-17  1.19E-17  7.62E-18  5.49E-18  4.02E-18  2.75E-18  2.10E-18  1.59E-18  1.02E-18  6.58E-19
             3.87E-19  1.65E-19  7.89E-20  3.52E-20  1.11E-20  4.46E-21  1.74E-21  4.84E-22  1.80E-22
     9       4.01E-18  2.86E-18  1.86E-18  1.37E-18  1.03E-18  7.55E-19  6.12E-19  4.88E-19  3.29E-19  2.18E-19
             1.30E-19  5.58E-20  2.67E-20  1.19E-20  3.77E-21  1.51E-21  5.88E-22  1.64E-22  6.10E-23
    10       9.55E-19  6.87E-19  4.55E-19  3.46E-19  2.77E-19  2.24E-19  1.98E-19  1.69E-19  1.20E-19  8.11E-20
             4.88E-20  2.11E-20  1.01E-20  4.52E-21  1.43E-21  5.74E-22  2.24E-22  6.22E-23  2.32E-23
    11       2.07E-19  1.51E-19  1.05E-19  8.48E-20  7.47E-20  7.12E-20  6.99E-20  6.43E-20  4.82E-20  3.33E-20
             2.02E-20  8.81E-21  4.23E-21  1.89E-21  6.00E-22  2.40E-22  9.35E-23  2.60E-23  9.70E-24
    12       3.54E-20  2.67E-20  2.03E-20  1.87E-20  1.98E-20  2.41E-20  2.69E-20  2.67E-20  2.11E-20  1.48E-20
             9.06E-21  3.97E-21  1.91E-21  8.53E-22  2.71E-22  1.09E-22  4.23E-23  1.18E-23  4.39E-24
    13       3.18E-21  2.66E-21  2.68E-21  3.45E-21  5.19E-21  8.80E-21  1.13E-20  1.20E-20  9.89E-21  7.04E-21
             4.34E-21  1.91E-21  9.20E-22  4.12E-22  1.31E-22  5.24E-23  2.04E-23  5.68E-24  2.12E-24
    14       1.29E-23  3.63E-23  1.79E-22  5.62E-22  1.46E-21  3.55E-21  5.12E-21  5.79E-21  4.94E-21  3.55E-21
             2.20E-21  9.74E-22  4.69E-22  2.10E-22  6.67E-23  2.67E-23  1.04E-23  2.89E-24  1.08E-24

                                                                                     --------------------------
                                                                                     PRTF= 6  LVLPRT= (1P  1.0)
   ILREP
   -----
     4       1.38E-16  9.79E-17  6.19E-17  4.38E-17  3.10E-17  1.96E-17  1.39E-17  9.89E-18  6.30E-18  4.46E-18
             3.11E-18  1.83E-18  1.15E-18  6.81E-19  3.04E-19  1.52E-19  7.09E-20  2.38E-20  9.85E-21
     5       3.68E-14  2.60E-14  1.65E-14  1.16E-14  8.21E-15  5.17E-15  3.63E-15  2.53E-15  1.53E-15  1.00E-15
             6.23E-16  2.95E-16  1.52E-16  7.16E-17  2.36E-17  9.50E-18  3.66E-18  9.89E-19  3.59E-19
     6       3.41E-14  2.41E-14  1.52E-14  1.07E-14  7.52E-15  4.67E-15  3.20E-15  2.14E-15  1.17E-15  6.82E-16
             3.65E-16  1.38E-16  5.99E-17  2.43E-17  6.81E-18  2.51E-18  9.09E-19  2.33E-19  8.29E-20
     7       5.11E-19  3.61E-19  2.29E-19  1.62E-19  1.15E-19  7.32E-20  5.24E-20  3.77E-20  2.46E-20  1.77E-20
             1.25E-20  7.44E-21  4.70E-21  2.78E-21  1.24E-21  6.16E-22  2.88E-22  9.64E-23  3.99E-23
     8       1.23E-15  8.72E-16  5.52E-16  3.90E-16  2.76E-16  1.75E-16  1.24E-16  8.78E-17  5.44E-17  3.65E-17
             2.30E-17  1.11E-17  5.73E-18  2.71E-18  8.95E-19  3.60E-19  1.39E-19  3.75E-20  1.36E-20
     9       1.81E-15  1.28E-15  8.09E-16  5.71E-16  4.02E-16  2.51E-16  1.74E-16  1.18E-16  6.60E-17  3.93E-17
             2.13E-17  8.20E-18  3.58E-18  1.46E-18  4.10E-19  1.51E-19  5.47E-20  1.41E-20  5.00E-21
    10       2.42E-16  1.71E-16  1.08E-16  7.57E-17  5.29E-17  3.22E-17  2.14E-17  1.36E-17  6.70E-18  3.51E-18
             1.67E-18  5.42E-19  2.14E-19  8.08E-20  2.14E-20  7.67E-21  2.73E-21  6.95E-22  2.46E-22
    11       7.50E-21  5.31E-21  3.36E-21  2.39E-21  1.70E-21  1.10E-21  8.01E-22  5.92E-22  4.01E-22  2.96E-22
             2.13E-22  1.28E-22  8.13E-23  4.80E-23  2.14E-23  1.07E-23  4.98E-24  1.67E-24  6.90E-25
    12       1.06E-16  7.51E-17  4.76E-17  3.38E-17  2.40E-17  1.55E-17  1.12E-17  8.11E-18  5.23E-18  3.60E-18
             2.32E-18  1.13E-18  5.89E-19  2.79E-19  9.24E-20  3.72E-20  1.43E-20  3.88E-21  1.41E-21
    13       1.82E-16  1.29E-16  8.16E-17  5.78E-17  4.09E-17  2.60E-17  1.83E-17  1.27E-17  7.41E-18  4.52E-18
             2.50E-18  9.77E-19  4.30E-19  1.75E-19  4.95E-20  1.83E-20  6.62E-21  1.70E-21  6.04E-22
    14       3.88E-17  2.74E-17  1.73E-17  1.22E-17  8.55E-18  5.28E-18  3.58E-18  2.33E-18  1.19E-18  6.35E-19
             3.06E-19  1.01E-19  4.01E-20  1.52E-20  4.02E-21  1.44E-21  5.15E-22  1.31E-22  4.64E-23
    16       1.92E-22  1.36E-22  8.66E-23  6.18E-23  4.46E-23  2.96E-23  2.23E-23  1.72E-23  1.23E-23  9.39E-24
             6.88E-24  4.20E-24  2.67E-24  1.58E-24  7.04E-25  3.51E-25  1.64E-25  5.49E-26  2.27E-26
    17       1.39E-17  9.85E-18  6.27E-18  4.47E-18  3.22E-18  2.13E-18  1.59E-18  1.21E-18  8.23E-19  5.85E-19
             3.85E-19  1.91E-19  9.97E-20  4.75E-20  1.57E-20  6.35E-21  2.45E-21  6.62E-22  2.41E-22
    18       2.55E-17  1.80E-17  1.15E-17  8.16E-18  5.85E-18  3.82E-18  2.79E-18  2.02E-18  1.24E-18  7.81E-19
             4.41E-19  1.75E-19  7.74E-20  3.17E-20  8.98E-21  3.32E-21  1.20E-21  3.09E-22  1.10E-22
    19       6.58E-18  4.65E-18  2.95E-18  2.09E-18  1.48E-18  9.44E-19  6.61E-19  4.47E-19  2.39E-19  1.31E-19
             6.45E-20  2.16E-20  8.62E-21  3.27E-21  8.69E-22  3.13E-22  1.11E-22  2.84E-23  1.00E-23
    22       1.34E-23  9.52E-24  6.10E-24  4.41E-24  3.24E-24  2.27E-24  1.81E-24  1.48E-24  1.14E-24  9.05E-25
             6.78E-25  4.19E-25  2.67E-25  1.58E-25  7.06E-26  3.52E-26  1.64E-26  5.51E-27  2.28E-27
    23       2.22E-18  1.58E-18  1.01E-18  7.29E-19  5.37E-19  3.74E-19  2.96E-19  2.39E-19  1.76E-19  1.29E-19
             8.70E-20  4.38E-20  2.30E-20  1.10E-20  3.65E-21  1.47E-21  5.68E-22  1.54E-22  5.58E-23
    24       4.18E-18  2.97E-18  1.90E-18  1.37E-18  1.00E-18  6.91E-19  5.34E-19  4.13E-19  2.72E-19  1.77E-19
             1.02E-19  4.13E-20  1.84E-20  7.56E-21  2.14E-21  7.94E-22  2.88E-22  7.40E-23  2.63E-23
    25       1.19E-18  8.47E-19  5.41E-19  3.88E-19  2.82E-19  1.89E-19  1.40E-19  1.00E-19  5.69E-20  3.24E-20
             1.63E-20  5.53E-21  2.22E-21  8.47E-22  2.25E-22  8.12E-23  2.90E-23  7.37E-24  2.61E-24
    29       3.17E-24  2.27E-24  1.47E-24  1.09E-24  8.37E-25  6.42E-25  5.61E-25  5.04E-25  4.24E-25  3.48E-25
             2.66E-25  1.66E-25  1.06E-25  6.31E-26  2.81E-26  1.40E-26  6.55E-27  2.19E-27  9.08E-28
    30       3.73E-19  2.66E-19  1.73E-19  1.28E-19  9.86E-20  7.55E-20  6.57E-20  5.81E-20  4.64E-20  3.55E-20
             2.44E-20  1.24E-20  6.56E-21  3.14E-21  1.04E-21  4.22E-22  1.63E-22  4.40E-23  1.60E-23
    31       7.11E-19  5.08E-19  3.30E-19  2.44E-19  1.87E-19  1.42E-19  1.20E-19  1.01E-19  7.26E-20  4.91E-20
             2.90E-20  1.19E-20  5.32E-21  2.19E-21  6.23E-22  2.31E-22  8.37E-23  2.15E-23  7.66E-24
    32       2.15E-19  1.53E-19  9.95E-20  7.32E-20  5.56E-20  4.08E-20  3.30E-20  2.57E-20  1.59E-20  9.37E-21
             4.81E-21  1.66E-21  6.71E-22  2.56E-22  6.84E-23  2.46E-23  8.80E-24  2.24E-24  7.93E-25
    37       7.35E-25  5.31E-25  3.57E-25  2.78E-25  2.32E-25  2.12E-25  2.14E-25  2.15E-25  1.99E-25  1.69E-25
             1.31E-25  8.28E-26  5.32E-26  3.16E-26  1.41E-26  7.03E-27  3.29E-27  1.10E-27  4.56E-28
    38       5.69E-20  4.11E-20  2.77E-20  2.16E-20  1.81E-20  1.66E-20  1.66E-20  1.65E-20  1.45E-20  1.15E-20
             8.02E-21  4.13E-21  2.19E-21  1.05E-21  3.50E-22  1.41E-22  5.46E-23  1.48E-23  5.37E-24
    39       1.08E-19  7.83E-20  5.27E-20  4.12E-20  3.45E-20  3.12E-20  3.06E-20  2.89E-20  2.27E-20  1.59E-20
             9.59E-21  3.97E-21  1.79E-21  7.40E-22  2.11E-22  7.81E-23  2.83E-23  7.29E-24  2.59E-24
    40       3.38E-20  2.44E-20  1.64E-20  1.27E-20  1.06E-20  9.25E-21  8.60E-21  7.49E-21  5.05E-21  3.09E-21
             1.62E-21  5.67E-22  2.31E-22  8.84E-23  2.36E-23  8.52E-24  3.04E-24  7.74E-25  2.74E-25
    46       1.04E-25  7.74E-26  5.67E-26  5.03E-26  5.16E-26  6.52E-26  8.06E-26  9.28E-26  9.35E-26  8.19E-26
             6.46E-26  4.11E-26  2.65E-26  1.57E-26  7.02E-27  3.50E-27  1.64E-27  5.48E-28  2.27E-28
    47       5.95E-21  4.43E-21  3.26E-21  2.91E-21  3.02E-21  3.86E-21  4.75E-21  5.38E-21  5.16E-21  4.21E-21
             2.99E-21  1.55E-21  8.26E-22  3.97E-22  1.32E-22  5.35E-23  2.06E-23  5.59E-24  2.03E-24
    48       1.11E-20  8.30E-21  6.13E-21  5.51E-21  5.74E-21  7.26E-21  8.72E-21  9.40E-21  8.07E-21  5.85E-21
             3.58E-21  1.50E-21  6.78E-22  2.81E-22  8.01E-23  2.97E-23  1.08E-23  2.77E-24  9.86E-25
    49       3.51E-21  2.62E-21  1.93E-21  1.73E-21  1.79E-21  2.18E-21  2.47E-21  2.45E-21  1.81E-21  1.15E-21
             6.12E-22  2.17E-22  8.85E-23  3.40E-23  9.11E-24  3.28E-24  1.17E-24  2.99E-25  1.06E-25

   INREP
   -----
     3       7.10E-14  5.02E-14  3.17E-14  2.24E-14  1.58E-14  9.86E-15  6.84E-15  4.68E-15  2.70E-15  1.69E-15
             9.91E-16  4.35E-16  2.13E-16  9.65E-17  3.07E-17  1.22E-17  4.63E-18  1.24E-18  4.51E-19
     4       3.29E-15  2.32E-15  1.47E-15  1.04E-15  7.31E-16  4.59E-16  3.20E-16  2.19E-16  1.27E-16  7.93E-17
             4.61E-17  1.98E-17  9.52E-18  4.24E-18  1.33E-18  5.19E-19  1.96E-19  5.23E-20  1.89E-20
     5       3.27E-16  2.31E-16  1.47E-16  1.04E-16  7.35E-17  4.67E-17  3.31E-17  2.32E-17  1.38E-17  8.76E-18
             5.13E-18  2.21E-18  1.06E-18  4.69E-19  1.46E-19  5.69E-20  2.15E-20  5.70E-21  2.06E-21
     6       4.59E-17  3.25E-17  2.07E-17  1.47E-17  1.06E-17  6.89E-18  5.04E-18  3.68E-18  2.30E-18  1.50E-18
             8.91E-19  3.87E-19  1.86E-19  8.24E-20  2.56E-20  9.97E-21  3.76E-21  9.98E-22  3.60E-22
     7       7.59E-18  5.39E-18  3.45E-18  2.49E-18  1.82E-18  1.25E-18  9.70E-19  7.52E-19  5.04E-19  3.39E-19
             2.06E-19  9.06E-20  4.36E-20  1.94E-20  6.01E-21  2.34E-21  8.83E-22  2.35E-22  8.46E-23
     8       1.30E-18  9.28E-19  6.03E-19  4.46E-19  3.41E-19  2.58E-19  2.19E-19  1.85E-19  1.35E-19  9.41E-20
             5.83E-20  2.60E-20  1.25E-20  5.59E-21  1.73E-21  6.76E-22  2.55E-22  6.77E-23  2.44E-23
     9       1.99E-19  1.44E-19  9.68E-20  7.55E-20  6.32E-20  5.70E-20  5.58E-20  5.29E-20  4.22E-20  3.05E-20
             1.92E-20  8.67E-21  4.21E-21  1.88E-21  5.83E-22  2.28E-22  8.58E-23  2.28E-23  8.22E-24
    10       2.06E-20  1.53E-20  1.13E-20  1.02E-20  1.05E-20  1.33E-20  1.60E-20  1.72E-20  1.51E-20  1.12E-20
             7.19E-21  3.27E-21  1.59E-21  7.11E-22  2.21E-22  8.63E-23  3.25E-23  8.64E-24  3.12E-24
    11       4.71E-22  4.20E-22  5.05E-22  8.06E-22  1.53E-21  3.42E-21  5.20E-21  6.37E-21  5.99E-21  4.58E-21
             2.97E-21  1.36E-21  6.64E-22  2.97E-22  9.24E-23  3.61E-23  1.36E-23  3.61E-24  1.30E-24



 --------------------------
 PRTI= 4  LVLPRT= (3P  2.0)

   INDX TE=  1.44E+04  2.89E+04  7.22E+04  1.44E+05  2.89E+05  7.22E+05  1.44E+06  2.89E+06  7.22E+06  1.44E+07
   ---- ---  2.89E+07  7.22E+07  1.44E+08  2.89E+08  7.22E+08  1.44E+09  2.89E+09  7.22E+09  1.44E+10
     2       1.43E-13  1.01E-13  6.40E-14  4.52E-14  3.19E-14  2.00E-14  1.39E-14  9.62E-15  5.68E-15  3.64E-15
             2.20E-15  1.01E-15  5.09E-16  2.36E-16  7.68E-17  3.07E-17  1.18E-17  3.17E-18  1.15E-18
     3       1.68E-11  1.19E-11  7.50E-12  5.30E-12  3.75E-12  2.37E-12  1.67E-12  1.18E-12  7.39E-13  5.14E-13
             3.52E-13  2.04E-13  1.27E-13  7.46E-14  3.31E-14  1.65E-14  7.71E-15  2.58E-15  1.07E-15
     4       1.34E-11  9.50E-12  6.00E-12  4.24E-12  2.99E-12  1.88E-12  1.31E-12  9.03E-13  5.35E-13  3.44E-13
             2.09E-13  9.62E-14  4.86E-14  2.26E-14  7.38E-15  2.95E-15  1.13E-15  3.06E-16  1.11E-16
     5       2.11E-11  1.49E-11  9.41E-12  6.65E-12  4.69E-12  2.94E-12  2.05E-12  1.42E-12  8.40E-13  5.40E-13
             3.28E-13  1.52E-13  7.67E-14  3.57E-14  1.17E-14  4.67E-15  1.79E-15  4.84E-16  1.76E-16
     6       2.14E-13  1.52E-13  9.58E-14  6.76E-14  4.77E-14  2.99E-14  2.09E-14  1.44E-14  8.56E-15  5.51E-15
             3.36E-15  1.55E-15  7.87E-16  3.67E-16  1.20E-16  4.81E-17  1.85E-17  4.98E-18  1.81E-18
     7       1.99E-13  1.40E-13  8.87E-14  6.26E-14  4.42E-14  2.77E-14  1.94E-14  1.34E-14  7.93E-15  5.11E-15
             3.11E-15  1.44E-15  7.29E-16  3.41E-16  1.11E-16  4.46E-17  1.71E-17  4.62E-18  1.68E-18
     8       3.22E-11  2.28E-11  1.44E-11  1.02E-11  7.17E-12  4.50E-12  3.15E-12  2.17E-12  1.29E-12  8.34E-13
             5.09E-13  2.37E-13  1.20E-13  5.63E-14  1.84E-14  7.40E-15  2.85E-15  7.68E-16  2.79E-16
     9       7.34E-12  5.19E-12  3.28E-12  2.32E-12  1.63E-12  1.03E-12  7.17E-13  4.96E-13  2.95E-13  1.91E-13
             1.17E-13  5.44E-14  2.77E-14  1.30E-14  4.27E-15  1.72E-15  6.60E-16  1.78E-16  6.47E-17
    10       1.76E-13  1.25E-13  7.88E-14  5.57E-14  3.94E-14  2.49E-14  1.76E-14  1.25E-14  7.88E-15  5.54E-15
             3.85E-15  2.28E-15  1.45E-15  8.62E-16  3.88E-16  1.95E-16  9.17E-17  3.09E-17  1.28E-17
    11       6.07E-12  4.29E-12  2.71E-12  1.92E-12  1.35E-12  8.49E-13  5.93E-13  4.10E-13  2.44E-13  1.58E-13
             9.65E-14  4.50E-14  2.29E-14  1.08E-14  3.53E-15  1.42E-15  5.46E-16  1.47E-16  5.36E-17
    12       5.36E-15  3.79E-15  2.40E-15  1.70E-15  1.20E-15  7.59E-16  5.37E-16  3.80E-16  2.41E-16  1.70E-16
             1.19E-16  7.08E-17  4.53E-17  2.71E-17  1.23E-17  6.19E-18  2.92E-18  9.84E-19  4.08E-19
    14       6.58E-14  4.65E-14  2.94E-14  2.08E-14  1.47E-14  9.32E-15  6.60E-15  4.69E-15  2.98E-15  2.12E-15
             1.49E-15  9.01E-16  5.82E-16  3.51E-16  1.61E-16  8.13E-17  3.84E-17  1.30E-17  5.39E-18
    19       7.65E-15  5.41E-15  3.42E-15  2.42E-15  1.71E-15  1.08E-15  7.58E-16  5.31E-16  3.28E-16  2.24E-16
             1.50E-16  8.38E-17  5.11E-17  2.94E-17  1.28E-17  6.29E-18  2.92E-18  9.71E-19  4.01E-19
    22       5.94E-16  4.20E-16  2.65E-16  1.87E-16  1.32E-16  8.26E-17  5.75E-17  3.95E-17  2.31E-17  1.47E-17
             8.79E-18  3.98E-18  1.99E-18  9.15E-19  2.96E-19  1.18E-19  4.51E-20  1.21E-20  4.39E-21
    24       6.37E-16  4.51E-16  2.85E-16  2.01E-16  1.42E-16  8.87E-17  6.18E-17  4.25E-17  2.49E-17  1.58E-17
             9.49E-18  4.30E-18  2.15E-18  9.92E-19  3.21E-19  1.28E-19  4.89E-20  1.32E-20  4.77E-21
    25       9.70E-15  6.86E-15  4.33E-15  3.06E-15  2.15E-15  1.35E-15  9.41E-16  6.47E-16  3.80E-16  2.42E-16
             1.45E-16  6.61E-17  3.31E-17  1.53E-17  4.95E-18  1.98E-18  7.56E-19  2.03E-19  7.38E-20
    26       2.49E-14  1.76E-14  1.11E-14  7.85E-15  5.53E-15  3.47E-15  2.42E-15  1.66E-15  9.77E-16  6.23E-16
             3.75E-16  1.71E-16  8.55E-17  3.95E-17  1.28E-17  5.11E-18  1.96E-18  5.26E-19  1.91E-19
    27       1.35E-13  9.57E-14  6.05E-14  4.27E-14  3.01E-14  1.89E-14  1.32E-14  9.06E-15  5.33E-15  3.40E-15
             2.05E-15  9.35E-16  4.69E-16  2.17E-16  7.04E-17  2.81E-17  1.08E-17  2.90E-18  1.05E-18
    28       6.01E-15  4.25E-15  2.68E-15  1.89E-15  1.34E-15  8.38E-16  5.84E-16  4.02E-16  2.37E-16  1.51E-16
             9.11E-17  4.16E-17  2.09E-17  9.66E-18  3.13E-18  1.25E-18  4.79E-19  1.29E-19  4.67E-20
    29       2.63E-15  1.86E-15  1.18E-15  8.30E-16  5.85E-16  3.67E-16  2.56E-16  1.76E-16  1.04E-16  6.63E-17
             3.99E-17  1.82E-17  9.15E-18  4.24E-18  1.37E-18  5.49E-19  2.10E-19  5.66E-20  2.05E-20
    30       4.92E-16  3.47E-16  2.19E-16  1.54E-16  1.08E-16  6.67E-17  4.54E-17  2.99E-17  1.59E-17  9.05E-18
             4.71E-18  1.73E-18  7.38E-19  2.95E-19  8.20E-20  3.01E-20  1.09E-20  2.78E-21  9.88E-22
    31       9.20E-15  6.50E-15  4.10E-15  2.89E-15  2.02E-15  1.25E-15  8.49E-16  5.60E-16  2.98E-16  1.70E-16
             8.85E-17  3.25E-17  1.39E-17  5.55E-18  1.54E-18  5.67E-19  2.05E-19  5.24E-20  1.86E-20
    32       6.46E-12  4.57E-12  2.89E-12  2.04E-12  1.44E-12  9.11E-13  6.43E-13  4.53E-13  2.83E-13  1.96E-13
             1.33E-13  7.57E-14  4.68E-14  2.71E-14  1.19E-14  5.90E-15  2.74E-15  9.17E-16  3.79E-16
    33       5.94E-15  4.20E-15  2.65E-15  1.86E-15  1.31E-15  8.06E-16  5.49E-16  3.62E-16  1.93E-16  1.10E-16
             5.73E-17  2.11E-17  9.00E-18  3.60E-18  1.00E-18  3.68E-19  1.33E-19  3.40E-20  1.21E-20
    34       5.43E-15  3.83E-15  2.42E-15  1.70E-15  1.19E-15  7.37E-16  5.01E-16  3.31E-16  1.76E-16  1.01E-16
             5.24E-17  1.93E-17  8.24E-18  3.30E-18  9.17E-19  3.37E-19  1.22E-19  3.12E-20  1.11E-20
    35       8.06E-15  5.70E-15  3.59E-15  2.53E-15  1.77E-15  1.09E-15  7.45E-16  4.91E-16  2.62E-16  1.49E-16
             7.80E-17  2.87E-17  1.23E-17  4.91E-18  1.36E-18  5.01E-19  1.81E-19  4.64E-20  1.65E-20
    36       4.14E-12  2.93E-12  1.85E-12  1.31E-12  9.25E-13  5.85E-13  4.13E-13  2.91E-13  1.82E-13  1.26E-13
             8.59E-14  4.91E-14  3.03E-14  1.76E-14  7.75E-15  3.84E-15  1.79E-15  5.97E-16  2.47E-16
    37       1.09E-13  7.72E-14  4.87E-14  3.43E-14  2.40E-14  1.48E-14  1.01E-14  6.66E-15  3.55E-15  2.03E-15
             1.06E-15  3.90E-16  1.66E-16  6.67E-17  1.85E-17  6.80E-18  2.46E-18  6.30E-19  2.24E-19
    38       1.88E-14  1.33E-14  8.39E-15  5.91E-15  4.14E-15  2.56E-15  1.74E-15  1.15E-15  6.13E-16  3.50E-16
             1.83E-16  6.75E-17  2.89E-17  1.16E-17  3.22E-18  1.18E-18  4.26E-19  1.09E-19  3.88E-20
    39       1.13E-14  7.98E-15  5.03E-15  3.54E-15  2.48E-15  1.53E-15  1.04E-15  6.89E-16  3.68E-16  2.10E-16
             1.10E-16  4.05E-17  1.73E-17  6.93E-18  1.93E-18  7.08E-19  2.56E-19  6.56E-20  2.33E-20
    41       4.59E-12  3.25E-12  2.05E-12  1.45E-12  1.02E-12  6.42E-13  4.48E-13  3.10E-13  1.83E-13  1.18E-13
             7.17E-14  3.31E-14  1.67E-14  7.78E-15  2.53E-15  1.01E-15  3.89E-16  1.05E-16  3.80E-17
    42       6.79E-12  4.80E-12  3.03E-12  2.14E-12  1.51E-12  9.48E-13  6.62E-13  4.57E-13  2.71E-13  1.75E-13
             1.06E-13  4.90E-14  2.47E-14  1.15E-14  3.75E-15  1.50E-15  5.76E-16  1.55E-16  5.64E-17
