SEQ='O '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 590072887.4   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)   265620.5 
     3          2S2 2P3             (2)1( 2.5)   392182.5 
     4          2S1 2P4             (4)1( 5.5)  1173486.9*
     5          2S1 2P4             (2)2( 4.5)  1608714.1*
     6          2S1 2P4             (2)0( 0.5)  1874334.6*
     7          2S1 2P4             (2)1( 2.5)  1947927.4*
     8          2P5                 (2)1( 2.5)  3080945.1*

   LS RESOLVED TERM INDEXING            BWNR= 627005032.3   NTRM= 526
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   345     2    2S2 2P3 7H1         (3)5(16.0) 34453441.6 
   346     2    2S2 2P3 7H1         (1)5( 5.0) 34453441.6 
   347     2    2S2 2P3 7H1         (3)6(19.0) 34453441.6 
   348     2    2S2 2P3 7H1         (1)6( 6.0) 34453441.6 
   349     2    2S2 2P3 7H1         (3)7(22.0) 34453441.6 
   350     2    2S2 2P3 7H1         (1)7( 7.0) 34453441.6 
   351     2    2S2 2P3 7I1         (3)4(13.0) 34453814.4 
   352     2    2S2 2P3 7I1         (1)4( 4.0) 34453814.4 
   353     2    2S2 2P3 7I1         (3)5(16.0) 34453814.4 
   354     2    2S2 2P3 7I1         (1)5( 5.0) 34453814.4 
   355     2    2S2 2P3 7I1         (3)6(19.0) 34453814.4 
   356     2    2S2 2P3 7I1         (1)6( 6.0) 34453814.4 
   357     2    2S2 2P3 7I1         (3)7(22.0) 34453814.4 
   358     2    2S2 2P3 7I1         (1)7( 7.0) 34453814.4 
   359     2    2S2 2P3 7I1         (3)8(25.0) 34453814.4 
   360     2    2S2 2P3 7I1         (1)8( 8.0) 34453814.4 
   361     3    2S2 2P3 7S1         (3)1( 4.0) 34489851.9 
   362     3    2S2 2P3 7S1         (1)1( 1.0) 34492576.2 
   363     3    2S2 2P3 7P1         (3)0( 1.0) 34520027.1 
   364     3    2S2 2P3 7P1         (3)2( 7.0) 34521033.9 
   365     3    2S2 2P3 7P1         (1)1( 1.0) 34521812.2 
   366     3    2S2 2P3 7P1         (3)1( 4.0) 34524531.6 
   367     3    2S2 2P3 7P1         (1)2( 2.0) 34526344.0 
   368     3    2S2 2P3 7P1         (1)0( 0.0) 34537796.7 
   369     3    2S2 2P3 7D1         (3)3(10.0) 34554667.6 
   370     3    2S2 2P3 7D1         (3)1( 4.0) 34555811.5 
   371     3    2S2 2P3 7D1         (1)2( 2.0) 34556733.3 
   372     3    2S2 2P3 7D1         (3)2( 7.0) 34558540.9 
   373     3    2S2 2P3 7D1         (1)3( 3.0) 34561943.4 
   374     3    2S2 2P3 7D1         (1)1( 1.0) 34568676.3 
   375     3    2S2 2P3 7F1         (3)4(13.0) 34576413.9 
   376     3    2S2 2P3 7F1         (3)2( 7.0) 34576672.2 
   377     3    2S2 2P3 7F1         (1)3( 3.0) 34576911.2 
   378     3    2S2 2P3 7F1         (3)3(10.0) 34577128.2 
   379     3    2S2 2P3 7F1         (1)4( 4.0) 34577994.2 
   380     3    2S2 2P3 7F1         (1)2( 2.0) 34579007.6 
   381     3    2S2 2P3 7G1         (3)3(10.0) 34579169.1 
   382     3    2S2 2P3 7G1         (1)3( 3.0) 34579169.1 
   383     3    2S2 2P3 7G1         (3)4(13.0) 34579169.1 
   384     3    2S2 2P3 7G1         (1)4( 4.0) 34579169.1 
   385     3    2S2 2P3 7G1         (3)5(16.0) 34579169.1 
   386     3    2S2 2P3 7G1         (1)5( 5.0) 34579169.1 
   387     3    2S2 2P3 7H1         (3)4(13.0) 34580003.6 
   388     3    2S2 2P3 7H1         (1)4( 4.0) 34580003.6 
   389     3    2S2 2P3 7H1         (3)5(16.0) 34580003.6 
   390     3    2S2 2P3 7H1         (1)5( 5.0) 34580003.6 
   391     3    2S2 2P3 7H1         (3)6(19.0) 34580003.6 
   392     3    2S2 2P3 7H1         (1)6( 6.0) 34580003.6 
   393     3    2S2 2P3 7I1         (3)5(16.0) 34580376.4 
   394     3    2S2 2P3 7I1         (1)5( 5.0) 34580376.4 
   395     3    2S2 2P3 7I1         (3)6(19.0) 34580376.4 
   396     3    2S2 2P3 7I1         (1)6( 6.0) 34580376.4 
   397     3    2S2 2P3 7I1         (3)7(22.0) 34580376.4 
   398     3    2S2 2P3 7I1         (1)7( 7.0) 34580376.4 
   399     1    2S2 2P3 8S1         (5)0( 2.0) 34770098.4 
   400     1    2S2 2P3 8S1         (3)0( 1.0) 34773675.9 
   401     1    2S2 2P3 8P1         (5)1( 7.0) 34791189.6 
   402     1    2S2 2P3 8P1         (3)1( 4.0) 34796303.5 
   403     1    2S2 2P3 8D1         (5)2(12.0) 34813388.9 
   404     1    2S2 2P3 8D1         (3)2( 7.0) 34820252.8 
   405     1    2S2 2P3 8F1         (5)3(17.0) 34828362.6 
   406     1    2S2 2P3 8F1         (3)3(10.0) 34829950.6 
   407     1    2S2 2P3 8G1         (5)4(22.0) 34830548.1 
   408     1    2S2 2P3 8G1         (3)4(13.0) 34830548.1 
   409     1    2S2 2P3 8H1         (5)5(27.0) 34831107.1 
   410     1    2S2 2P3 8H1         (3)5(16.0) 34831107.1 
   411     1    2S2 2P3 8I1         (5)6(32.0) 34831356.8 
   412     1    2S2 2P3 8I1         (3)6(19.0) 34831356.8 
   413     1    2S2 2P3 8J1         (5)7(37.0) 34831484.5 
   414     1    2S2 2P3 8J1         (3)7(22.0) 34831484.5 
   415     2    2S2 2P3 8S1         (3)2( 7.0) 35036613.3 
   416     2    2S2 2P3 8S1         (1)2( 2.0) 35038402.0 
   417     2    2S2 2P3 8P1         (3)2( 7.0) 35056995.6 
   418     2    2S2 2P3 8P1         (1)1( 1.0) 35057338.8 
   419     2    2S2 2P3 8P1         (3)3(10.0) 35057608.3 
   420     2    2S2 2P3 8P1         (1)3( 3.0) 35058406.6 
   421     2    2S2 2P3 8P1         (3)1( 4.0) 35061157.2 
   422     2    2S2 2P3 8P1         (1)2( 2.0) 35065856.1 
   423     2    2S2 2P3 8D1         (1)0( 0.0) 35079009.3 
   424     2    2S2 2P3 8D1         (3)3(10.0) 35079335.5 
   425     2    2S2 2P3 8D1         (3)4(13.0) 35080079.2 
   426     2    2S2 2P3 8D1         (1)4( 4.0) 35080792.4 
   427     2    2S2 2P3 8D1         (3)2( 7.0) 35081291.1 
   428     2    2S2 2P3 8D1         (1)1( 1.0) 35082208.6 
   429     2    2S2 2P3 8D1         (3)1( 4.0) 35083630.8 
   430     2    2S2 2P3 8D1         (3)0( 1.0) 35085179.6 
   431     2    2S2 2P3 8D1         (1)2( 2.0) 35086664.1 
   432     2    2S2 2P3 8D1         (1)3( 3.0) 35088312.3 
   433     2    2S2 2P3 8F1         (3)4(13.0) 35094073.3 
   434     2    2S2 2P3 8F1         (3)5(16.0) 35094288.2 
   435     2    2S2 2P3 8F1         (3)3(10.0) 35094327.5 
   436     2    2S2 2P3 8F1         (1)1( 1.0) 35094356.7 
   437     2    2S2 2P3 8F1         (1)5( 5.0) 35094440.8 
   438     2    2S2 2P3 8F1         (3)2( 7.0) 35094699.5 
   439     2    2S2 2P3 8F1         (1)2( 2.0) 35095093.1 
   440     2    2S2 2P3 8F1         (3)1( 4.0) 35095103.9 
   441     2    2S2 2P3 8F1         (1)3( 3.0) 35095816.2 
   442     2    2S2 2P3 8F1         (1)4( 4.0) 35095847.1 
   443     2    2S2 2P3 8G1         (3)2( 7.0) 35096168.6 
   444     2    2S2 2P3 8G1         (1)2( 2.0) 35096168.6 
   445     2    2S2 2P3 8G1         (3)3(10.0) 35096168.6 
   446     2    2S2 2P3 8G1         (1)3( 3.0) 35096168.6 
   447     2    2S2 2P3 8G1         (3)4(13.0) 35096168.6 
   448     2    2S2 2P3 8G1         (1)4( 4.0) 35096168.6 
   449     2    2S2 2P3 8G1         (3)5(16.0) 35096168.6 
   450     2    2S2 2P3 8G1         (1)5( 5.0) 35096168.6 
   451     2    2S2 2P3 8G1         (3)6(19.0) 35096168.6 
   452     2    2S2 2P3 8G1         (1)6( 6.0) 35096168.6 
   453     2    2S2 2P3 8H1         (3)3(10.0) 35096727.6 
   454     2    2S2 2P3 8H1         (1)3( 3.0) 35096727.6 
   455     2    2S2 2P3 8H1         (3)4(13.0) 35096727.6 
   456     2    2S2 2P3 8H1         (1)4( 4.0) 35096727.6 
   457     2    2S2 2P3 8H1         (3)5(16.0) 35096727.6 
   458     2    2S2 2P3 8H1         (1)5( 5.0) 35096727.6 
   459     2    2S2 2P3 8H1         (3)6(19.0) 35096727.6 
   460     2    2S2 2P3 8H1         (1)6( 6.0) 35096727.6 
   461     2    2S2 2P3 8H1         (3)7(22.0) 35096727.6 
   462     2    2S2 2P3 8H1         (1)7( 7.0) 35096727.6 
   463     2    2S2 2P3 8I1         (3)4(13.0) 35096977.3 
   464     2    2S2 2P3 8I1         (1)4( 4.0) 35096977.3 
   465     2    2S2 2P3 8I1         (3)5(16.0) 35096977.3 
   466     2    2S2 2P3 8I1         (1)5( 5.0) 35096977.3 
   467     2    2S2 2P3 8I1         (3)6(19.0) 35096977.3 
   468     2    2S2 2P3 8I1         (1)6( 6.0) 35096977.3 
   469     2    2S2 2P3 8I1         (3)7(22.0) 35096977.3 
   470     2    2S2 2P3 8I1         (1)7( 7.0) 35096977.3 
   471     2    2S2 2P3 8I1         (3)8(25.0) 35096977.3 
   472     2    2S2 2P3 8I1         (1)8( 8.0) 35096977.3 
   473     2    2S2 2P3 8J1         (3)5(16.0) 35097105.0 
   474     2    2S2 2P3 8J1         (1)5( 5.0) 35097105.0 
   475     2    2S2 2P3 8J1         (3)6(19.0) 35097105.0 
   476     2    2S2 2P3 8J1         (1)6( 6.0) 35097105.0 
   477     2    2S2 2P3 8J1         (3)7(22.0) 35097105.0 
   478     2    2S2 2P3 8J1         (1)7( 7.0) 35097105.0 
   479     2    2S2 2P3 8J1         (3)8(25.0) 35097105.0 
   480     2    2S2 2P3 8J1         (1)8( 8.0) 35097105.0 
   481     2    2S2 2P3 8J1         (3)9(28.0) 35097105.0 
   482     2    2S2 2P3 8J1         (1)9( 9.0) 35097105.0 
   483     3    2S2 2P3 8S1         (3)1( 4.0) 35163225.9 
   484     3    2S2 2P3 8S1         (1)1( 1.0) 35165014.6 
   485     3    2S2 2P3 8P1         (3)0( 1.0) 35183370.7 
   486     3    2S2 2P3 8P1         (3)2( 7.0) 35184027.2 
   487     3    2S2 2P3 8P1         (1)1( 1.0) 35184511.4 
   488     3    2S2 2P3 8P1         (3)1( 4.0) 35186314.8 
   489     3    2S2 2P3 8P1         (1)2( 2.0) 35187498.9 
   490     3    2S2 2P3 8P1         (1)0( 0.0) 35195011.3 
   491     3    2S2 2P3 8D1         (3)3(10.0) 35206353.5 
   492     3    2S2 2P3 8D1         (3)1( 4.0) 35207115.6 
   493     3    2S2 2P3 8D1         (1)2( 2.0) 35207668.5 
   494     3    2S2 2P3 8D1         (3)2( 7.0) 35208905.7 
   495     3    2S2 2P3 8D1         (1)3( 3.0) 35211142.7 
   496     3    2S2 2P3 8D1         (1)1( 1.0) 35215547.1 
   497     3    2S2 2P3 8F1         (3)4(13.0) 35220763.3 
   498     3    2S2 2P3 8F1         (3)2( 7.0) 35220936.3 
   499     3    2S2 2P3 8F1         (1)3( 3.0) 35221108.0 
   500     3    2S2 2P3 8F1         (3)3(10.0) 35221262.6 
   501     3    2S2 2P3 8F1         (1)4( 4.0) 35221855.8 
   502     3    2S2 2P3 8F1         (1)2( 2.0) 35222531.4 
   503     3    2S2 2P3 8G1         (3)3(10.0) 35222730.6 
   504     3    2S2 2P3 8G1         (1)3( 3.0) 35222730.6 
   505     3    2S2 2P3 8G1         (3)4(13.0) 35222730.6 
   506     3    2S2 2P3 8G1         (1)4( 4.0) 35222730.6 
   507     3    2S2 2P3 8G1         (3)5(16.0) 35222730.6 
   508     3    2S2 2P3 8G1         (1)5( 5.0) 35222730.6 
   509     3    2S2 2P3 8H1         (3)4(13.0) 35223289.6 
   510     3    2S2 2P3 8H1         (1)4( 4.0) 35223289.6 
   511     3    2S2 2P3 8H1         (3)5(16.0) 35223289.6 
   512     3    2S2 2P3 8H1         (1)5( 5.0) 35223289.6 
   513     3    2S2 2P3 8H1         (3)6(19.0) 35223289.6 
   514     3    2S2 2P3 8H1         (1)6( 6.0) 35223289.6 
   515     3    2S2 2P3 8I1         (3)5(16.0) 35223539.4 
   516     3    2S2 2P3 8I1         (1)5( 5.0) 35223539.4 
   517     3    2S2 2P3 8I1         (3)6(19.0) 35223539.4 
   518     3    2S2 2P3 8I1         (1)6( 6.0) 35223539.4 
   519     3    2S2 2P3 8I1         (3)7(22.0) 35223539.4 
   520     3    2S2 2P3 8I1         (1)7( 7.0) 35223539.4 
   521     3    2S2 2P3 8J1         (3)6(19.0) 35223667.0 
   522     3    2S2 2P3 8J1         (1)6( 6.0) 35223667.0 
   523     3    2S2 2P3 8J1         (3)7(22.0) 35223667.0 
   524     3    2S2 2P3 8J1         (1)7( 7.0) 35223667.0 
   525     3    2S2 2P3 8J1         (3)8(25.0) 35223667.0 
   526     3    2S2 2P3 8J1         (1)8( 8.0) 35223667.0 

   N-SHELL INDEXING                                     NREP= 42
   ----------------
   IREP    N
   -----   -
     1     1
     2     2
     3     3
     4     4
     5     5
     6     6
     7     7
     8     8
     9     9
    10    10
    11    11
    12    12
    13    13
    14    14
    15    15
    16    16
    17    18
    18    20
    19    22
    20    25
    21    29
    22    35
    23    39
    24    45
    25    49
    26    55
    27    61
    28    70
    29    81
    30   100
    31   115
    32   140
    33   162
    34   200
    35   235
    36   300
    37   353
    38   450
    39   535
    40   700
    41   811
    42   999



 --------------------------------
 PRTI= 1  TRMPRT= (4S)  SPNPRT= 4

   INDX TE=  1.22E+04  2.45E+04  6.13E+04  1.23E+05  2.45E+05  6.13E+05  1.23E+06  2.45E+06  6.13E+06  1.23E+07
   ---- ---  2.45E+07  6.13E+07  1.23E+08  2.45E+08  6.13E+08  1.23E+09  2.45E+09  6.13E+09  1.23E+10
     1       5.13E-11  3.63E-11  2.29E-11  1.62E-11  1.14E-11  7.18E-12  5.03E-12  3.48E-12  2.08E-12  1.36E-12
             8.38E-13  3.97E-13  2.05E-13  9.76E-14  3.25E-14  1.32E-14  5.10E-15  1.39E-15  5.05E-16
     7       5.96E-12  4.22E-12  2.67E-12  1.88E-12  1.33E-12  8.43E-13  5.97E-13  4.22E-13  2.66E-13  1.87E-13
             1.29E-13  7.56E-14  4.78E-14  2.85E-14  1.29E-14  6.51E-15  3.08E-15  1.05E-15  4.37E-16
     8       3.51E-12  2.48E-12  1.57E-12  1.11E-12  7.85E-13  4.97E-13  3.51E-13  2.49E-13  1.57E-13  1.10E-13
             7.65E-14  4.50E-14  2.85E-14  1.70E-14  7.71E-15  3.90E-15  1.85E-15  6.28E-16  2.62E-16
    11       2.05E-11  1.45E-11  9.15E-12  6.47E-12  4.56E-12  2.87E-12  2.01E-12  1.40E-12  8.38E-13  5.47E-13
             3.39E-13  1.61E-13  8.29E-14  3.94E-14  1.31E-14  5.30E-15  2.05E-15  5.56E-16  2.02E-16
    14       1.01E-11  7.15E-12  4.52E-12  3.19E-12  2.25E-12  1.42E-12  9.94E-13  6.91E-13  4.15E-13  2.71E-13
             1.68E-13  8.00E-14  4.14E-14  1.96E-14  6.54E-15  2.65E-15  1.02E-15  2.78E-16  1.01E-16
    21       6.60E-13  4.66E-13  2.95E-13  2.08E-13  1.47E-13  9.26E-14  6.50E-14  4.53E-14  2.74E-14  1.80E-14
             1.12E-14  5.39E-15  2.80E-15  1.34E-15  4.46E-16  1.81E-16  7.01E-17  1.91E-17  6.94E-18
    24       2.32E-11  1.64E-11  1.03E-11  7.29E-12  5.11E-12  3.16E-12  2.16E-12  1.43E-12  7.75E-13  4.48E-13
             2.38E-13  8.93E-14  3.87E-14  1.57E-14  4.40E-15  1.62E-15  5.87E-16  1.51E-16  5.36E-17
    25       1.16E-12  8.21E-13  5.19E-13  3.66E-13  2.59E-13  1.63E-13  1.14E-13  7.98E-14  4.83E-14  3.18E-14
             1.99E-14  9.56E-15  4.97E-15  2.37E-15  7.94E-16  3.22E-16  1.25E-16  3.39E-17  1.24E-17
    27       1.05E-11  7.44E-12  4.69E-12  3.31E-12  2.32E-12  1.44E-12  9.82E-13  6.52E-13  3.53E-13  2.05E-13
             1.09E-13  4.09E-14  1.77E-14  7.19E-15  2.02E-15  7.45E-16  2.70E-16  6.93E-17  2.46E-17
    35       1.85E-12  1.31E-12  8.25E-13  5.81E-13  4.08E-13  2.53E-13  1.73E-13  1.15E-13  6.25E-14  3.63E-14
             1.94E-14  7.33E-15  3.18E-15  1.29E-15  3.64E-16  1.34E-16  4.86E-17  1.25E-17  4.44E-18
    41       1.03E-12  7.28E-13  4.59E-13  3.24E-13  2.27E-13  1.41E-13  9.64E-14  6.42E-14  3.50E-14  2.04E-14
             1.09E-14  4.12E-15  1.79E-15  7.29E-16  2.05E-16  7.58E-17  2.75E-17  7.06E-18  2.51E-18
    50       6.88E-17  4.87E-17  3.08E-17  2.18E-17  1.54E-17  9.82E-18  7.00E-18  5.00E-18  3.20E-18  2.24E-18
             1.49E-18  7.72E-19  4.21E-19  2.08E-19  7.18E-20  2.96E-20  1.16E-20  3.17E-21  1.16E-21
    55       8.42E-17  5.95E-17  3.76E-17  2.65E-17  1.87E-17  1.17E-17  8.13E-18  5.55E-18  3.17E-18  1.94E-18
             1.09E-18  4.35E-19  1.96E-19  8.12E-20  2.33E-20  8.67E-21  3.15E-21  8.13E-22  2.89E-22
    57       2.64E-12  1.87E-12  1.18E-12  8.35E-13  5.91E-13  3.74E-13  2.64E-13  1.87E-13  1.17E-13  8.17E-14
             5.59E-14  3.23E-14  2.03E-14  1.20E-14  5.37E-15  2.70E-15  1.28E-15  4.33E-16  1.80E-16
    58       1.57E-12  1.11E-12  7.00E-13  4.95E-13  3.50E-13  2.22E-13  1.57E-13  1.11E-13  6.98E-14  4.87E-14
             3.34E-14  1.93E-14  1.21E-14  7.16E-15  3.22E-15  1.62E-15  7.65E-16  2.59E-16  1.08E-16
    59       9.16E-12  6.48E-12  4.09E-12  2.89E-12  2.04E-12  1.29E-12  9.01E-13  6.26E-13  3.76E-13  2.45E-13
             1.51E-13  7.14E-14  3.67E-14  1.74E-14  5.76E-15  2.33E-15  8.99E-16  2.44E-16  8.87E-17
    60       5.27E-12  3.73E-12  2.36E-12  1.66E-12  1.18E-12  7.40E-13  5.19E-13  3.61E-13  2.17E-13  1.42E-13
             8.76E-14  4.14E-14  2.13E-14  1.01E-14  3.35E-15  1.36E-15  5.24E-16  1.42E-16  5.17E-17
    63       1.39E-11  9.85E-12  6.21E-12  4.38E-12  3.07E-12  1.90E-12  1.30E-12  8.64E-13  4.68E-13  2.71E-13
             1.44E-13  5.39E-14  2.33E-14  9.44E-15  2.65E-15  9.76E-16  3.53E-16  9.07E-17  3.23E-17
    66       7.96E-12  5.63E-12  3.55E-12  2.50E-12  1.76E-12  1.09E-12  7.44E-13  4.95E-13  2.68E-13  1.56E-13
             8.27E-14  3.11E-14  1.35E-14  5.46E-15  1.53E-15  5.65E-16  2.04E-16  5.25E-17  1.87E-17
    71       1.12E-13  7.91E-14  5.00E-14  3.53E-14  2.50E-14  1.58E-14  1.11E-14  7.76E-15  4.72E-15  3.11E-15
             1.95E-15  9.31E-16  4.83E-16  2.30E-16  7.65E-17  3.10E-17  1.20E-17  3.26E-18  1.19E-18
    72       9.59E-12  6.77E-12  4.26E-12  2.99E-12  2.08E-12  1.25E-12  8.24E-13  5.14E-13  2.45E-13  1.26E-13
             5.85E-14  1.87E-14  7.32E-15  2.75E-15  7.24E-16  2.60E-16  9.25E-17  2.35E-17  8.32E-18
    73       5.74E-12  4.05E-12  2.55E-12  1.79E-12  1.24E-12  7.49E-13  4.93E-13  3.08E-13  1.47E-13  7.52E-14
             3.50E-14  1.12E-14  4.38E-15  1.64E-15  4.33E-16  1.55E-16  5.54E-17  1.41E-17  4.98E-18
    78       1.74E-14  1.23E-14  7.76E-15  5.49E-15  3.88E-15  2.45E-15  1.73E-15  1.21E-15  7.39E-16  4.90E-16
             3.08E-16  1.48E-16  7.69E-17  3.67E-17  1.22E-17  4.96E-18  1.92E-18  5.22E-19  1.90E-19
    85       1.68E-13  1.19E-13  7.51E-14  5.29E-14  3.72E-14  2.31E-14  1.58E-14  1.06E-14  5.79E-15  3.38E-15
             1.81E-15  6.85E-16  2.98E-16  1.21E-16  3.40E-17  1.26E-17  4.55E-18  1.17E-18  4.16E-19
    94       1.21E-15  8.56E-16  5.39E-16  3.78E-16  2.63E-16  1.59E-16  1.05E-16  6.58E-17  3.16E-17  1.63E-17
             7.63E-18  2.45E-18  9.62E-19  3.62E-19  9.54E-20  3.42E-20  1.22E-20  3.10E-21  1.10E-21
   104       3.96E-14  2.80E-14  1.77E-14  1.25E-14  8.77E-15  5.45E-15  3.75E-15  2.51E-15  1.38E-15  8.09E-16
             4.34E-16  1.65E-16  7.21E-17  2.93E-17  8.26E-18  3.05E-18  1.11E-18  2.84E-19  1.01E-19
   109       1.80E-16  1.27E-16  7.99E-17  5.60E-17  3.90E-17  2.36E-17  1.56E-17  9.81E-18  4.73E-18  2.45E-18
             1.15E-18  3.69E-19  1.45E-19  5.47E-20  1.44E-20  5.18E-21  1.85E-21  4.69E-22  1.66E-22
   116       1.44E-12  1.01E-12  6.41E-13  4.53E-13  3.21E-13  2.03E-13  1.43E-13  1.01E-13  6.29E-14  4.34E-14
             2.94E-14  1.68E-14  1.04E-14  6.12E-15  2.73E-15  1.37E-15  6.47E-16  2.19E-16  9.13E-17
   119       1.48E-18  1.05E-18  6.66E-19  4.74E-19  3.40E-19  2.23E-19  1.66E-19  1.27E-19  9.21E-20  7.07E-20
             5.08E-20  2.81E-20  1.58E-20  7.93E-21  2.77E-21  1.15E-21  4.49E-22  1.23E-22  4.51E-23
   120       8.54E-13  6.03E-13  3.82E-13  2.70E-13  1.91E-13  1.21E-13  8.52E-14  6.00E-14  3.75E-14  2.59E-14
             1.76E-14  1.00E-14  6.25E-15  3.67E-15  1.64E-15  8.24E-16  3.88E-16  1.31E-16  5.48E-17
   121       4.96E-12  3.51E-12  2.22E-12  1.57E-12  1.11E-12  6.96E-13  4.87E-13  3.38E-13  2.02E-13  1.31E-13
             8.06E-14  3.78E-14  1.93E-14  9.12E-15  3.02E-15  1.22E-15  4.70E-16  1.27E-16  4.63E-17
   122       2.93E-12  2.07E-12  1.31E-12  9.24E-13  6.52E-13  4.10E-13  2.88E-13  2.00E-13  1.20E-13  7.78E-14
             4.78E-14  2.25E-14  1.15E-14  5.43E-15  1.80E-15  7.25E-16  2.80E-16  7.59E-17  2.76E-17
   124       8.35E-12  5.90E-12  3.72E-12  2.62E-12  1.84E-12  1.14E-12  7.79E-13  5.18E-13  2.80E-13  1.61E-13
             8.55E-14  3.20E-14  1.38E-14  5.59E-15  1.57E-15  5.78E-16  2.09E-16  5.37E-17  1.91E-17
   125       4.90E-12  3.46E-12  2.19E-12  1.54E-12  1.08E-12  6.70E-13  4.58E-13  3.05E-13  1.65E-13  9.54E-14
             5.06E-14  1.90E-14  8.21E-15  3.32E-15  9.30E-16  3.43E-16  1.24E-16  3.19E-17  1.13E-17
   127       2.95E-18  2.09E-18  1.32E-18  9.39E-19  6.70E-19  4.33E-19  3.14E-19  2.29E-19  1.46E-19  9.71E-20
             5.82E-20  2.48E-20  1.14E-20  4.84E-21  1.40E-21  5.25E-22  1.91E-22  4.94E-23  1.76E-23
   128       8.44E-12  5.95E-12  3.75E-12  2.63E-12  1.83E-12  1.10E-12  7.25E-13  4.53E-13  2.16E-13  1.11E-13
             5.14E-14  1.64E-14  6.41E-15  2.41E-15  6.34E-16  2.27E-16  8.10E-17  2.06E-17  7.29E-18
   129       5.05E-12  3.56E-12  2.24E-12  1.57E-12  1.09E-12  6.59E-13  4.34E-13  2.71E-13  1.29E-13  6.62E-14
             3.07E-14  9.81E-15  3.84E-15  1.44E-15  3.80E-16  1.36E-16  4.85E-17  1.23E-17  4.37E-18
   130       4.55E-12  3.20E-12  2.01E-12  1.40E-12  9.58E-13  5.57E-13  3.49E-13  2.03E-13  8.53E-14  3.95E-14
             1.67E-14  4.85E-15  1.81E-15  6.58E-16  1.69E-16  6.03E-17  2.14E-17  5.42E-18  1.92E-18
   131       2.73E-12  1.92E-12  1.20E-12  8.38E-13  5.75E-13  3.34E-13  2.09E-13  1.22E-13  5.12E-14  2.37E-14
             1.00E-14  2.91E-15  1.08E-15  3.95E-16  1.02E-16  3.62E-17  1.28E-17  3.25E-18  1.15E-18
   139       1.26E-14  8.93E-15  5.65E-15  3.99E-15  2.82E-15  1.79E-15  1.26E-15  8.87E-16  5.43E-16  3.59E-16
             2.24E-16  1.07E-16  5.54E-17  2.63E-17  8.75E-18  3.54E-18  1.37E-18  3.72E-19  1.35E-19
   147       1.89E-14  1.33E-14  8.41E-15  5.93E-15  4.17E-15  2.60E-15  1.79E-15  1.20E-15  6.62E-16  3.88E-16
             2.08E-16  7.91E-17  3.44E-17  1.40E-17  3.93E-18  1.45E-18  5.25E-19  1.35E-19  4.80E-20
   156       1.59E-15  1.13E-15  7.13E-16  5.04E-16  3.57E-16  2.27E-16  1.61E-16  1.14E-16  7.01E-17  4.68E-17
             2.95E-17  1.42E-17  7.36E-18  3.51E-18  1.17E-18  4.74E-19  1.83E-19  4.98E-20  1.81E-20
   160       4.05E-16  2.86E-16  1.80E-16  1.26E-16  8.80E-17  5.34E-17  3.54E-17  2.23E-17  1.08E-17  5.58E-18
             2.62E-18  8.42E-19  3.31E-19  1.25E-19  3.29E-20  1.18E-20  4.20E-21  1.07E-21  3.78E-22
   182       4.17E-15  2.94E-15  1.86E-15  1.31E-15  9.24E-16  5.77E-16  3.99E-16  2.70E-16  1.50E-16  8.86E-17
             4.79E-17  1.83E-17  7.99E-18  3.25E-18  9.16E-19  3.38E-19  1.23E-19  3.15E-20  1.12E-20
   188       6.81E-17  4.81E-17  3.03E-17  2.13E-17  1.48E-17  9.02E-18  6.00E-18  3.80E-18  1.85E-18  9.65E-19
             4.54E-19  1.47E-19  5.78E-20  2.18E-20  5.75E-21  2.07E-21  7.36E-22  1.87E-22  6.63E-23
   197       8.80E-13  6.22E-13  3.93E-13  2.78E-13  1.96E-13  1.24E-13  8.73E-14  6.12E-14  3.79E-14  2.59E-14
             1.74E-14  9.82E-15  6.07E-15  3.55E-15  1.58E-15  7.91E-16  3.72E-16  1.26E-16  5.24E-17
   198       5.24E-13  3.71E-13  2.34E-13  1.66E-13  1.17E-13  7.39E-14  5.21E-14  3.65E-14  2.26E-14  1.55E-14
             1.04E-14  5.88E-15  3.64E-15  2.13E-15  9.46E-16  4.74E-16  2.23E-16  7.55E-17  3.15E-17
   199       3.03E-12  2.14E-12  1.35E-12  9.55E-13  6.74E-13  4.24E-13  2.96E-13  2.05E-13  1.22E-13  7.86E-14
             4.80E-14  2.24E-14  1.14E-14  5.37E-15  1.77E-15  7.14E-16  2.76E-16  7.47E-17  2.72E-17
   200       1.80E-12  1.27E-12  8.02E-13  5.67E-13  4.00E-13  2.51E-13  1.76E-13  1.22E-13  7.25E-14  4.69E-14
             2.86E-14  1.34E-14  6.82E-15  3.21E-15  1.06E-15  4.27E-16  1.65E-16  4.47E-17  1.62E-17
   201       5.33E-12  3.76E-12  2.37E-12  1.67E-12  1.17E-12  7.26E-13  4.96E-13  3.29E-13  1.77E-13  1.02E-13
